date;federal_district;region;city;category;subcategory;product_name;brand;price_segment;manager_id;customer_id;customer_segment;customer_type;sales_amount;quantity;unit_price;discount_amount;profit_margin_pct
2024-07-19;Южный ФО;Краснодарский край;Сочи;Книги и канцелярия;Учебная литература;Staedtler Учебная литература Model 45;Staedtler;Budget;MGR_006;CUST_00201;Premium;B2C;7457,33;3;2963,8;1434,07;15,6
2024-07-04;Северо-Кавказский ФО;Ставропольский край;Пятигорск;Одежда;Женская одежда;Nike Женская одежда Model 46;Nike;Medium;MGR_001;CUST_00201;Premium;B2B;47600,65;2;24068,62;536,59;42,5
2024-07-26;Северо-Западный ФО;Санкт-Петербург;Санкт-Петербург;Товары для дома;Текстиль;IKEA Текстиль Model 47;IKEA;Budget;MGR_002;CUST_00201;VIP;B2B;1024,55;1;1193,72;169,17;39,1
2024-07-17;Дальневосточный ФО;Приморский край;Находка;Спорт и отдых;Велосипеды;Nordway Велосипеды Model 48;Nordway;Premium;MGR_001;CUST_00201;Mass;B2B;214247,73;5;53943,88;55471,67;14,2
2024-07-10;Дальневосточный ФО;Приморский край;Владивосток;Товары для дома;Мебель;Hoff Мебель Model 49;Hoff;Medium;MGR_001;CUST_00201;Premium;B2B;72569,47;3;27329,76;9419,81;29,0
2024-07-31;Уральский ФО;Свердловская область;Нижний Тагил;Электроника;Смартфоны;Lenovo Смартфоны Model 50;Lenovo;Medium;MGR_001;CUST_00201;Mass;B2B;20514,04;1;24748,78;4234,74;17,4
2024-07-02;Приволжский ФО;Татарстан;Казань;Одежда;Мужская одежда;Uniqlo Мужская одежда Model 1;Uniqlo;Medium;MGR_003;CUST_00201;Premium;B2B;17117,51;1;19481,0;2363,49;39,3
2024-07-01;Приволжский ФО;Нижегородская область;Нижний Новгород;Электроника;Смартфоны;ASUS Смартфоны Model 2;ASUS;Premium;MGR_001;CUST_00201;Premium;B2B;294289,97;3;102514,69;13254,1;26,8
2024-07-06;Приволжский ФО;Нижегородская область;Нижний Новгород;Книги и канцелярия;Учебная литература;Эксмо Учебная литература Model 3;Эксмо;Budget;MGR_001;CUST_00202;Mass;B2B;3019,44;1;3142,96;123,52;42,9
2024-07-31;Южный ФО;Краснодарский край;Сочи;Книги и канцелярия;Канцтовары;Эксмо Канцтовары Model 4;Эксмо;Budget;MGR_006;CUST_00202;Premium;B2B;5278,32;2;2688,15;97,98;35,1
2024-07-09;Сибирский ФО;Новосибирская область;Новосибирск;Одежда;Женская одежда;Nike Женская одежда Model 5;Nike;Budget;MGR_005;CUST_00202;Premium;B2C;29766,28;5;7450,17;7484,57;50,3
2024-07-10;Центральный ФО;Московская область;Балашиха;Красота и здоровье;Витамины;Nivea Витамины Model 6;Nivea;Medium;MGR_001;CUST_00202;Mass;B2B;29969,77;1;34269,47;4299,7;27,6
2024-07-02;Северо-Кавказский ФО;Ставропольский край;Пятигорск;Книги и канцелярия;Канцтовары;Эксмо Канцтовары Model 7;Эксмо;Budget;MGR_001;CUST_00202;Mass;B2B;11070,84;3;3816,68;379,2;32,7
2024-07-18;Сибирский ФО;Красноярский край;Красноярск;Электроника;Смартфоны;Apple Смартфоны Model 8;Apple;Premium;MGR_001;CUST_00202;Mass;B2C;86758,39;1;88743,43;1985,04;20,6
2024-07-29;Сибирский ФО;Новосибирская область;Новосибирск;Книги и канцелярия;Канцтовары;АСТ Канцтовары Model 9;АСТ;Budget;MGR_005;CUST_00202;Mass;B2B;6752,62;2;4295,77;1838,92;16,1
2024-07-15;Дальневосточный ФО;Приморский край;Владивосток;Электроника;Смартфоны;ASUS Смартфоны Model 10;ASUS;Medium;MGR_001;CUST_00202;Mass;B2C;25457,88;1;27247,32;1789,44;26,2
2024-07-01;Дальневосточный ФО;Приморский край;Находка;Электроника;Смартфоны;Apple Смартфоны Model 11;Apple;Medium;MGR_001;CUST_00202;Mass;B2B;79708,63;3;32401,85;17496,92;11,1
2024-07-18;Сибирский ФО;Новосибирская область;Бердск;Электроника;Планшеты;ASUS Планшеты Model 12;ASUS;Premium;MGR_005;CUST_00202;Mass;B2B;180599,88;2;99123,61;17647,34;24,2
2024-07-11;Приволжский ФО;Самарская область;Тольятти;Электроника;Ноутбуки;Apple Ноутбуки Model 13;Apple;Medium;MGR_001;CUST_00203;Mass;B2C;78219,57;2;46548,21;14876,85;13,7
2024-07-16;Центральный ФО;Московская область;Мытищи;Товары для дома;Мебель;Леруа Мерлен Мебель Model 14;Леруа Мерлен;Medium;MGR_001;CUST_00203;VIP;B2C;28001,04;1;35826,18;7825,14;16,6
2024-07-10;Южный ФО;Краснодарский край;Сочи;Одежда;Мужская одежда;H&M Мужская одежда Model 15;H&M;Medium;MGR_006;CUST_00203;Mass;B2B;18620,37;1;21865,0;3244,63;38,1
2024-07-25;Северо-Западный ФО;Санкт-Петербург;Санкт-Петербург;Книги и канцелярия;Канцтовары;Альпина Канцтовары Model 16;Альпина;Budget;MGR_002;CUST_00203;Mass;B2C;6484,88;3;2252,2;271,72;36,3
2024-07-13;Центральный ФО;Москва;Москва;Спорт и отдых;Велосипеды;Nordway Велосипеды Model 17;Nordway;Premium;MGR_007;CUST_00203;Mass;B2B;59573,24;1;61191,71;1618,47;31,9
2024-07-03;Дальневосточный ФО;Приморский край;Владивосток;Красота и здоровье;Косметика;Chanel Косметика Model 18;Chanel;Medium;MGR_001;CUST_00203;Premium;B2B;87526,13;4;28567,49;26743,83;25,8
2024-07-04;Сибирский ФО;Новосибирская область;Новосибирск;Электроника;Смартфоны;Lenovo Смартфоны Model 19;Lenovo;Premium;MGR_005;CUST_00203;Mass;B2C;372294,87;3;143287,7;57568,23;16,9
2024-07-06;Сибирский ФО;Красноярский край;Норильск;Красота и здоровье;Витамины;Solgar Витамины Model 20;Solgar;Medium;MGR_001;CUST_00203;Mass;B2B;104272,92;4;29732,65;14657,68;28,1
2024-07-05;Северо-Кавказский ФО;Ставропольский край;Пятигорск;Электроника;Смартфоны;Lenovo Смартфоны Model 21;Lenovo;Premium;MGR_001;CUST_00203;Mass;B2B;128008,22;2;81192,19;34376,16;21,1
2024-07-15;Северо-Западный ФО;Новгородская область;Великий Новгород;Книги и канцелярия;Художественная литература;Staedtler Художественная литература Model 22;Staedtler;Budget;MGR_001;CUST_00203;Premium;B2B;1958,84;1;2136,9;178,06;29,8
2024-07-10;Центральный ФО;Москва;Москва;Книги и канцелярия;Учебная литература;Pilot Учебная литература Model 23;Pilot;Budget;MGR_001;CUST_00204;Premium;B2C;11094,31;4;2949,31;702,93;38,1
2024-07-13;Южный ФО;Краснодарский край;Сочи;Одежда;Женская одежда;Uniqlo Женская одежда Model 24;Uniqlo;Budget;MGR_006;CUST_00204;Mass;B2B;11852,34;1;12932,34;1080,0;39,6
2024-07-17;Южный ФО;Краснодарский край;Краснодар;Книги и канцелярия;Учебная литература;Staedtler Учебная литература Model 25;Staedtler;Budget;MGR_006;CUST_00204;Mass;B2B;1026,92;1;1346,46;319,54;20,5
2024-07-06;Северо-Западный ФО;Санкт-Петербург;Санкт-Петербург;Красота и здоровье;Витамины;Dior Витамины Model 26;Dior;Budget;MGR_008;CUST_00204;Premium;B2C;16350,15;3;6159,42;2128,11;24,2
2024-07-29;Уральский ФО;Свердловская область;Екатеринбург;Одежда;Мужская одежда;Nike Мужская одежда Model 27;Nike;Budget;MGR_004;CUST_00204;Mass;B2B;2138,31;1;2326,24;187,93;48,5
2024-07-24;Сибирский ФО;Красноярский край;Красноярск;Книги и канцелярия;Художественная литература;Pilot Художественная литература Model 28;Pilot;Budget;MGR_001;CUST_00204;Mass;B2B;2594,33;1;2848,22;253,89;28,5
2024-07-04;Приволжский ФО;Татарстан;Набережные Челны;Электроника;Смартфоны;Lenovo Смартфоны Model 29;Lenovo;Premium;MGR_001;CUST_00204;Premium;B2B;658167,49;5;145344,92;68557,11;16,0
2024-07-27;Северо-Кавказский ФО;Ставропольский край;Пятигорск;Одежда;Женская одежда;Uniqlo Женская одежда Model 30;Uniqlo;Budget;MGR_001;CUST_00204;VIP;B2B;19185,14;3;7221,48;2479,3;51,8
2024-07-24;Центральный ФО;Московская область;Подольск;Книги и канцелярия;Учебная литература;Альпина Учебная литература Model 31;Альпина;Budget;MGR_001;CUST_00204;VIP;B2C;977,95;1;1188,74;210,79;15,2
2024-07-16;Приволжский ФО;Нижегородская область;Нижний Новгород;Электроника;Смартфоны;Apple Смартфоны Model 32;Apple;Premium;MGR_001;CUST_00204;Premium;B2C;230706,04;4;71555,95;55517,76;14,3
2024-07-22;Северо-Кавказский ФО;Ставропольский край;Пятигорск;Электроника;Смартфоны;Samsung Смартфоны Model 33;Samsung;Premium;MGR_001;CUST_00205;Mass;B2B;432179,38;5;91104,51;23343,17;24,6
2024-07-11;Северо-Западный ФО;Новгородская область;Великий Новгород;Красота и здоровье;Парфюмерия;Chanel Парфюмерия Model 34;Chanel;Budget;MGR_001;CUST_00205;Premium;B2C;3326,99;2;2114,08;901,17;18,6
2024-07-05;Центральный ФО;Москва;Москва;Красота и здоровье;Косметика;L'Oreal Косметика Model 35;L'Oreal;Medium;MGR_007;CUST_00205;Mass;B2B;27941,09;1;30641,61;2700,52;35,4
2024-07-14;Центральный ФО;Московская область;Мытищи;Спорт и отдых;Велосипеды;Giant Велосипеды Model 36;Giant;Medium;MGR_001;CUST_00205;Mass;B2C;41614,82;2;26899,57;12184,32;16,4
2024-07-28;Сибирский ФО;Красноярский край;Норильск;Одежда;Детская одежда;Nike Детская одежда Model 37;Nike;Budget;MGR_001;CUST_00205;Mass;B2B;4993,24;1;5695,22;701,98;37,9
2024-07-26;Южный ФО;Краснодарский край;Краснодар;Одежда;Детская одежда;Adidas Детская одежда Model 38;Adidas;Budget;MGR_006;CUST_00205;Mass;B2C;9329,96;2;6105,53;2881,1;52,5
2024-07-05;Сибирский ФО;Новосибирская область;Новосибирск;Книги и канцелярия;Канцтовары;Pilot Канцтовары Model 39;Pilot;Budget;MGR_005;CUST_00205;Mass;B2B;6172,01;4;2006,04;1852,15;26,7
2024-07-15;Северо-Кавказский ФО;Ставропольский край;Ставрополь;Спорт и отдых;Туризм;Спортмастер Туризм Model 40;Спортмастер;Medium;MGR_001;CUST_00205;Mass;B2C;94970,55;5;23039,91;20229,0;31,2
