transaction_id;date;city;store_id;category;brand;quantity;item_price;total_amount;cost;profit;customer_id;payment_method;month;quarter;year;day_of_week
T102859;2023-07-16;Новосибирск;ТМ-НСК-002;Игровые консоли;Sony PlayStation;1;36150,26;36150,26;34247,61;1902,65;CUST_78947;Онлайн;2023-07;Q3 2023;2023;Воскресенье
T102860;2023-07-16;Ростов-на-Дону;ТМ-РСТ-002;Аудиотехника;Audio-Technica;1;7893,73;7893,73;6578,11;1315,62;CUST_32592;Наличные;2023-07;Q3 2023;2023;Воскресенье
T102861;2023-07-16;Москва;ТМ-МСК-002;Аудиотехника;Bose;1;13649,04;13649,04;7874,44;5774,6;CUST_88657;Карта;2023-07;Q3 2023;2023;Воскресенье
T102862;2023-07-16;Москва;ТМ-МСК-001;Аксессуары;OEM;1;2724,06;2724,06;1257,26;1466,8;CUST_86777;Карта;2023-07;Q3 2023;2023;Воскресенье
T102863;2023-07-16;Казань;ТМ-КЗН-001;Ноутбуки;Lenovo;1;55266,83;55266,83;54038,68;1228,15;CUST_29272;Наличные;2023-07;Q3 2023;2023;Воскресенье
T102864;2023-07-16;Нижний Новгород;ТМ-НН-001;Аксессуары;OEM;2;2515,63;5031,25;3354,17;1677,08;CUST_26680;Карта;2023-07;Q3 2023;2023;Воскресенье
T102865;2023-07-16;Ростов-на-Дону;ТМ-РСТ-002;Игровые консоли;Nintendo;1;40029,77;40029,77;40029,77;-0,0;CUST_37307;Карта;2023-07;Q3 2023;2023;Воскресенье
T102866;2023-07-16;Казань;ТМ-КЗН-001;Аксессуары;Разные бренды;1;1933,34;1933,34;1288,9;644,44;CUST_52836;Карта;2023-07;Q3 2023;2023;Воскресенье
T102867;2023-07-16;Екатеринбург;ТМ-ЕКТ-002;Ноутбуки;Acer;1;66782,94;66782,94;55970,46;10812,48;CUST_13189;Карта;2023-07;Q3 2023;2023;Воскресенье
T102868;2023-07-17;Новосибирск;ТМ-НСК-002;Смартфоны;OPPO;1;27029,97;27029,97;24184,71;2845,26;CUST_17080;Наличные;2023-07;Q3 2023;2023;Понедельник
T102869;2023-07-17;Новосибирск;ТМ-НСК-001;Ноутбуки;Dell;1;60049,91;60049,91;55625,18;4424,73;CUST_49582;Карта;2023-07;Q3 2023;2023;Понедельник
T102870;2023-07-17;Екатеринбург;ТМ-ЕКТ-002;Аудиотехника;Audio-Technica;1;6921,95;6921,95;4944,25;1977,7;CUST_20985;Наличные;2023-07;Q3 2023;2023;Понедельник
T102871;2023-07-17;Москва;ТМ-МСК-002;Аксессуары;Разные бренды;2;3325,71;6651,42;3069,89;3581,53;CUST_44027;Карта;2023-07;Q3 2023;2023;Понедельник
T102872;2023-07-17;Новосибирск;ТМ-НСК-001;Телевизоры;TCL;1;31980,24;31980,24;27603,99;4376,25;CUST_72068;Карта;2023-07;Q3 2023;2023;Понедельник
T102873;2023-07-17;Москва;ТМ-МСК-005;Аудиотехника;JBL;1;14105,84;14105,84;8137,99;5967,86;CUST_19492;Карта;2023-07;Q3 2023;2023;Понедельник
T102874;2023-07-17;Москва;ТМ-МСК-005;Телевизоры;Philips;1;71801,63;71801,63;45290,26;26511,37;CUST_85404;Карта;2023-07;Q3 2023;2023;Понедельник
T102875;2023-07-17;Новосибирск;ТМ-НСК-001;Аудиотехника;Sony;1;6744,92;6744,92;5324,94;1419,98;CUST_42542;Карта;2023-07;Q3 2023;2023;Понедельник
T102876;2023-07-17;Санкт-Петербург;ТМ-СПБ-001;Смартфоны;OPPO;1;35000,1;35000,1;25869,64;9130,46;CUST_28631;Карта;2023-07;Q3 2023;2023;Понедельник
T102877;2023-07-17;Екатеринбург;ТМ-ЕКТ-001;Бытовая техника;Electrolux;1;33946,31;33946,31;25863,85;8082,46;CUST_62830;Карта;2023-07;Q3 2023;2023;Понедельник
T102878;2023-07-17;Казань;ТМ-КЗН-002;Бытовая техника;Samsung;1;26296,04;26296,04;23374,25;2921,79;CUST_51872;Карта;2023-07;Q3 2023;2023;Понедельник
T102879;2023-07-17;Санкт-Петербург;ТМ-СПБ-001;Аудиотехника;Audio-Technica;2;8988,83;17977,65;11724,55;6253,1;CUST_35848;Карта;2023-07;Q3 2023;2023;Понедельник
T102880;2023-07-17;Нижний Новгород;ТМ-НН-002;Аксессуары;Разные бренды;1;2336,78;2336,78;1557,85;778,93;CUST_30009;Наличные;2023-07;Q3 2023;2023;Понедельник
T102881;2023-07-18;Москва;ТМ-МСК-002;Игровые консоли;Microsoft Xbox;1;63951,48;63951,48;44274,11;19677,38;CUST_78556;Карта;2023-07;Q3 2023;2023;Вторник
T102882;2023-07-18;Москва;ТМ-МСК-001;Бытовая техника;Bosch;1;37448,5;37448,5;23045,23;14403,27;CUST_75244;Онлайн;2023-07;Q3 2023;2023;Вторник
T102883;2023-07-18;Нижний Новгород;ТМ-НН-002;Аксессуары;Разные бренды;2;1609,23;3218,45;2145,63;1072,82;CUST_51203;Карта;2023-07;Q3 2023;2023;Вторник
T102884;2023-07-18;Москва;ТМ-МСК-005;Бытовая техника;Electrolux;1;24368,45;24368,45;14995,97;9372,48;CUST_44786;Карта;2023-07;Q3 2023;2023;Вторник
T102885;2023-07-18;Самара;ТМ-СМР-001;Бытовая техника;Samsung;2;22069,92;44139,84;41543,38;2596,46;CUST_18492;Карта;2023-07;Q3 2023;2023;Вторник
T102886;2023-07-18;Екатеринбург;ТМ-ЕКТ-002;Телевизоры;TCL;1;52846,8;52846,8;41270,84;11575,96;CUST_82613;Наличные;2023-07;Q3 2023;2023;Вторник
T102887;2023-07-18;Санкт-Петербург;ТМ-СПБ-003;Смартфоны;Huawei;1;40004,95;40004,95;29568,88;10436,07;CUST_66351;Наличные;2023-07;Q3 2023;2023;Вторник
T102888;2023-07-18;Москва;ТМ-МСК-002;Телевизоры;Philips;2;65647,88;131295,76;82817,33;48478,43;CUST_30610;Карта;2023-07;Q3 2023;2023;Вторник
T102889;2023-07-18;Самара;ТМ-СМР-001;Аудиотехника;Sennheiser;1;7092,39;7092,39;6257,99;834,4;CUST_19184;Карта;2023-07;Q3 2023;2023;Вторник
T102890;2023-07-18;Москва;ТМ-МСК-001;Аудиотехника;Sony;1;13088,13;13088,13;7550,84;5537,29;CUST_36337;Наличные;2023-07;Q3 2023;2023;Вторник
T102891;2023-07-18;Санкт-Петербург;ТМ-СПБ-001;Телевизоры;LG;1;51128,54;51128,54;36456,87;14671,67;CUST_52306;Карта;2023-07;Q3 2023;2023;Вторник
T102892;2023-07-18;Екатеринбург;ТМ-ЕКТ-003;Смартфоны;Samsung;1;47277,55;47277,55;38272,3;9005,25;CUST_63482;Наличные;2023-07;Q3 2023;2023;Вторник
T102893;2023-07-19;Уфа;ТМ-УФА-001;Бытовая техника;Bosch;1;14851,42;14851,42;14851,41;0,01;CUST_27491;Наличные;2023-07;Q3 2023;2023;Среда
T102894;2023-07-19;Уфа;ТМ-УФА-001;Аксессуары;OEM;4;1466,15;5864,61;4398,45;1466,16;CUST_51963;Карта;2023-07;Q3 2023;2023;Среда
T102895;2023-07-19;Ростов-на-Дону;ТМ-РСТ-001;Телевизоры;LG;1;29742,13;29742,13;27098,38;2643,75;CUST_35023;Карта;2023-07;Q3 2023;2023;Среда
T102896;2023-07-19;Ростов-на-Дону;ТМ-РСТ-002;Аксессуары;OEM;1;2367,69;2367,69;1578,46;789,23;CUST_40141;Наличные;2023-07;Q3 2023;2023;Среда
T102897;2023-07-19;Нижний Новгород;ТМ-НН-002;Игровые консоли;Nintendo;1;41572,23;41572,23;41572,23;0,0;CUST_22896;Онлайн;2023-07;Q3 2023;2023;Среда
T102898;2023-07-19;Уфа;ТМ-УФА-001;Телевизоры;LG;1;32710,14;32710,14;33527,89;-817,75;CUST_85190;Наличные;2023-07;Q3 2023;2023;Среда
T102899;2023-07-19;Казань;ТМ-КЗН-001;Бытовая техника;LG;1;17628,23;17628,23;15669,53;1958,7;CUST_49827;Онлайн;2023-07;Q3 2023;2023;Среда
T102900;2023-07-19;Нижний Новгород;ТМ-НН-002;Бытовая техника;Electrolux;1;28122,33;28122,33;24997,63;3124,7;CUST_32499;Карта;2023-07;Q3 2023;2023;Среда
T102901;2023-07-20;Санкт-Петербург;ТМ-СПБ-003;Телевизоры;Philips;1;64206,56;64206,56;45782,07;18424,49;CUST_54716;Карта;2023-07;Q3 2023;2023;Четверг
T102902;2023-07-20;Ростов-на-Дону;ТМ-РСТ-001;Аксессуары;Разные бренды;1;2679,05;2679,05;1786,03;893,02;CUST_35644;Наличные;2023-07;Q3 2023;2023;Четверг
T102903;2023-07-20;Москва;ТМ-МСК-005;Смартфоны;Huawei;2;54745,64;109491,28;71590,45;37900,83;CUST_65219;Онлайн;2023-07;Q3 2023;2023;Четверг
T102904;2023-07-20;Екатеринбург;ТМ-ЕКТ-001;Телевизоры;Sony;1;38037,25;38037,25;29705,28;8331,97;CUST_12455;Онлайн;2023-07;Q3 2023;2023;Четверг
T102905;2023-07-20;Москва;ТМ-МСК-005;Телевизоры;Sony;1;55820,17;55820,17;35209,64;20610,53;CUST_13695;Онлайн;2023-07;Q3 2023;2023;Четверг
T102906;2023-07-20;Самара;ТМ-СМР-001;Бытовая техника;LG;1;25208,58;25208,58;23725,72;1482,86;CUST_75222;Карта;2023-07;Q3 2023;2023;Четверг
T102907;2023-07-20;Ростов-на-Дону;ТМ-РСТ-002;Бытовая техника;LG;1;18308,49;18308,49;16274,22;2034,27;CUST_19706;Карта;2023-07;Q3 2023;2023;Четверг
T102908;2023-07-20;Москва;ТМ-МСК-005;Бытовая техника;Indesit;1;29418,01;29418,01;18103,4;11314,61;CUST_54595;Наличные;2023-07;Q3 2023;2023;Четверг
T102909;2023-07-20;Санкт-Петербург;ТМ-СПБ-003;Бытовая техника;Bosch;1;28130,52;28130,52;19569,06;8561,46;CUST_20000;Онлайн;2023-07;Q3 2023;2023;Четверг
T102910;2023-07-20;Ростов-на-Дону;ТМ-РСТ-001;Игровые консоли;Nintendo;1;30264,62;30264,62;30264,63;-0,01;CUST_29533;Карта;2023-07;Q3 2023;2023;Четверг
T102911;2023-07-21;Москва;ТМ-МСК-005;Игровые консоли;Sony PlayStation;1;67874,2;67874,2;46989,82;20884,38;CUST_12821;Карта;2023-07;Q3 2023;2023;Пятница
T102912;2023-07-21;Ростов-на-Дону;ТМ-РСТ-001;Телевизоры;LG;2;29086,3;58172,6;53001,7;5170,9;CUST_23817;Карта;2023-07;Q3 2023;2023;Пятница
T102913;2023-07-21;Казань;ТМ-КЗН-001;Бытовая техника;Bosch;1;18818,17;18818,17;16727,26;2090,91;CUST_89022;Карта;2023-07;Q3 2023;2023;Пятница
T102914;2023-07-21;Екатеринбург;ТМ-ЕКТ-003;Бытовая техника;Indesit;2;22172,0;44344,0;33785,9;10558,1;CUST_49273;Онлайн;2023-07;Q3 2023;2023;Пятница
T102915;2023-07-21;Санкт-Петербург;ТМ-СПБ-003;Игровые консоли;Sony PlayStation;1;46469,72;46469,72;36367,61;10102,11;CUST_77993;Онлайн;2023-07;Q3 2023;2023;Пятница
T102916;2023-07-21;Уфа;ТМ-УФА-001;Ноутбуки;HP;2;49121,25;98242,5;108066,74;-9824,24;CUST_27740;Карта;2023-07;Q3 2023;2023;Пятница
T102917;2023-07-21;Санкт-Петербург;ТМ-СПБ-002;Ноутбуки;ASUS;2;57024,95;114049,89;87272,97;26776,92;CUST_59348;Наличные;2023-07;Q3 2023;2023;Пятница
T102918;2023-07-21;Нижний Новгород;ТМ-НН-001;Смартфоны;OPPO;1;28133,55;28133,55;26570,57;1562,98;CUST_61945;Карта;2023-07;Q3 2023;2023;Пятница
T102919;2023-07-21;Екатеринбург;ТМ-ЕКТ-003;Ноутбуки;HP;1;48825,29;48825,29;40920,25;7905,04;CUST_81033;Наличные;2023-07;Q3 2023;2023;Пятница
T102920;2023-07-21;Москва;ТМ-МСК-004;Аксессуары;OEM;1;2861,82;2861,82;1320,84;1540,98;CUST_86179;Карта;2023-07;Q3 2023;2023;Пятница
T102921;2023-07-21;Ростов-на-Дону;ТМ-РСТ-002;Бытовая техника;Bosch;1;21456,59;21456,59;19072,52;2384,07;CUST_65400;Онлайн;2023-07;Q3 2023;2023;Пятница
T102922;2023-07-21;Казань;ТМ-КЗН-001;Ноутбуки;Lenovo;1;48710,01;48710,01;47627,56;1082,45;CUST_93200;Карта;2023-07;Q3 2023;2023;Пятница
T102923;2023-07-21;Самара;ТМ-СМР-001;Аксессуары;Разные бренды;1;1493,05;1493,05;1053,92;439,13;CUST_12376;Карта;2023-07;Q3 2023;2023;Пятница
T102924;2023-07-21;Нижний Новгород;ТМ-НН-001;Ноутбуки;Lenovo;1;51071,5;51071,5;49936,58;1134,92;CUST_18434;Наличные;2023-07;Q3 2023;2023;Пятница
T102925;2023-07-21;Екатеринбург;ТМ-ЕКТ-003;Аудиотехника;Bose;1;8106,05;8106,05;5790,04;2316,01;CUST_82846;Наличные;2023-07;Q3 2023;2023;Пятница
T102926;2023-07-21;Москва;ТМ-МСК-003;Бытовая техника;Electrolux;1;27172,98;27172,98;16721,84;10451,14;CUST_58289;Наличные;2023-07;Q3 2023;2023;Пятница
T102927;2023-07-21;Санкт-Петербург;ТМ-СПБ-003;Телевизоры;Philips;1;41159,32;41159,32;29348,39;11810,93;CUST_86190;Наличные;2023-07;Q3 2023;2023;Пятница
T102928;2023-07-21;Екатеринбург;ТМ-ЕКТ-003;Ноутбуки;Lenovo;1;53019,77;53019,77;44435,61;8584,16;CUST_55609;Онлайн;2023-07;Q3 2023;2023;Пятница
T102929;2023-07-22;Новосибирск;ТМ-НСК-002;Игровые консоли;Microsoft Xbox;1;42925,01;42925,01;40665,8;2259,21;CUST_55982;Карта;2023-07;Q3 2023;2023;Суббота
T102930;2023-07-22;Москва;ТМ-МСК-004;Смартфоны;Xiaomi;1;37406,24;37406,24;24457,92;12948,32;CUST_34760;Карта;2023-07;Q3 2023;2023;Суббота
T102931;2023-07-22;Казань;ТМ-КЗН-002;Аудиотехника;Sony;1;6499,47;6499,47;5416,22;1083,25;CUST_80834;Карта;2023-07;Q3 2023;2023;Суббота
T102932;2023-07-22;Москва;ТМ-МСК-002;Смартфоны;Xiaomi;1;49239,78;49239,78;32195,24;17044,54;CUST_29859;Наличные;2023-07;Q3 2023;2023;Суббота
T102933;2023-07-22;Ростов-на-Дону;ТМ-РСТ-001;Бытовая техника;Bosch;1;16736,1;16736,1;14876,54;1859,56;CUST_24670;Карта;2023-07;Q3 2023;2023;Суббота
T102934;2023-07-22;Самара;ТМ-СМР-001;Ноутбуки;Acer;1;54610,86;54610,86;56538,31;-1927,45;CUST_16974;Онлайн;2023-07;Q3 2023;2023;Суббота
T102935;2023-07-22;Казань;ТМ-КЗН-001;Аудиотехника;Sennheiser;1;6776,15;6776,15;5646,79;1129,36;CUST_44297;Карта;2023-07;Q3 2023;2023;Суббота
T102936;2023-07-22;Новосибирск;ТМ-НСК-002;Ноутбуки;HP;1;72659,79;72659,79;67305,91;5353,88;CUST_40335;Наличные;2023-07;Q3 2023;2023;Суббота
T102937;2023-07-22;Уфа;ТМ-УФА-001;Ноутбуки;Lenovo;1;65111,1;65111,1;71622,21;-6511,11;CUST_46455;Карта;2023-07;Q3 2023;2023;Суббота
T102938;2023-07-22;Уфа;ТМ-УФА-001;Телевизоры;TCL;1;39875,63;39875,63;40872,52;-996,89;CUST_27015;Карта;2023-07;Q3 2023;2023;Суббота
T102939;2023-07-22;Казань;ТМ-КЗН-001;Бытовая техника;Electrolux;1;21728,36;21728,36;19314,09;2414,27;CUST_82253;Онлайн;2023-07;Q3 2023;2023;Суббота
T102940;2023-07-22;Москва;ТМ-МСК-002;Ноутбуки;Dell;1;88956,87;88956,87;60216,96;28739,91;CUST_43609;Карта;2023-07;Q3 2023;2023;Суббота
T102941;2023-07-22;Ростов-на-Дону;ТМ-РСТ-002;Телевизоры;TCL;1;31347,33;31347,33;28560,9;2786,43;CUST_58311;Карта;2023-07;Q3 2023;2023;Суббота
T102942;2023-07-22;Санкт-Петербург;ТМ-СПБ-001;Смартфоны;Xiaomi;1;50180,72;50180,72;37090,1;13090,62;CUST_43869;Карта;2023-07;Q3 2023;2023;Суббота
T102943;2023-07-22;Москва;ТМ-МСК-001;Телевизоры;Philips;1;74341,24;74341,24;46892,17;27449,07;CUST_34869;Наличные;2023-07;Q3 2023;2023;Суббота
T102944;2023-07-22;Екатеринбург;ТМ-ЕКТ-001;Аудиотехника;Audio-Technica;1;9239,11;9239,11;6599,37;2639,74;CUST_88078;Карта;2023-07;Q3 2023;2023;Суббота
T102945;2023-07-22;Санкт-Петербург;ТМ-СПБ-003;Смартфоны;Samsung;1;31821,96;31821,96;23520,58;8301,38;CUST_39511;Наличные;2023-07;Q3 2023;2023;Суббота
T102946;2023-07-22;Нижний Новгород;ТМ-НН-002;Ноутбуки;Acer;1;62065,81;62065,81;60686,56;1379,25;CUST_57478;Наличные;2023-07;Q3 2023;2023;Суббота
T102947;2023-07-22;Москва;ТМ-МСК-001;Аудиотехника;Sennheiser;1;9064,58;9064,58;5229,56;3835,02;CUST_78633;Онлайн;2023-07;Q3 2023;2023;Суббота
T102948;2023-07-22;Челябинск;ТМ-ЧЛБ-001;Аксессуары;OEM;1;2507,58;2507,58;1770,06;737,53;CUST_67892;Онлайн;2023-07;Q3 2023;2023;Суббота
T102949;2023-07-22;Новосибирск;ТМ-НСК-001;Аудиотехника;Audio-Technica;1;7844,0;7844,0;6192,63;1651,37;CUST_83828;Наличные;2023-07;Q3 2023;2023;Суббота
T102950;2023-07-22;Ростов-на-Дону;ТМ-РСТ-001;Смартфоны;Xiaomi;2;23440,21;46880,42;44275,95;2604,47;CUST_14420;Карта;2023-07;Q3 2023;2023;Суббота
T102951;2023-07-23;Москва;ТМ-МСК-003;Аудиотехника;Sennheiser;1;13513,72;13513,72;7796,38;5717,34;CUST_56651;Карта;2023-07;Q3 2023;2023;Воскресенье
T102952;2023-07-23;Самара;ТМ-СМР-001;Аксессуары;NoName;1;2663,28;2663,28;1879,96;783,32;CUST_84261;Наличные;2023-07;Q3 2023;2023;Воскресенье
T102953;2023-07-23;Москва;ТМ-МСК-004;Аксессуары;Разные бренды;1;2285,44;2285,44;1054,82;1230,62;CUST_34328;Карта;2023-07;Q3 2023;2023;Воскресенье
T102954;2023-07-23;Самара;ТМ-СМР-001;Аудиотехника;Sennheiser;1;5579,05;5579,05;4922,69;656,36;CUST_55001;Карта;2023-07;Q3 2023;2023;Воскресенье
T102955;2023-07-23;Санкт-Петербург;ТМ-СПБ-001;Аудиотехника;Sennheiser;1;12074,1;12074,1;7874,42;4199,68;CUST_32341;Карта;2023-07;Q3 2023;2023;Воскресенье
T102956;2023-07-23;Ростов-на-Дону;ТМ-РСТ-002;Аудиотехника;Audio-Technica;1;9083,47;9083,47;7569,55;1513,92;CUST_29365;Карта;2023-07;Q3 2023;2023;Воскресенье
T102957;2023-07-23;Ростов-на-Дону;ТМ-РСТ-001;Смартфоны;Samsung;1;27098,78;27098,78;25593,29;1505,49;CUST_53429;Онлайн;2023-07;Q3 2023;2023;Воскресенье
T102958;2023-07-23;Ростов-на-Дону;ТМ-РСТ-002;Телевизоры;Philips;1;48018,65;48018,65;43750,33;4268,32;CUST_85783;Карта;2023-07;Q3 2023;2023;Воскресенье
