order_id;category;returned;return_reason;order_value;days_to_return
RET-013230;Ноутбуки;0;;85570.87;
RET-013231;Наушники;0;;9613.45;
RET-013232;Наушники;0;;2855.1;
RET-013233;Наушники;0;;4519.03;
RET-013234;Ноутбуки;0;;119598.07;
RET-013235;Смартфоны;0;;59030.99;
RET-013236;Планшеты;0;;25567.85;
RET-013237;Ноутбуки;0;;70977.99;
RET-013238;Ноутбуки;0;;36195.52;
RET-013239;Наушники;0;;1690.16;
RET-013240;Смартфоны;0;;30258.16;
RET-013241;Аксессуары;0;;4542.51;
RET-013242;Наушники;0;;3230.19;
RET-013243;Смартфоны;0;;27297.33;
RET-013244;Наушники;0;;8645.02;
RET-013245;Ноутбуки;0;;44320.54;
RET-013246;Смартфоны;0;;79207.57;
RET-013247;Планшеты;0;;28600.6;
RET-013248;Планшеты;0;;33495.67;
RET-013249;Аксессуары;0;;2780.52;
RET-013250;Смартфоны;0;;32567.47;
RET-013251;Аксессуары;0;;3640.67;
RET-013252;Ноутбуки;0;;30186.29;
RET-013253;Планшеты;0;;29764.57;
RET-013254;Планшеты;0;;15232.26;
RET-013255;Планшеты;0;;11655.27;
RET-013256;Аксессуары;0;;1570.83;
RET-013257;Аксессуары;0;;1667.89;
RET-013258;Планшеты;0;;43932.39;
RET-013259;Смартфоны;0;;20268.12;
RET-013260;Наушники;0;;4101.7;
RET-013261;Планшеты;1;defect;27083.52;7.0
RET-013262;Наушники;0;;4562.89;
RET-013263;Аксессуары;0;;433.49;
RET-013264;Наушники;0;;13750.0;
RET-013265;Ноутбуки;0;;78572.16;
RET-013266;Аксессуары;0;;667.12;
RET-013267;Ноутбуки;0;;119033.58;
RET-013268;Ноутбуки;0;;55288.47;
RET-013269;Аксессуары;0;;2371.07;
RET-013270;Аксессуары;0;;1971.61;
RET-013271;Аксессуары;0;;3938.85;
RET-013272;Наушники;0;;2494.38;
RET-013273;Наушники;0;;14037.12;
RET-013274;Аксессуары;0;;1694.76;
RET-013275;Смартфоны;0;;40340.41;
RET-013276;Смартфоны;0;;21324.77;
RET-013277;Ноутбуки;0;;38289.77;
RET-013278;Смартфоны;0;;41715.13;
RET-013279;Аксессуары;0;;1424.03;
RET-013280;Наушники;0;;4781.84;
RET-013281;Наушники;0;;2275.09;
RET-013282;Аксессуары;0;;2663.72;
RET-013283;Наушники;0;;3469.01;
RET-013284;Ноутбуки;0;;44304.3;
RET-013285;Наушники;0;;14609.78;
RET-013286;Планшеты;0;;30042.89;
RET-013287;Аксессуары;0;;1266.22;
RET-013288;Смартфоны;0;;30110.88;
RET-013289;Смартфоны;0;;44533.4;
RET-013290;Планшеты;0;;33030.09;
RET-013291;Ноутбуки;0;;44375.47;
RET-013292;Планшеты;0;;20456.65;
RET-013293;Планшеты;0;;10844.26;
RET-013294;Аксессуары;0;;4527.08;
RET-013295;Смартфоны;0;;38074.97;
RET-013296;Планшеты;0;;24315.82;
RET-013297;Планшеты;0;;22207.07;
RET-013298;Ноутбуки;0;;73365.28;
RET-013299;Смартфоны;0;;53222.61;
RET-013300;Планшеты;0;;20407.38;
RET-013301;Ноутбуки;0;;98113.33;
RET-013302;Смартфоны;0;;31947.09;
RET-013303;Ноутбуки;0;;77916.1;
RET-013304;Наушники;0;;9643.39;
RET-013305;Наушники;0;;5060.71;
RET-013306;Аксессуары;0;;1343.94;
RET-013307;Смартфоны;0;;39704.92;
RET-013308;Планшеты;0;;30310.34;
RET-013309;Ноутбуки;0;;96794.05;
RET-013310;Планшеты;0;;8178.74;
RET-013311;Планшеты;0;;15906.03;
RET-013312;Наушники;0;;10852.47;
RET-013313;Наушники;1;damaged_delivery;12264.35;3.0
RET-013314;Ноутбуки;0;;63230.56;
RET-013315;Планшеты;0;;43134.7;
RET-013316;Наушники;0;;8865.71;
RET-013317;Планшеты;0;;28910.72;
RET-013318;Наушники;0;;5094.28;
RET-013319;Ноутбуки;0;;35204.37;
RET-013320;Планшеты;0;;37498.71;
RET-013321;Планшеты;0;;44243.39;
RET-013322;Аксессуары;0;;4482.2;
RET-013323;Наушники;0;;7035.52;
RET-013324;Наушники;0;;4255.97;
RET-013325;Аксессуары;0;;2853.67;
RET-013326;Наушники;0;;11888.2;
RET-013327;Аксессуары;0;;4276.74;
RET-013328;Аксессуары;0;;4324.8;
RET-013329;Планшеты;0;;34413.93;
RET-013330;Аксессуары;0;;1880.16;
RET-013331;Ноутбуки;0;;108930.67;
RET-013332;Ноутбуки;0;;101278.86;
RET-013333;Аксессуары;0;;646.57;
RET-013334;Аксессуары;0;;561.26;
RET-013335;Ноутбуки;0;;94649.53;
RET-013336;Наушники;0;;1281.85;
RET-013337;Планшеты;0;;37244.46;
RET-013338;Смартфоны;0;;61152.86;
RET-013339;Планшеты;0;;23812.64;
RET-013340;Планшеты;1;wrong_item;29026.75;4.0
RET-013341;Ноутбуки;0;;99585.0;
RET-013342;Аксессуары;0;;632.97;
RET-013343;Смартфоны;0;;72502.24;
RET-013344;Ноутбуки;0;;85719.79;
RET-013345;Смартфоны;0;;44826.6;
RET-013346;Смартфоны;0;;60372.41;
RET-013347;Наушники;0;;14645.83;
RET-013348;Аксессуары;0;;3165.2;
RET-013349;Наушники;0;;2180.7;
RET-013350;Смартфоны;0;;74286.71;
RET-013351;Наушники;0;;9321.65;
RET-013352;Наушники;0;;2851.71;
RET-013353;Наушники;0;;8618.5;
RET-013354;Наушники;0;;5742.25;
RET-013355;Ноутбуки;0;;74966.45;
RET-013356;Смартфоны;0;;63769.17;
RET-013357;Ноутбуки;0;;65618.91;
RET-013358;Ноутбуки;0;;33765.38;
RET-013359;Смартфоны;0;;74975.74;
RET-013360;Смартфоны;0;;74063.2;
RET-013361;Наушники;0;;11167.93;
RET-013362;Смартфоны;0;;45108.12;
RET-013363;Аксессуары;0;;604.45;
RET-013364;Смартфоны;0;;20301.6;
RET-013365;Наушники;0;;3097.47;
RET-013366;Ноутбуки;0;;53156.2;
RET-013367;Ноутбуки;0;;114320.52;
RET-013368;Аксессуары;0;;2396.51;
RET-013369;Смартфоны;0;;16284.44;
RET-013370;Ноутбуки;0;;57128.03;
RET-013371;Аксессуары;0;;4868.69;
RET-013372;Планшеты;0;;34492.11;
RET-013373;Аксессуары;0;;4604.89;
RET-013374;Планшеты;0;;33726.7;
RET-013375;Планшеты;0;;8073.03;
RET-013376;Ноутбуки;0;;88576.34;
RET-013377;Ноутбуки;0;;63731.92;
RET-013378;Ноутбуки;0;;58831.03;
RET-013379;Аксессуары;0;;4266.16;
RET-013380;Ноутбуки;0;;66055.79;
RET-013381;Ноутбуки;0;;31291.18;
RET-013382;Смартфоны;0;;42645.25;
RET-013383;Наушники;0;;3341.02;
RET-013384;Аксессуары;0;;2645.29;
RET-013385;Ноутбуки;0;;105066.64;
RET-013386;Планшеты;0;;33824.84;
RET-013387;Наушники;0;;11607.01;
RET-013388;Наушники;0;;9858.74;
RET-013389;Аксессуары;0;;1765.87;
RET-013390;Аксессуары;0;;3295.95;
RET-013391;Планшеты;0;;44407.43;
RET-013392;Планшеты;0;;40001.83;
RET-013393;Планшеты;0;;35117.62;
RET-013394;Наушники;0;;14252.22;
RET-013395;Ноутбуки;0;;70518.29;
RET-013396;Планшеты;0;;26573.46;
RET-013397;Аксессуары;0;;2749.29;
RET-013398;Наушники;0;;11961.86;
RET-013399;Ноутбуки;0;;68362.49;
RET-013400;Планшеты;0;;31368.26;
RET-013401;Ноутбуки;0;;83463.76;
RET-013402;Планшеты;0;;20682.19;
RET-013403;Планшеты;0;;34992.95;
RET-013404;Смартфоны;0;;34516.35;
RET-013405;Наушники;0;;13494.8;
RET-013406;Аксессуары;0;;1245.86;
RET-013407;Аксессуары;0;;941.32;
RET-013408;Ноутбуки;0;;95091.96;
RET-013409;Ноутбуки;0;;102815.15;
RET-013410;Ноутбуки;0;;116693.99;
RET-013411;Наушники;0;;10391.83;
RET-013412;Планшеты;0;;32587.94;
RET-013413;Ноутбуки;0;;30065.17;
RET-013414;Ноутбуки;0;;87494.66;
RET-013415;Смартфоны;0;;38752.66;
RET-013416;Наушники;1;wrong_item;13799.15;3.0
RET-013417;Смартфоны;0;;63665.17;
RET-013418;Аксессуары;0;;1022.69;
RET-013419;Смартфоны;0;;25429.77;
RET-013420;Смартфоны;0;;71894.79;
RET-013421;Наушники;0;;1898.87;
RET-013422;Ноутбуки;0;;87382.93;
RET-013423;Смартфоны;0;;63253.32;
RET-013424;Ноутбуки;0;;35791.88;
RET-013425;Аксессуары;0;;443.01;
RET-013426;Аксессуары;0;;371.11;
RET-013427;Ноутбуки;0;;97501.35;
RET-013428;Наушники;0;;3044.5;
RET-013429;Наушники;0;;12678.98;
RET-013430;Аксессуары;0;;4690.92;
RET-013431;Наушники;0;;4168.57;
RET-013432;Смартфоны;0;;63529.24;
RET-013433;Наушники;0;;8041.14;
RET-013434;Наушники;0;;4725.89;
RET-013435;Ноутбуки;0;;42062.54;
RET-013436;Ноутбуки;0;;119534.72;
RET-013437;Планшеты;0;;18407.64;
RET-013438;Ноутбуки;0;;111464.17;
RET-013439;Аксессуары;1;defect;2636.94;6.0
RET-013440;Ноутбуки;0;;104979.68;
RET-013441;Планшеты;0;;18522.29;
RET-013442;Наушники;0;;9175.41;
RET-013443;Наушники;0;;8116.2;
RET-013444;Аксессуары;0;;3362.95;
RET-013445;Планшеты;0;;28865.09;
RET-013446;Аксессуары;0;;4048.77;
RET-013447;Планшеты;0;;34939.12;
RET-013448;Планшеты;1;changed_mind;12172.31;8.0
RET-013449;Аксессуары;0;;3877.02;
RET-013450;Наушники;0;;4916.72;
RET-013451;Ноутбуки;0;;32821.19;
RET-013452;Планшеты;0;;22070.24;
RET-013453;Ноутбуки;0;;45905.36;
RET-013454;Ноутбуки;0;;51711.56;
RET-013455;Смартфоны;0;;73160.61;
RET-013456;Планшеты;0;;30009.31;
RET-013457;Ноутбуки;0;;92387.39;
RET-013458;Наушники;0;;11448.82;
RET-013459;Смартфоны;0;;35244.58;
RET-013460;Аксессуары;0;;450.16;
RET-013461;Ноутбуки;0;;40527.53;
RET-013462;Наушники;0;;10338.49;
RET-013463;Планшеты;0;;40989.7;
RET-013464;Аксессуары;0;;706.75;
RET-013465;Наушники;0;;8744.72;
RET-013466;Аксессуары;0;;621.66;
RET-013467;Планшеты;0;;15982.8;
RET-013468;Аксессуары;0;;565.11;
RET-013469;Планшеты;0;;41174.32;
RET-013470;Ноутбуки;0;;111775.26;
RET-013471;Ноутбуки;0;;47919.64;
RET-013472;Ноутбуки;0;;99052.04;
RET-013473;Смартфоны;0;;75666.85;
RET-013474;Наушники;0;;10851.42;
RET-013475;Аксессуары;0;;2518.95;
RET-013476;Планшеты;0;;32320.46;
RET-013477;Ноутбуки;0;;107518.92;
RET-013478;Планшеты;0;;30790.43;
RET-013479;Смартфоны;0;;79793.06;
RET-013480;Аксессуары;0;;2160.18;
RET-013481;Планшеты;0;;10912.69;
RET-013482;Планшеты;0;;11675.93;
RET-013483;Смартфоны;0;;56419.08;
RET-013484;Аксессуары;0;;1099.7;
RET-013485;Ноутбуки;0;;94491.31;
RET-013486;Смартфоны;0;;41573.47;
RET-013487;Ноутбуки;0;;41016.5;
RET-013488;Планшеты;0;;32389.47;
RET-013489;Наушники;0;;3789.78;
RET-013490;Смартфоны;0;;30629.35;
RET-013491;Аксессуары;0;;3345.53;
RET-013492;Планшеты;0;;43269.62;
RET-013493;Планшеты;0;;8147.13;
RET-013494;Планшеты;0;;36242.34;
RET-013495;Наушники;0;;5074.13;
RET-013496;Планшеты;0;;35686.12;
RET-013497;Планшеты;0;;11592.39;
RET-013498;Ноутбуки;0;;63019.87;
RET-013499;Ноутбуки;0;;59926.64;
RET-013500;Планшеты;0;;22050.58;
RET-013501;Смартфоны;0;;68773.87;
RET-013502;Планшеты;0;;22126.3;
RET-013503;Наушники;0;;9970.31;
RET-013504;Планшеты;0;;34337.95;
RET-013505;Наушники;0;;8180.55;
RET-013506;Наушники;0;;11293.48;
RET-013507;Ноутбуки;0;;74680.72;
RET-013508;Смартфоны;0;;26741.33;
RET-013509;Планшеты;0;;17619.83;
RET-013510;Аксессуары;0;;4265.8;
RET-013511;Планшеты;0;;9853.11;
RET-013512;Смартфоны;0;;59615.9;
RET-013513;Смартфоны;0;;40186.04;
RET-013514;Ноутбуки;0;;83317.51;
RET-013515;Аксессуары;0;;681.75;
RET-013516;Смартфоны;0;;29325.08;
RET-013517;Смартфоны;0;;71891.16;
RET-013518;Ноутбуки;0;;38759.41;
RET-013519;Аксессуары;0;;2001.59;
RET-013520;Наушники;0;;1447.8;
RET-013521;Аксессуары;0;;4258.32;
RET-013522;Ноутбуки;0;;83739.14;
RET-013523;Смартфоны;0;;54953.75;
RET-013524;Ноутбуки;0;;118833.04;
RET-013525;Наушники;0;;11492.5;
RET-013526;Наушники;0;;3887.18;
RET-013527;Аксессуары;0;;1661.33;
RET-013528;Ноутбуки;0;;94187.36;
RET-013529;Наушники;0;;3553.12;
RET-013530;Планшеты;0;;26198.59;
RET-013531;Планшеты;0;;40491.44;
RET-013532;Планшеты;0;;31163.54;
RET-013533;Планшеты;0;;12059.33;
RET-013534;Ноутбуки;0;;52664.94;
RET-013535;Ноутбуки;0;;108160.31;
RET-013536;Ноутбуки;0;;60037.29;
RET-013537;Ноутбуки;0;;94224.66;
RET-013538;Планшеты;0;;31484.01;
RET-013539;Аксессуары;0;;3334.89;
RET-013540;Планшеты;0;;34227.83;
RET-013541;Аксессуары;0;;4477.6;
RET-013542;Наушники;0;;10233.34;
RET-013543;Смартфоны;0;;73857.26;
RET-013544;Аксессуары;0;;2514.04;
RET-013545;Смартфоны;0;;29166.03;
RET-013546;Смартфоны;0;;64669.57;
RET-013547;Наушники;0;;10278.56;
RET-013548;Планшеты;0;;42030.96;
RET-013549;Ноутбуки;0;;56383.99;
RET-013550;Наушники;0;;3314.77;
RET-013551;Ноутбуки;0;;92647.74;
RET-013552;Ноутбуки;0;;32296.01;
RET-013553;Планшеты;0;;13007.61;
RET-013554;Аксессуары;0;;2097.48;
RET-013555;Наушники;0;;11826.57;
RET-013556;Наушники;0;;13138.14;
RET-013557;Аксессуары;0;;2370.82;
RET-013558;Наушники;0;;2329.43;
RET-013559;Аксессуары;0;;4539.45;
RET-013560;Смартфоны;0;;18573.01;
RET-013561;Смартфоны;0;;32898.58;
RET-013562;Аксессуары;0;;3849.9;
RET-013563;Ноутбуки;0;;112755.81;
RET-013564;Наушники;0;;2892.93;
RET-013565;Смартфоны;0;;43414.28;
RET-013566;Наушники;0;;6034.94;
RET-013567;Аксессуары;0;;4016.2;
RET-013568;Наушники;0;;7538.04;
RET-013569;Аксессуары;0;;4311.7;
RET-013570;Наушники;0;;7513.4;
RET-013571;Аксессуары;0;;4406.85;
RET-013572;Смартфоны;0;;69770.13;
RET-013573;Наушники;0;;1758.25;
RET-013574;Наушники;0;;3476.87;
RET-013575;Ноутбуки;0;;61891.55;
RET-013576;Смартфоны;0;;70623.01;
RET-013577;Ноутбуки;0;;90354.88;
RET-013578;Наушники;0;;8587.98;
RET-013579;Аксессуары;0;;383.38;
RET-013580;Ноутбуки;0;;102922.62;
RET-013581;Смартфоны;0;;72085.0;
RET-013582;Ноутбуки;0;;97941.54;
RET-013583;Смартфоны;0;;39304.71;
RET-013584;Смартфоны;0;;36925.08;
RET-013585;Аксессуары;0;;2355.04;
RET-013586;Ноутбуки;0;;81274.4;
RET-013587;Смартфоны;0;;66126.28;
RET-013588;Аксессуары;0;;2545.91;
RET-013589;Планшеты;0;;43405.77;
RET-013590;Аксессуары;0;;3565.34;
RET-013591;Аксессуары;0;;1015.99;
RET-013592;Ноутбуки;0;;66362.39;
RET-013593;Смартфоны;0;;79164.3;
RET-013594;Смартфоны;0;;58234.2;
RET-013595;Аксессуары;0;;1729.6;
RET-013596;Аксессуары;0;;2004.55;
RET-013597;Смартфоны;0;;18284.01;
RET-013598;Аксессуары;0;;499.96;
RET-013599;Смартфоны;1;wrong_item;26399.05;8.0
RET-013600;Смартфоны;0;;28970.14;
RET-013601;Планшеты;0;;26164.08;
RET-013602;Ноутбуки;0;;103552.49;
RET-013603;Ноутбуки;0;;86364.98;
RET-013604;Смартфоны;0;;46352.57;
RET-013605;Наушники;0;;7724.55;
RET-013606;Наушники;0;;12404.23;
RET-013607;Планшеты;0;;31746.26;
RET-013608;Ноутбуки;0;;74551.05;
RET-013609;Наушники;0;;2867.34;
RET-013610;Планшеты;0;;36365.25;
RET-013611;Смартфоны;0;;51883.05;
RET-013612;Ноутбуки;0;;91868.49;
RET-013613;Планшеты;0;;31025.73;
RET-013614;Наушники;0;;5465.81;
RET-013615;Аксессуары;0;;731.96;
RET-013616;Планшеты;0;;19707.32;
RET-013617;Аксессуары;0;;2684.98;
RET-013618;Ноутбуки;0;;49276.12;
RET-013619;Аксессуары;0;;2473.7;
RET-013620;Наушники;0;;9270.25;
RET-013621;Ноутбуки;0;;84454.59;
RET-013622;Смартфоны;0;;46087.91;
RET-013623;Наушники;1;defect;3397.68;6.0
RET-013624;Наушники;0;;3251.57;
RET-013625;Планшеты;0;;26713.56;
RET-013626;Планшеты;1;changed_mind;43866.07;3.0
RET-013627;Ноутбуки;0;;87341.42;
RET-013628;Смартфоны;0;;33644.71;
RET-013629;Планшеты;0;;30081.7;
RET-013630;Аксессуары;0;;4171.42;
RET-013631;Планшеты;0;;33787.32;
RET-013632;Аксессуары;0;;336.23;
RET-013633;Аксессуары;0;;4337.19;
RET-013634;Наушники;1;changed_mind;10590.7;7.0
RET-013635;Наушники;0;;11330.45;
RET-013636;Наушники;0;;5017.26;
RET-013637;Наушники;0;;13415.55;
RET-013638;Ноутбуки;0;;97251.87;
RET-013639;Наушники;1;defect;8073.78;4.0
RET-013640;Ноутбуки;0;;118061.81;
RET-013641;Планшеты;0;;14054.21;
RET-013642;Наушники;0;;12168.52;
RET-013643;Смартфоны;0;;35488.01;
RET-013644;Наушники;0;;8981.54;
RET-013645;Наушники;0;;10207.64;
RET-013646;Наушники;1;damaged_delivery;14720.69;6.0
RET-013647;Ноутбуки;0;;35344.96;
RET-013648;Смартфоны;0;;35548.15;
RET-013649;Аксессуары;0;;832.07;
RET-013650;Наушники;0;;9442.05;
RET-013651;Наушники;0;;10212.53;
RET-013652;Ноутбуки;0;;48275.98;
RET-013653;Аксессуары;0;;2396.71;
RET-013654;Наушники;0;;11076.1;
RET-013655;Наушники;0;;3095.13;
RET-013656;Аксессуары;0;;2919.25;
RET-013657;Наушники;0;;14970.12;
