order_id;city;region;order_amount;delivery_days;customer_type;order_month
REG-КАЗ-001935;Казань;Приволжский;3204.14;2;returning;2024-12
REG-КАЗ-001936;Казань;Приволжский;2524.16;3;new;2024-10
REG-КАЗ-001937;Казань;Приволжский;2834.95;2;new;2024-10
REG-КАЗ-001938;Казань;Приволжский;2724.33;1;returning;2024-11
REG-КАЗ-001939;Казань;Приволжский;2825.61;1;returning;2024-10
REG-КАЗ-001940;Казань;Приволжский;3358.04;3;returning;2024-11
REG-КАЗ-001941;Казань;Приволжский;4070.73;3;new;2024-12
REG-КАЗ-001942;Казань;Приволжский;6615.68;1;returning;2024-11
REG-КАЗ-001943;Казань;Приволжский;2628.97;1;returning;2024-12
REG-КАЗ-001944;Казань;Приволжский;3578.59;2;returning;2024-11
REG-КАЗ-001945;Казань;Приволжский;2212.76;3;returning;2024-12
REG-КАЗ-001946;Казань;Приволжский;1653.99;5;returning;2024-12
REG-КАЗ-001947;Казань;Приволжский;2477.9;3;returning;2024-12
REG-КАЗ-001948;Казань;Приволжский;2625.72;4;new;2024-12
REG-КАЗ-001949;Казань;Приволжский;1534.98;3;new;2024-11
REG-КАЗ-001950;Казань;Приволжский;2160.49;2;new;2024-12
REG-КАЗ-001951;Казань;Приволжский;4346.26;2;new;2024-11
REG-КАЗ-001952;Казань;Приволжский;3805.74;3;returning;2024-11
REG-КАЗ-001953;Казань;Приволжский;2351.5;3;returning;2024-10
REG-КАЗ-001954;Казань;Приволжский;2198.27;2;new;2024-11
REG-КАЗ-001955;Казань;Приволжский;3548.28;1;returning;2024-12
REG-КАЗ-001956;Казань;Приволжский;3489.53;3;new;2024-12
REG-КАЗ-001957;Казань;Приволжский;1329.92;2;returning;2024-11
REG-КАЗ-001958;Казань;Приволжский;1981.55;2;returning;2024-10
REG-КАЗ-001959;Казань;Приволжский;1736.16;4;new;2024-12
REG-КАЗ-001960;Казань;Приволжский;4758.29;2;returning;2024-12
REG-КАЗ-001961;Казань;Приволжский;1572.29;2;returning;2024-11
REG-КАЗ-001962;Казань;Приволжский;5445.09;5;new;2024-10
REG-КАЗ-001963;Казань;Приволжский;1998.37;1;new;2024-11
REG-КАЗ-001964;Казань;Приволжский;1330.93;1;returning;2024-11
REG-КАЗ-001965;Казань;Приволжский;3448.84;3;returning;2024-12
REG-КАЗ-001966;Казань;Приволжский;3121.19;4;new;2024-10
REG-КАЗ-001967;Казань;Приволжский;6322.34;4;returning;2024-10
REG-КАЗ-001968;Казань;Приволжский;4043.93;1;new;2024-10
REG-КАЗ-001969;Казань;Приволжский;2171.29;4;returning;2024-12
REG-КАЗ-001970;Казань;Приволжский;2127.16;4;returning;2024-12
REG-КАЗ-001971;Казань;Приволжский;2978.17;3;returning;2024-10
REG-КАЗ-001972;Казань;Приволжский;1810.68;3;returning;2024-12
REG-КАЗ-001973;Казань;Приволжский;2033.75;3;returning;2024-11
REG-КАЗ-001974;Казань;Приволжский;2759.56;4;returning;2024-10
REG-КАЗ-001975;Казань;Приволжский;4244.63;1;returning;2024-12
REG-КАЗ-001976;Казань;Приволжский;1867.16;2;new;2024-10
REG-КАЗ-001977;Казань;Приволжский;3957.01;2;new;2024-11
REG-КАЗ-001978;Казань;Приволжский;1624.07;1;new;2024-10
REG-КАЗ-001979;Казань;Приволжский;4028.11;1;new;2024-10
REG-КАЗ-001980;Казань;Приволжский;4745.46;1;returning;2024-10
REG-КАЗ-001981;Казань;Приволжский;2238.4;1;new;2024-12
REG-КАЗ-001982;Казань;Приволжский;1768.34;2;new;2024-11
REG-КАЗ-001983;Казань;Приволжский;2614.98;1;returning;2024-11
REG-КАЗ-001984;Казань;Приволжский;2286.3;3;returning;2024-12
REG-КАЗ-001985;Казань;Приволжский;3538.12;1;new;2024-11
REG-КАЗ-001986;Казань;Приволжский;2203.84;1;new;2024-11
REG-КАЗ-001987;Казань;Приволжский;2171.68;2;new;2024-10
REG-КАЗ-001988;Казань;Приволжский;3835.08;4;returning;2024-12
REG-КАЗ-001989;Казань;Приволжский;1679.88;3;returning;2024-10
REG-КАЗ-001990;Казань;Приволжский;3885.01;2;new;2024-10
REG-КАЗ-001991;Казань;Приволжский;4121.11;3;returning;2024-11
REG-КАЗ-001992;Казань;Приволжский;2442.18;3;returning;2024-11
REG-КАЗ-001993;Казань;Приволжский;1270.64;3;new;2024-11
REG-КАЗ-001994;Казань;Приволжский;1834.4;3;new;2024-12
REG-КАЗ-001995;Казань;Приволжский;2285.79;3;returning;2024-11
REG-КАЗ-001996;Казань;Приволжский;5081.23;3;returning;2024-11
REG-КАЗ-001997;Казань;Приволжский;4617.46;1;new;2024-10
REG-КАЗ-001998;Казань;Приволжский;5734.26;1;new;2024-10
REG-КАЗ-001999;Казань;Приволжский;1496.16;2;returning;2024-11
REG-КАЗ-002000;Казань;Приволжский;2242.05;1;returning;2024-11
REG-КАЗ-002001;Казань;Приволжский;1593.12;1;returning;2024-11
REG-КАЗ-002002;Казань;Приволжский;1424.77;2;new;2024-11
REG-КАЗ-002003;Казань;Приволжский;5897.59;3;new;2024-11
REG-КАЗ-002004;Казань;Приволжский;3291.59;5;returning;2024-11
REG-КАЗ-002005;Казань;Приволжский;1142.72;2;new;2024-10
REG-КАЗ-002006;Казань;Приволжский;7747.27;2;new;2024-10
REG-КАЗ-002007;Казань;Приволжский;1851.01;3;returning;2024-10
REG-КАЗ-002008;Казань;Приволжский;2119.67;4;new;2024-12
REG-КАЗ-002009;Казань;Приволжский;4243.4;2;returning;2024-12
REG-КАЗ-002010;Казань;Приволжский;4571.79;2;returning;2024-12
REG-КАЗ-002011;Казань;Приволжский;2992.1;3;new;2024-10
REG-КАЗ-002012;Казань;Приволжский;2304.47;4;new;2024-11
REG-КАЗ-002013;Казань;Приволжский;2899.71;3;returning;2024-12
REG-КАЗ-002014;Казань;Приволжский;1449.8;2;returning;2024-10
REG-КАЗ-002015;Казань;Приволжский;3037.58;4;returning;2024-10
REG-КАЗ-002016;Казань;Приволжский;5675.08;1;new;2024-12
REG-КАЗ-002017;Казань;Приволжский;1852.08;1;new;2024-12
REG-КАЗ-002018;Казань;Приволжский;3583.81;4;new;2024-10
REG-КАЗ-002019;Казань;Приволжский;2587.35;3;returning;2024-11
REG-КАЗ-002020;Казань;Приволжский;2991.83;2;returning;2024-12
REG-КАЗ-002021;Казань;Приволжский;1520.39;4;new;2024-10
REG-КАЗ-002022;Казань;Приволжский;3024.5;2;new;2024-11
REG-КАЗ-002023;Казань;Приволжский;12580.94;2;returning;2024-11
REG-КАЗ-002024;Казань;Приволжский;1189.59;3;new;2024-11
REG-КАЗ-002025;Казань;Приволжский;1114.99;3;returning;2024-10
REG-КАЗ-002026;Казань;Приволжский;3488.08;4;returning;2024-11
REG-КАЗ-002027;Казань;Приволжский;1696.33;2;returning;2024-11
REG-КАЗ-002028;Казань;Приволжский;2704.95;4;returning;2024-11
REG-КАЗ-002029;Казань;Приволжский;3478.99;3;returning;2024-12
REG-КАЗ-002030;Казань;Приволжский;5150.18;2;new;2024-12
REG-КАЗ-002031;Казань;Приволжский;5818.15;2;returning;2024-10
REG-КАЗ-002032;Казань;Приволжский;4381.32;2;returning;2024-10
REG-КАЗ-002033;Казань;Приволжский;3770.23;4;returning;2024-10
REG-КАЗ-002034;Казань;Приволжский;1630.01;4;returning;2024-12
REG-КАЗ-002035;Казань;Приволжский;3061.78;5;returning;2024-12
REG-КАЗ-002036;Казань;Приволжский;2453.89;3;new;2024-10
REG-КАЗ-002037;Казань;Приволжский;2589.81;3;returning;2024-10
REG-КАЗ-002038;Казань;Приволжский;939.9;1;new;2024-10
REG-КАЗ-002039;Казань;Приволжский;3911.43;3;returning;2024-11
REG-КАЗ-002040;Казань;Приволжский;1028.28;2;new;2024-10
REG-КАЗ-002041;Казань;Приволжский;2300.68;2;new;2024-11
REG-КАЗ-002042;Казань;Приволжский;4461.11;4;new;2024-12
REG-КАЗ-002043;Казань;Приволжский;914.55;2;returning;2024-12
REG-КАЗ-002044;Казань;Приволжский;2963.86;1;returning;2024-10
REG-КАЗ-002045;Казань;Приволжский;5239.25;3;returning;2024-11
REG-КАЗ-002046;Казань;Приволжский;4283.95;2;new;2024-12
REG-КАЗ-002047;Казань;Приволжский;1896.78;2;returning;2024-10
REG-КАЗ-002048;Казань;Приволжский;2650.12;2;returning;2024-12
REG-КАЗ-002049;Казань;Приволжский;4403.49;6;returning;2024-12
REG-КАЗ-002050;Казань;Приволжский;3746.79;1;new;2024-11
REG-КАЗ-002051;Казань;Приволжский;3025.74;1;returning;2024-12
REG-КАЗ-002052;Казань;Приволжский;2283.67;2;returning;2024-11
REG-КАЗ-002053;Казань;Приволжский;2459.72;1;new;2024-10
REG-КАЗ-002054;Казань;Приволжский;3634.93;1;returning;2024-10
REG-КАЗ-002055;Казань;Приволжский;3396.68;1;returning;2024-10
REG-КАЗ-002056;Казань;Приволжский;3218.67;1;returning;2024-12
REG-КАЗ-002057;Казань;Приволжский;3143.59;4;returning;2024-11
REG-КАЗ-002058;Казань;Приволжский;2079.81;2;returning;2024-10
REG-КАЗ-002059;Казань;Приволжский;3475.95;3;new;2024-11
REG-КАЗ-002060;Казань;Приволжский;1403.2;4;returning;2024-10
REG-КАЗ-002061;Казань;Приволжский;4195.84;4;returning;2024-10
REG-КАЗ-002062;Казань;Приволжский;3678.74;5;new;2024-12
REG-КАЗ-002063;Казань;Приволжский;1097.81;4;new;2024-12
REG-КАЗ-002064;Казань;Приволжский;2304.03;2;new;2024-10
REG-КАЗ-002065;Казань;Приволжский;1958.92;3;new;2024-10
REG-КАЗ-002066;Казань;Приволжский;4177.62;2;returning;2024-11
REG-КАЗ-002067;Казань;Приволжский;3210.44;6;new;2024-12
REG-КАЗ-002068;Казань;Приволжский;2003.07;2;returning;2024-10
REG-КАЗ-002069;Казань;Приволжский;5694.87;1;new;2024-10
REG-КАЗ-002070;Казань;Приволжский;3165.08;1;returning;2024-10
REG-КАЗ-002071;Казань;Приволжский;1404.76;1;returning;2024-11
REG-КАЗ-002072;Казань;Приволжский;1806.46;1;returning;2024-10
REG-КАЗ-002073;Казань;Приволжский;3096.0;4;new;2024-10
REG-КАЗ-002074;Казань;Приволжский;7761.3;1;new;2024-12
REG-КАЗ-002075;Казань;Приволжский;4030.27;4;returning;2024-11
REG-КАЗ-002076;Казань;Приволжский;2974.51;3;returning;2024-11
REG-КАЗ-002077;Казань;Приволжский;3524.15;3;returning;2024-10
REG-КАЗ-002078;Казань;Приволжский;1937.31;1;returning;2024-12
REG-КАЗ-002079;Казань;Приволжский;2352.02;2;returning;2024-11
REG-КАЗ-002080;Казань;Приволжский;2436.79;4;new;2024-12
REG-КАЗ-002081;Казань;Приволжский;5739.99;3;new;2024-10
REG-КАЗ-002082;Казань;Приволжский;1549.0;2;new;2024-10
REG-КАЗ-002083;Казань;Приволжский;1903.0;3;returning;2024-10
REG-КАЗ-002084;Казань;Приволжский;2217.19;4;returning;2024-12
REG-КАЗ-002085;Казань;Приволжский;1832.43;5;new;2024-12
REG-КАЗ-002086;Казань;Приволжский;1341.03;3;new;2024-10
REG-КАЗ-002087;Казань;Приволжский;1251.51;4;new;2024-10
REG-КАЗ-002088;Казань;Приволжский;2866.41;3;returning;2024-12
REG-КАЗ-002089;Казань;Приволжский;1787.81;4;returning;2024-11
REG-КАЗ-002090;Казань;Приволжский;3861.44;2;returning;2024-12
REG-КАЗ-002091;Казань;Приволжский;2776.92;1;returning;2024-12
REG-КАЗ-002092;Казань;Приволжский;1724.69;2;returning;2024-10
REG-КАЗ-002093;Казань;Приволжский;2441.57;3;new;2024-11
REG-КАЗ-002094;Казань;Приволжский;2738.63;1;returning;2024-10
REG-КАЗ-002095;Казань;Приволжский;4092.43;4;new;2024-11
REG-КАЗ-002096;Казань;Приволжский;4421.24;3;new;2024-10
REG-КАЗ-002097;Казань;Приволжский;801.19;1;new;2024-11
REG-КАЗ-002098;Казань;Приволжский;1330.32;1;returning;2024-12
REG-КАЗ-002099;Казань;Приволжский;4960.84;5;new;2024-11
REG-КАЗ-002100;Казань;Приволжский;2810.62;3;returning;2024-11
REG-НОВ-002101;Новосибирск;Сибирский;2339.59;4;returning;2024-12
REG-НОВ-002102;Новосибирск;Сибирский;3220.81;2;returning;2024-11
REG-НОВ-002103;Новосибирск;Сибирский;3709.02;2;returning;2024-12
REG-НОВ-002104;Новосибирск;Сибирский;3087.65;3;new;2024-11
REG-НОВ-002105;Новосибирск;Сибирский;18351.24;5;returning;2024-10
REG-НОВ-002106;Новосибирск;Сибирский;3018.1;1;new;2024-12
REG-НОВ-002107;Новосибирск;Сибирский;907.42;4;new;2024-11
REG-НОВ-002108;Новосибирск;Сибирский;4901.44;2;returning;2024-11
REG-НОВ-002109;Новосибирск;Сибирский;2680.02;3;returning;2024-10
REG-НОВ-002110;Новосибирск;Сибирский;3768.41;4;new;2024-10
REG-НОВ-002111;Новосибирск;Сибирский;1459.5;3;returning;2024-12
REG-НОВ-002112;Новосибирск;Сибирский;3123.74;2;returning;2024-12
REG-НОВ-002113;Новосибирск;Сибирский;4190.62;2;returning;2024-10
REG-НОВ-002114;Новосибирск;Сибирский;2689.67;3;returning;2024-10
REG-НОВ-002115;Новосибирск;Сибирский;2226.95;3;returning;2024-10
