session_id;user_type;traffic_source;pages_viewed;time_on_site;conversion;device_type
SES-20250906-105313;new;social;1;40;0;mobile
SES-20250906-105314;returning;paid;1;44;0;desktop
SES-20250906-105315;returning;direct;3;165;1;desktop
SES-20250906-105316;new;direct;3;204;0;mobile
SES-20250906-105317;new;organic;2;79;0;mobile
SES-20250906-105318;new;organic;1;45;0;mobile
SES-20250906-105319;returning;direct;6;284;0;desktop
SES-20250906-105320;new;organic;1;55;0;mobile
SES-20250906-105321;returning;paid;3;198;0;mobile
SES-20250906-105322;returning;direct;6;257;0;desktop
SES-20250906-105323;new;paid;2;119;0;mobile
SES-20250906-105324;new;email;1;61;0;mobile
SES-20250906-105325;new;social;2;132;0;tablet
SES-20250906-105326;returning;organic;6;274;0;tablet
SES-20250906-105327;new;organic;1;15;0;desktop
SES-20250906-105328;new;organic;5;203;0;tablet
SES-20250906-105329;returning;organic;6;298;0;mobile
SES-20250906-105330;new;social;2;33;0;desktop
SES-20250906-105331;new;direct;1;48;1;desktop
SES-20250906-105332;returning;organic;5;331;0;mobile
SES-20250906-105333;new;organic;1;49;0;desktop
SES-20250906-105334;new;organic;8;419;0;desktop
SES-20250906-105335;returning;social;7;302;0;desktop
SES-20250906-105336;returning;organic;1;49;1;mobile
SES-20250906-105337;returning;social;2;98;0;mobile
SES-20250906-105338;new;paid;1;56;0;mobile
SES-20250906-105339;returning;social;3;41;0;desktop
SES-20250906-105340;new;organic;2;64;0;mobile
SES-20250906-105341;returning;direct;3;154;1;tablet
SES-20250906-105342;returning;direct;2;48;0;desktop
SES-20250906-105343;returning;organic;2;74;0;desktop
SES-20250906-105344;returning;direct;4;163;0;mobile
SES-20250906-105345;new;organic;5;188;0;mobile
SES-20250906-105346;new;organic;5;190;0;desktop
SES-20250906-105347;returning;direct;5;246;0;desktop
SES-20250906-105348;new;organic;5;431;0;mobile
SES-20250906-105349;returning;referral;3;120;0;mobile
SES-20250906-105350;new;direct;5;389;0;mobile
SES-20250906-105351;returning;social;2;100;0;mobile
SES-20250906-105352;returning;direct;3;68;1;mobile
SES-20250906-105353;returning;paid;4;119;0;tablet
SES-20250906-105354;returning;organic;2;95;0;desktop
SES-20250906-105355;new;direct;1;43;0;desktop
SES-20250906-105356;new;direct;1;30;0;mobile
SES-20250906-105357;new;direct;5;180;0;mobile
SES-20250906-105358;returning;organic;4;146;0;desktop
SES-20250906-105359;new;direct;2;112;0;desktop
SES-20250906-105360;new;direct;1;35;0;mobile
SES-20250906-105361;new;paid;3;78;0;desktop
SES-20250906-105362;new;paid;6;285;0;desktop
SES-20250906-105363;returning;organic;1;67;0;mobile
SES-20250906-105364;returning;organic;1;60;0;desktop
SES-20250906-105365;new;direct;2;15;0;mobile
SES-20250906-105366;returning;organic;7;196;0;mobile
SES-20250906-105367;new;paid;1;15;0;mobile
SES-20250906-105368;returning;social;2;128;0;desktop
SES-20250906-105369;new;direct;1;62;0;desktop
SES-20250906-105370;new;social;4;72;0;mobile
SES-20250906-105371;new;direct;4;209;0;desktop
SES-20250906-105372;returning;organic;5;311;0;mobile
SES-20250906-105373;returning;social;3;179;0;mobile
SES-20250906-105374;new;organic;1;22;0;mobile
SES-20250906-105375;returning;organic;1;40;0;tablet
SES-20250906-105376;new;email;2;117;0;desktop
SES-20250906-105377;new;direct;2;53;0;mobile
SES-20250906-105378;new;organic;1;38;0;desktop
SES-20250906-105379;new;direct;1;66;0;mobile
SES-20250906-105380;returning;organic;4;175;0;desktop
SES-20250906-105381;new;social;2;162;0;desktop
SES-20250906-105382;new;paid;1;64;1;desktop
SES-20250906-105383;returning;organic;2;64;0;desktop
SES-20250906-105384;new;referral;1;64;0;mobile
SES-20250906-105385;new;direct;2;82;0;desktop
SES-20250906-105386;new;organic;7;427;0;mobile
SES-20250906-105387;new;paid;2;75;1;mobile
SES-20250906-105388;returning;paid;2;87;0;mobile
SES-20250906-105389;returning;social;4;126;0;desktop
SES-20250906-105390;new;organic;3;123;0;desktop
SES-20250906-105391;returning;paid;4;137;0;desktop
SES-20250906-105392;new;direct;1;53;0;tablet
SES-20250906-105393;new;email;5;87;0;tablet
SES-20250906-105394;new;paid;2;68;0;desktop
SES-20250906-105395;new;referral;3;130;0;desktop
SES-20250906-105396;new;organic;1;49;1;desktop
SES-20250906-105397;new;social;5;244;0;desktop
SES-20250906-105398;new;organic;2;81;0;desktop
SES-20250906-105399;new;direct;4;214;0;desktop
SES-20250906-105400;new;direct;1;41;0;desktop
SES-20250906-105401;new;direct;2;138;0;desktop
SES-20250906-105402;new;social;1;54;0;mobile
SES-20250906-105403;returning;organic;6;480;0;mobile
SES-20250906-105404;new;organic;3;90;1;desktop
SES-20250906-105405;new;direct;1;17;0;mobile
SES-20250906-105406;returning;organic;3;107;0;tablet
SES-20250906-105407;new;organic;1;51;0;desktop
SES-20250906-105408;returning;direct;2;74;0;desktop
SES-20250906-105409;new;organic;11;368;0;mobile
SES-20250906-105410;new;organic;4;206;0;tablet
SES-20250906-105411;new;organic;6;343;0;mobile
SES-20250906-105412;new;organic;2;111;0;desktop
SES-20250906-105413;new;paid;5;194;0;desktop
SES-20250906-105414;returning;paid;12;571;1;desktop
SES-20250906-105415;new;paid;2;56;0;desktop
SES-20250906-105416;returning;paid;5;182;0;desktop
SES-20250906-105417;returning;social;7;364;0;desktop
SES-20250906-105418;new;organic;1;39;0;desktop
SES-20250906-105419;returning;email;2;124;0;desktop
SES-20250906-105420;new;organic;3;128;0;tablet
SES-20250906-105421;new;organic;5;270;0;desktop
SES-20250906-105422;new;organic;4;139;0;desktop
SES-20250906-105423;new;direct;2;176;0;desktop
SES-20250906-105424;returning;organic;11;394;0;mobile
SES-20250906-105425;new;paid;1;60;0;desktop
SES-20250906-105426;new;direct;1;37;0;desktop
SES-20250906-105427;new;direct;2;81;0;desktop
SES-20250906-105428;new;organic;1;37;0;mobile
SES-20250906-105429;new;direct;3;157;0;desktop
SES-20250906-105430;new;direct;5;34;0;mobile
SES-20250906-105431;new;organic;1;58;0;mobile
SES-20250906-105432;returning;organic;7;305;0;mobile
SES-20250906-105433;new;direct;4;292;0;mobile
SES-20250906-105434;new;direct;1;16;0;mobile
SES-20250906-105435;new;direct;2;99;0;desktop
SES-20250906-105436;new;organic;1;15;0;desktop
SES-20250906-105437;new;paid;1;15;0;desktop
SES-20250906-105438;new;organic;1;57;0;tablet
SES-20250906-105439;new;organic;2;95;0;mobile
SES-20250906-105440;new;paid;7;389;0;desktop
SES-20250906-105441;new;referral;2;53;0;mobile
SES-20250906-105442;returning;paid;10;582;0;desktop
SES-20250906-105443;returning;organic;1;70;0;desktop
SES-20250906-105444;new;direct;1;43;0;mobile
SES-20250906-105445;new;direct;2;95;0;desktop
SES-20250906-105446;returning;direct;3;235;0;desktop
SES-20250906-105447;new;organic;1;40;0;mobile
SES-20250906-105448;returning;organic;1;49;0;desktop
SES-20250906-105449;new;social;4;172;0;mobile
SES-20250906-105450;returning;direct;2;91;1;mobile
SES-20250906-105451;returning;paid;5;362;0;mobile
SES-20250906-105452;returning;social;11;278;0;mobile
SES-20250906-105453;new;direct;8;360;0;desktop
SES-20250906-105454;returning;organic;11;578;0;mobile
SES-20250906-105455;new;organic;1;47;0;mobile
SES-20250906-105456;new;organic;13;422;1;mobile
SES-20250906-105457;returning;direct;4;140;1;desktop
SES-20250906-105458;new;social;1;24;0;mobile
SES-20250906-105459;new;paid;1;27;0;desktop
SES-20250906-105460;new;organic;1;73;0;desktop
SES-20250906-105461;new;email;2;100;0;mobile
SES-20250906-105462;new;organic;1;46;0;mobile
SES-20250906-105463;new;organic;5;191;0;desktop
SES-20250906-105464;new;organic;1;32;0;desktop
SES-20250906-105465;new;organic;1;34;0;mobile
SES-20250906-105466;new;paid;7;202;0;mobile
SES-20250906-105467;new;direct;2;77;0;mobile
SES-20250906-105468;returning;organic;6;322;0;desktop
SES-20250906-105469;new;organic;1;65;0;mobile
SES-20250906-105470;returning;organic;1;15;0;mobile
SES-20250906-105471;returning;organic;4;203;0;mobile
SES-20250906-105472;new;direct;1;39;0;mobile
SES-20250906-105473;new;paid;2;60;0;desktop
SES-20250906-105474;returning;organic;5;193;0;mobile
SES-20250906-105475;new;direct;1;15;0;desktop
SES-20250906-105476;returning;direct;4;205;0;desktop
SES-20250906-105477;returning;referral;5;321;0;mobile
SES-20250906-105478;returning;paid;2;37;0;desktop
SES-20250906-105479;new;direct;1;43;0;mobile
SES-20250906-105480;new;organic;3;153;0;mobile
SES-20250906-105481;new;organic;1;73;0;mobile
SES-20250906-105482;returning;social;8;233;0;mobile
SES-20250906-105483;new;direct;1;31;0;desktop
SES-20250906-105484;returning;direct;12;546;0;desktop
SES-20250906-105485;new;direct;1;48;0;mobile
SES-20250906-105486;returning;organic;1;43;0;mobile
SES-20250906-105487;new;organic;2;93;0;desktop
SES-20250906-105488;new;direct;1;26;1;mobile
SES-20250906-105489;new;paid;1;55;0;desktop
SES-20250906-105490;new;referral;1;40;0;tablet
SES-20250906-105491;new;paid;11;526;0;mobile
SES-20250906-105492;returning;direct;2;62;1;mobile
SES-20250906-105493;new;email;1;54;0;mobile
SES-20250906-105494;returning;social;7;334;0;mobile
SES-20250906-105495;returning;organic;9;364;0;desktop
SES-20250906-105496;returning;organic;1;30;0;desktop
SES-20250906-105497;new;direct;4;214;0;mobile
SES-20250906-105498;new;paid;3;116;0;mobile
SES-20250906-105499;new;paid;1;49;0;mobile
SES-20250906-105500;new;referral;1;55;0;mobile
SES-20250906-105501;new;direct;1;65;0;desktop
SES-20250906-105502;new;organic;7;315;0;mobile
SES-20250906-105503;returning;organic;6;278;0;desktop
SES-20250906-105504;new;organic;7;275;0;mobile
SES-20250906-105505;new;organic;1;30;1;desktop
SES-20250906-105506;returning;organic;3;195;0;mobile
SES-20250906-105507;new;direct;2;83;0;desktop
SES-20250906-105508;new;email;5;310;0;mobile
SES-20250906-105509;new;email;1;43;0;desktop
SES-20250906-105510;new;direct;3;99;0;mobile
SES-20250906-105511;new;organic;1;54;0;mobile
SES-20250906-105512;returning;paid;8;383;0;desktop
SES-20250906-105513;new;organic;3;110;0;mobile
SES-20250906-105514;new;organic;1;15;0;tablet
SES-20250906-105515;new;email;1;59;0;mobile
SES-20250906-105516;new;paid;4;212;0;desktop
SES-20250906-105517;new;organic;1;56;0;desktop
SES-20250906-105518;new;paid;1;37;0;mobile
SES-20250906-105519;returning;paid;1;35;0;desktop
SES-20250906-105520;new;organic;1;49;0;mobile
SES-20250906-105521;returning;organic;1;69;0;desktop
SES-20250906-105522;returning;direct;9;487;0;mobile
SES-20250906-105523;new;social;3;224;0;mobile
SES-20250906-105524;new;organic;2;64;0;desktop
SES-20250906-105525;new;organic;1;58;0;desktop
SES-20250906-105526;new;organic;4;160;0;mobile
SES-20250906-105527;new;direct;1;54;0;mobile
SES-20250906-105528;new;direct;2;136;0;mobile
SES-20250906-105529;returning;direct;3;15;0;desktop
SES-20250906-105530;new;direct;2;70;0;desktop
SES-20250906-105531;new;paid;6;301;0;mobile
SES-20250906-105532;returning;organic;1;34;0;desktop
SES-20250906-105533;returning;organic;5;259;0;mobile
SES-20250906-105534;returning;referral;2;140;0;desktop
SES-20250906-105535;new;referral;7;211;0;desktop
SES-20250906-105536;new;direct;4;117;0;desktop
SES-20250906-105537;new;organic;5;340;0;mobile
SES-20250906-105538;new;direct;5;310;0;mobile
SES-20250906-105539;new;direct;1;44;0;mobile
SES-20250906-105540;new;paid;1;22;0;mobile
SES-20250906-105541;new;direct;4;83;0;desktop
SES-20250906-105542;returning;direct;5;41;0;desktop
SES-20250906-105543;returning;direct;6;352;0;mobile
SES-20250906-105544;new;organic;3;211;0;mobile
SES-20250906-105545;returning;organic;10;620;0;desktop
SES-20250906-105546;returning;referral;2;69;0;desktop
SES-20250906-105547;new;direct;3;195;0;desktop
SES-20250906-105548;returning;organic;3;82;0;mobile
SES-20250906-105549;new;organic;1;59;0;desktop
SES-20250906-105550;new;organic;1;55;0;desktop
SES-20250906-105551;returning;organic;4;110;0;desktop
SES-20250906-105552;returning;social;5;204;0;mobile
SES-20250906-105553;new;organic;2;114;0;desktop
SES-20250906-105554;returning;paid;1;59;0;mobile
SES-20250906-105555;new;organic;2;105;0;mobile
SES-20250906-105556;new;organic;3;185;0;mobile
SES-20250906-105557;returning;direct;4;289;0;desktop
SES-20250906-105558;new;direct;4;239;0;desktop
SES-20250906-105559;new;organic;3;70;0;mobile
SES-20250906-105560;new;paid;2;89;0;mobile
SES-20250906-105561;new;social;1;25;0;mobile
SES-20250906-105562;returning;paid;1;81;1;mobile
SES-20250906-105563;returning;direct;3;133;0;desktop
SES-20250906-105564;new;organic;1;19;0;desktop
SES-20250906-105565;returning;referral;1;67;0;mobile
SES-20250906-105566;returning;paid;8;344;0;mobile
SES-20250906-105567;new;paid;4;193;0;desktop
SES-20250906-105568;returning;direct;2;139;0;mobile
SES-20250906-105569;new;paid;2;60;0;desktop
SES-20250906-105570;returning;direct;2;69;0;desktop
SES-20250906-105571;new;paid;2;121;0;mobile
SES-20250906-105572;returning;social;1;53;0;desktop
SES-20250906-105573;new;paid;1;23;0;mobile
SES-20250906-105574;new;paid;1;53;0;desktop
SES-20250906-105575;new;paid;3;78;0;mobile
SES-20250906-105576;new;email;1;38;0;desktop
SES-20250906-105577;returning;organic;1;28;0;mobile
SES-20250906-105578;new;direct;3;203;0;mobile
SES-20250906-105579;returning;organic;6;275;0;mobile
SES-20250906-105580;new;direct;2;150;0;desktop
SES-20250906-105581;returning;email;6;174;0;tablet
SES-20250906-105582;new;organic;3;171;0;mobile
SES-20250906-105583;new;paid;1;50;0;mobile
SES-20250906-105584;new;organic;7;184;0;mobile
SES-20250906-105585;new;email;4;196;0;mobile
SES-20250906-105586;new;organic;12;568;0;mobile
SES-20250906-105587;new;direct;4;263;0;desktop
SES-20250906-105588;new;organic;3;150;0;mobile
SES-20250906-105589;returning;direct;4;116;0;tablet
SES-20250906-105590;returning;organic;12;355;0;desktop
SES-20250906-105591;new;social;1;48;0;desktop
SES-20250906-105592;returning;direct;6;248;1;desktop
SES-20250906-105593;new;direct;2;122;0;mobile
SES-20250906-105594;new;paid;2;116;0;mobile
SES-20250906-105595;new;email;1;44;1;tablet
SES-20250906-105596;new;organic;1;29;0;desktop
SES-20250906-105597;returning;organic;9;321;1;mobile
SES-20250906-105598;new;paid;2;87;0;mobile
SES-20250906-105599;new;referral;2;74;0;mobile
SES-20250906-105600;new;referral;1;81;0;desktop
SES-20250906-105601;returning;paid;4;253;0;mobile
SES-20250906-105602;new;direct;9;510;0;desktop
SES-20250906-105603;returning;organic;8;599;0;desktop
SES-20250906-105604;new;organic;1;57;0;mobile
SES-20250906-105605;new;organic;2;32;0;desktop
SES-20250906-105606;new;organic;2;110;0;mobile
SES-20250906-105607;new;organic;3;253;0;desktop
SES-20250906-105608;returning;organic;1;55;0;desktop
SES-20250906-105609;returning;social;6;206;0;desktop
SES-20250906-105610;new;organic;1;37;0;mobile
SES-20250906-105611;returning;direct;8;539;0;mobile
SES-20250906-105612;returning;referral;6;60;1;desktop
SES-20250906-105613;new;organic;1;45;0;mobile
SES-20250906-105614;returning;organic;1;22;0;mobile
SES-20250906-105615;returning;organic;4;269;0;mobile
SES-20250906-105616;new;organic;2;149;0;mobile
SES-20250906-105617;returning;direct;9;167;0;tablet
SES-20250906-105618;new;organic;2;60;0;desktop
SES-20250906-105619;returning;organic;3;150;0;desktop
SES-20250906-105620;new;organic;3;81;0;desktop
SES-20250906-105621;new;paid;1;46;0;desktop
SES-20250906-105622;new;organic;2;62;0;mobile
SES-20250906-105623;returning;paid;5;159;0;mobile
SES-20250906-105624;returning;organic;2;103;0;desktop
SES-20250906-105625;returning;direct;5;206;0;tablet
SES-20250906-105626;new;organic;5;218;0;desktop
SES-20250906-105627;new;organic;1;45;1;mobile
SES-20250906-105628;returning;social;4;146;0;mobile
SES-20250906-105629;returning;paid;2;122;0;mobile
SES-20250906-105630;new;direct;1;44;0;desktop
SES-20250906-105631;new;direct;1;42;0;mobile
SES-20250906-105632;returning;organic;11;637;0;desktop
SES-20250906-105633;returning;direct;12;83;0;desktop
SES-20250906-105634;returning;paid;6;195;0;desktop
SES-20250906-105635;returning;organic;3;186;0;desktop
SES-20250906-105636;new;social;4;137;0;mobile
SES-20250906-105637;returning;direct;6;289;0;mobile
SES-20250906-105638;returning;direct;5;361;1;tablet
SES-20250906-105639;new;organic;2;105;0;mobile
SES-20250906-105640;new;organic;5;15;0;mobile
SES-20250906-105641;new;paid;1;50;0;mobile
SES-20250906-105642;new;paid;2;66;0;mobile
SES-20250906-105643;returning;organic;1;15;0;mobile
SES-20250906-105644;returning;organic;8;244;0;mobile
SES-20250906-105645;returning;direct;2;98;0;mobile
SES-20250906-105646;new;paid;1;27;0;desktop
SES-20250906-105647;new;organic;7;115;0;mobile
SES-20250906-105648;returning;direct;3;36;0;desktop
SES-20250906-105649;new;organic;1;49;0;mobile
SES-20250906-105650;new;paid;3;127;0;mobile
SES-20250906-105651;new;direct;2;115;0;desktop
SES-20250906-105652;returning;referral;3;195;0;mobile
SES-20250906-105653;new;paid;3;141;0;mobile
SES-20250906-105654;returning;paid;1;59;0;mobile
SES-20250906-105655;new;organic;1;43;0;mobile
SES-20250906-105656;new;organic;4;306;0;mobile
SES-20250906-105657;new;organic;2;96;0;desktop
SES-20250906-105658;new;direct;6;327;0;desktop
SES-20250906-105659;returning;paid;4;228;0;mobile
SES-20250906-105660;new;organic;6;133;0;mobile
SES-20250906-105661;returning;direct;5;314;0;mobile
SES-20250906-105662;returning;direct;9;349;0;mobile
SES-20250906-105663;returning;direct;2;124;0;desktop
SES-20250906-105664;new;email;13;322;0;mobile
SES-20250906-105665;new;organic;3;60;0;mobile
SES-20250906-105666;returning;direct;7;302;0;mobile
SES-20250906-105667;returning;paid;3;132;1;mobile
SES-20250906-105668;returning;organic;5;125;0;desktop
SES-20250906-105669;returning;organic;2;127;0;desktop
SES-20250906-105670;new;organic;1;24;0;mobile
SES-20250906-105671;returning;direct;3;134;0;mobile
SES-20250906-105672;returning;direct;1;62;1;mobile
SES-20250906-105673;new;social;4;169;0;desktop
SES-20250906-105674;returning;organic;1;71;0;desktop
SES-20250906-105675;new;referral;3;82;0;desktop
SES-20250906-105676;new;organic;1;28;0;desktop
SES-20250906-105677;new;direct;1;38;0;mobile
SES-20250906-105678;returning;organic;2;106;0;tablet
SES-20250906-105679;new;referral;3;82;0;desktop
SES-20250906-105680;new;paid;2;118;0;desktop
SES-20250906-105681;new;direct;1;65;0;desktop
SES-20250906-105682;new;organic;1;56;0;desktop
SES-20250906-105683;returning;paid;4;236;0;mobile
SES-20250906-105684;returning;social;1;41;0;mobile
SES-20250906-105685;new;paid;7;124;0;mobile
SES-20250906-105686;returning;organic;5;288;0;mobile
SES-20250906-105687;new;paid;6;305;0;mobile
SES-20250906-105688;new;organic;1;30;0;mobile
SES-20250906-105689;returning;direct;2;61;0;mobile
