order_id;customer_id;order_date;total_amount;status;shipping_cost;discount_amount
11392;149;2024-01-18;12496;Доставлен;0;72
11393;2301;2025-06-07;11839;В пути;0;758
11394;1522;2023-10-01;22017;Доставлен;0;1676
11395;2006;2025-04-09;3020;Доставлен;0;13
11396;1267;2024-05-07;12877;Доставлен;0;1124
11397;1336;2024-01-09;10291;Доставлен;0;589
11398;2659;2024-08-31;15243;Доставлен;0;476
11399;3175;2023-12-12;5606;Доставлен;0;458
11400;547;2025-03-17;2184;Доставлен;645;307
11401;144;2025-01-07;15160;Доставлен;0;889
11402;4112;2024-03-17;24038;Отменен;0;716
11403;1746;2023-10-01;3933;В пути;0;46
11404;2428;2023-11-24;1850;Доставлен;369;42
11405;1550;2024-10-06;1806;Доставлен;665;34
11406;1438;2024-08-31;2841;Доставлен;421;103
11407;2555;2025-03-27;4928;Доставлен;0;443
11408;4406;2024-09-22;3003;Отменен;0;338
11409;381;2025-08-08;8930;Доставлен;0;309
11410;2170;2024-10-30;20036;Доставлен;0;35
11411;3640;2024-07-19;9051;Доставлен;0;753
11412;875;2024-12-22;1481;Доставлен;515;192
11413;3301;2024-10-09;4367;Доставлен;0;266
11414;3510;2025-08-12;17148;Доставлен;0;2448
11415;2155;2023-10-04;21294;Доставлен;0;1488
11416;1823;2024-03-23;26677;Доставлен;0;2119
11417;984;2025-07-17;22780;Доставлен;0;609
11418;2163;2024-08-26;26290;Доставлен;0;1753
11419;4541;2024-07-19;4495;Доставлен;0;350
11420;494;2024-02-22;8582;Доставлен;0;561
11421;4289;2024-03-30;2304;Доставлен;678;179
11422;1239;2023-12-31;3256;Доставлен;0;481
11423;3859;2025-02-08;15848;Доставлен;0;2091
11424;4865;2025-05-21;9181;В пути;0;1333
11425;4470;2025-02-05;26816;Отменен;0;2251
11426;2675;2024-01-20;1766;Отменен;349;35
11427;438;2025-02-01;4536;Доставлен;0;16
11428;558;2025-08-29;4014;В пути;0;402
11429;2239;2024-12-04;1983;Доставлен;403;96
11430;4909;2025-05-23;4406;Доставлен;0;3
11431;1921;2024-03-19;28730;Доставлен;0;482
11432;1161;2024-07-06;9823;Отменен;0;1332
11433;959;2024-04-10;5172;Отменен;0;456
11434;422;2025-04-24;1557;В пути;415;171
11435;497;2024-03-09;7101;Доставлен;0;510
11436;1443;2024-04-19;3357;Доставлен;0;9
11437;966;2024-06-10;2708;Доставлен;214;45
11438;3804;2023-09-08;9017;В пути;0;278
11439;4471;2023-09-09;2937;Отменен;793;25
11440;3393;2023-10-05;8840;В пути;0;509
11441;3753;2024-06-06;1682;Доставлен;706;97
11442;1955;2024-03-28;3022;Отменен;0;164
11443;574;2024-02-25;4737;В пути;0;616
11444;4947;2023-09-06;10516;Доставлен;0;766
11445;3654;2023-10-20;25232;Отменен;0;3023
11446;1793;2024-01-04;11274;В пути;0;309
11447;814;2023-09-13;18930;Доставлен;0;1437
11448;565;2024-02-26;1991;Отменен;210;26
11449;2939;2024-11-29;15459;Отменен;0;790
11450;2537;2024-03-26;22260;Доставлен;0;2599
11451;3051;2024-10-13;2256;Доставлен;509;143
11452;2808;2025-08-10;10721;Доставлен;0;299
11453;4597;2025-08-10;4415;Доставлен;0;526
11454;4017;2025-06-17;6982;Доставлен;0;288
11455;3645;2024-06-28;4879;Доставлен;0;310
11456;1123;2024-06-16;2346;Отменен;310;103
11457;957;2024-06-09;4704;Отменен;0;104
11458;2493;2024-07-28;1608;Доставлен;306;102
11459;1039;2025-08-18;2687;Доставлен;316;236
11460;744;2024-05-01;4795;Доставлен;0;496
11461;1744;2024-01-14;25323;Отменен;0;2040
11462;832;2024-10-22;7497;Доставлен;0;217
11463;3207;2024-10-16;2188;Доставлен;675;260
11464;996;2024-12-24;2253;Доставлен;562;286
11465;723;2025-07-15;11114;Доставлен;0;823
11466;1003;2025-07-28;2046;Доставлен;757;222
11467;2080;2023-10-11;578;Доставлен;659;11
11468;1633;2025-04-26;5109;Доставлен;0;615
11469;3147;2023-12-05;761;Доставлен;488;99
11470;954;2025-08-25;3437;В пути;0;415
11471;1779;2024-02-29;10076;Отменен;0;1372
11472;4813;2023-09-24;10465;Доставлен;0;1410
11473;2665;2024-09-03;3414;Доставлен;0;452
11474;1416;2024-01-12;1774;Доставлен;508;222
11475;4279;2024-08-29;7987;В пути;0;154
11476;1563;2025-04-22;4464;Отменен;0;126
11477;2884;2024-01-08;8049;Доставлен;0;333
11478;3150;2024-08-14;3068;В пути;0;17
11479;810;2025-03-20;4745;В пути;0;52
11480;79;2023-11-12;8069;Доставлен;0;307
11481;2755;2024-10-31;810;Доставлен;608;69
11482;3106;2024-02-04;9584;Отменен;0;391
11483;4925;2024-09-11;20993;Доставлен;0;219
11484;3810;2024-11-18;2429;Доставлен;685;185
11485;3004;2025-04-25;8681;Доставлен;0;752
11486;847;2024-10-24;4046;Отменен;0;478
11487;4556;2024-05-22;28152;Доставлен;0;1041
11488;1545;2024-11-28;12783;Доставлен;0;1174
11489;4537;2024-11-17;7126;Доставлен;0;7
11490;3997;2024-01-21;696;Доставлен;476;72
11491;434;2024-01-03;3559;В пути;0;160
11492;967;2024-10-31;2170;Доставлен;294;110
11493;4333;2024-01-04;4751;В пути;0;529
11494;4757;2024-10-27;10068;Доставлен;0;1030
11495;2471;2024-01-23;12146;Доставлен;0;1638
11496;1877;2024-01-06;18007;Отменен;0;846
11497;3973;2024-10-23;7757;Доставлен;0;421
11498;3558;2025-02-26;26555;Доставлен;0;3729
11499;293;2023-10-08;21411;Отменен;0;1492
11500;1614;2024-04-16;15284;Доставлен;0;2264
11501;2641;2024-03-17;6960;Доставлен;0;433
11502;404;2024-10-20;7934;Доставлен;0;974
11503;3373;2025-05-11;3816;Доставлен;0;510
11504;4062;2025-01-25;2992;Отменен;225;3
11505;835;2024-08-01;2970;Доставлен;240;193
11506;1019;2023-10-08;9574;Доставлен;0;1373
11507;3151;2024-09-06;20530;Отменен;0;210
11508;2579;2025-07-16;10486;В пути;0;246
11509;2966;2025-05-11;8434;Доставлен;0;1034
11510;786;2025-07-18;565;Отменен;256;25
11511;2072;2024-06-30;8991;Доставлен;0;1095
11512;1551;2024-11-12;4568;В пути;0;254
11513;3727;2024-01-15;8254;Доставлен;0;536
11514;4819;2025-07-19;2918;В пути;589;246
11515;2412;2024-10-18;4719;Доставлен;0;451
11516;3735;2023-10-02;6387;Отменен;0;417
11517;1638;2025-08-26;3653;Доставлен;0;338
11518;2077;2024-06-17;16559;В пути;0;402
11519;3235;2025-03-18;11623;В пути;0;629
11520;1617;2023-10-16;1215;Доставлен;646;21
11521;4992;2025-08-25;11500;Доставлен;0;465
11522;4708;2024-11-21;1637;Доставлен;651;53
11523;3491;2023-09-24;3436;Доставлен;0;13
11524;1655;2023-10-11;11506;Доставлен;0;1035
11525;4901;2024-11-16;12649;Доставлен;0;183
11526;2947;2025-04-14;9569;Доставлен;0;72
11527;3673;2024-09-07;10172;Доставлен;0;438
11528;244;2023-09-25;590;В пути;743;40
11529;159;2025-02-20;15883;Отменен;0;844
11530;4311;2023-12-05;21354;Доставлен;0;2408
11531;4028;2025-05-12;9195;Отменен;0;1314
11532;120;2024-06-27;13257;Доставлен;0;1039
11533;2585;2025-03-01;23390;Доставлен;0;845
11534;1004;2023-10-24;21228;Доставлен;0;2381
11535;2362;2025-04-09;1667;Отменен;571;195
11536;2464;2024-09-13;726;В пути;481;95
11537;2570;2024-08-23;9368;В пути;0;710
11538;3138;2023-12-12;3651;В пути;0;290
11539;1399;2024-02-07;1266;Отменен;386;119
11540;311;2024-01-18;1221;Доставлен;358;95
11541;2886;2024-05-02;25579;Отменен;0;966
11542;1514;2024-05-16;5563;Доставлен;0;697
11543;831;2025-02-02;3410;В пути;0;302
11544;4579;2024-02-15;7299;Доставлен;0;400
11545;2571;2023-09-26;3999;Отменен;0;269
11546;3672;2024-06-21;3918;В пути;0;461
11547;2863;2025-05-23;21121;Доставлен;0;2342
11548;11;2025-03-24;4551;Отменен;0;516
11549;4185;2024-06-24;5096;Доставлен;0;312
11550;946;2024-11-25;1233;Доставлен;689;67
11551;4356;2024-06-30;1154;Доставлен;596;116
11552;2671;2024-05-11;2546;Доставлен;392;361
11553;3403;2024-12-04;8608;Доставлен;0;1047
11554;4755;2024-07-15;1967;В пути;768;24
11555;1604;2024-02-17;3020;В пути;0;27
11556;3391;2024-06-03;4599;Доставлен;0;397
11557;4364;2023-10-15;12866;Отменен;0;1167
11558;2686;2024-01-22;5570;Доставлен;0;343
11559;4799;2024-01-04;2203;В пути;442;267
11560;2595;2024-06-28;4929;Доставлен;0;297
11561;3864;2025-04-09;675;Доставлен;508;39
11562;266;2025-08-22;3520;В пути;0;122
11563;1285;2025-08-09;3045;Доставлен;0;268
11564;538;2025-07-12;3269;Отменен;0;295
11565;1159;2024-04-16;2140;Доставлен;522;315
11566;1762;2025-03-13;8609;Отменен;0;210
11567;3443;2024-12-03;1492;Доставлен;592;37
11568;244;2025-04-10;1962;Доставлен;654;57
11569;548;2024-07-31;2716;Доставлен;470;247
11570;2680;2023-10-04;1826;Доставлен;513;200
11571;4055;2025-07-10;5809;Доставлен;0;427
11572;4826;2024-10-15;9583;Отменен;0;922
11573;4030;2023-12-16;4120;Доставлен;0;611
11574;88;2025-04-30;12169;Доставлен;0;1444
11575;2820;2025-04-20;22195;Доставлен;0;347
11576;1221;2025-04-12;14549;Доставлен;0;1849
11577;1685;2024-02-05;19165;Доставлен;0;738
11578;2712;2024-04-26;759;Доставлен;520;23
11579;1151;2024-05-01;3547;Доставлен;0;187
11580;87;2024-04-26;3016;В пути;0;155
11581;4362;2024-01-30;2894;Доставлен;428;186
11582;4044;2024-07-24;17704;Доставлен;0;2118
11583;3855;2023-10-30;935;В пути;763;81
11584;4373;2025-07-16;3311;Доставлен;0;92
11585;1449;2024-08-28;1534;Доставлен;745;77
11586;4863;2024-08-26;2406;Доставлен;248;51
11587;2796;2025-05-10;13610;Доставлен;0;595
11588;2820;2025-08-20;13326;Доставлен;0;1213
11589;1762;2024-10-28;9545;Доставлен;0;663
11590;3106;2024-01-20;7897;В пути;0;554
11591;2670;2024-12-09;12171;Отменен;0;1157
11592;4917;2025-02-23;10552;Доставлен;0;1239
11593;3628;2025-01-30;11693;Отменен;0;65
11594;3708;2023-09-07;7968;Доставлен;0;1090
11595;4778;2024-12-02;3869;Доставлен;0;495
11596;2059;2023-10-23;14987;Доставлен;0;1098
11597;2619;2025-02-05;4007;Отменен;0;353
11598;4091;2024-02-18;15239;Доставлен;0;860
11599;4729;2025-06-13;1157;Доставлен;772;84
11600;835;2025-04-04;2354;Отменен;661;42
11601;1228;2023-10-16;16849;Доставлен;0;2198
11602;3051;2024-01-04;709;Доставлен;667;78
11603;3927;2025-02-23;22172;Доставлен;0;1752
11604;1580;2023-11-18;8201;Отменен;0;1029
11605;3405;2024-03-03;14003;Доставлен;0;1695
11606;1104;2024-06-01;3217;Отменен;0;420
11607;297;2025-06-02;20383;Отменен;0;777
11608;3311;2025-03-25;12656;Доставлен;0;784
11609;3099;2025-08-27;3725;Доставлен;0;80
11610;4130;2024-05-09;2230;Доставлен;214;289
11611;72;2024-02-20;4581;Доставлен;0;459
11612;214;2024-07-05;2656;В пути;703;64
11613;1051;2023-12-12;26475;Доставлен;0;1266
11614;746;2025-06-07;8527;В пути;0;880
11615;2388;2023-12-13;4173;Доставлен;0;164
11616;3956;2024-09-20;13184;Доставлен;0;531
11617;2828;2024-03-18;12402;Доставлен;0;226
11618;3382;2025-05-26;14822;Доставлен;0;788
11619;4963;2025-05-01;13198;Доставлен;0;1676
11620;3455;2024-05-21;23222;Доставлен;0;2147
11621;3287;2024-11-10;24856;Доставлен;0;2259
11622;4942;2024-04-06;2403;Доставлен;302;120
11623;1922;2024-09-05;644;Доставлен;680;34
11624;4052;2024-06-24;11827;В пути;0;1340
11625;1714;2025-06-11;13346;В пути;0;949
11626;2564;2023-09-15;19257;Доставлен;0;332
11627;4682;2024-08-12;12724;Доставлен;0;705
11628;2896;2023-12-16;2728;Отменен;729;198
11629;2854;2025-04-07;11435;Отменен;0;1547
11630;1268;2024-07-25;5284;Отменен;0;724
11631;242;2024-03-06;20993;В пути;0;672
11632;2287;2025-03-06;26825;Доставлен;0;589
11633;4723;2024-07-31;9178;Отменен;0;1239
11634;4859;2024-12-26;11802;В пути;0;222
11635;1915;2024-05-17;11393;Доставлен;0;1454
11636;673;2024-09-26;11133;Доставлен;0;289
11637;4871;2023-10-07;2518;Отменен;786;59
11638;1411;2025-05-06;4024;В пути;0;326
11639;677;2023-11-29;1489;В пути;503;1
11640;3566;2024-12-19;11970;В пути;0;46
11641;4871;2024-08-25;1683;Доставлен;656;103
11642;2723;2025-01-27;6140;Доставлен;0;187
11643;2516;2025-02-11;2767;Отменен;292;292
11644;2860;2025-03-04;5347;Отменен;0;719
11645;3339;2025-05-23;2917;Отменен;782;394
11646;342;2025-02-17;8972;Доставлен;0;1060
11647;3412;2025-07-13;5547;Доставлен;0;574
11648;4350;2023-11-11;7456;Доставлен;0;886
11649;1859;2024-10-06;4662;В пути;0;636
11650;4352;2023-12-05;6005;Доставлен;0;274
11651;724;2025-04-12;2351;В пути;325;169
11652;3676;2025-06-13;8370;Доставлен;0;628
11653;1349;2024-09-30;14614;Доставлен;0;2177
11654;4826;2025-06-02;2185;Доставлен;237;297
11655;1076;2024-01-13;11035;В пути;0;1494
11656;3287;2025-01-31;15118;В пути;0;516
11657;3353;2024-08-19;4351;В пути;0;237
11658;1088;2025-08-06;5974;В пути;0;893
11659;3553;2024-11-13;13766;В пути;0;1342
11660;4291;2024-02-08;2147;В пути;462;116
11661;1443;2024-03-27;5551;Отменен;0;805
11662;4664;2023-12-24;8379;Доставлен;0;227
11663;4634;2024-12-06;6759;Доставлен;0;939
11664;3211;2025-02-19;6465;Отменен;0;270
11665;4168;2025-02-28;2834;В пути;424;101
11666;2525;2025-03-19;20553;Доставлен;0;444
11667;1911;2024-02-13;1939;Доставлен;264;77
11668;3879;2024-06-08;21990;Доставлен;0;2573
11669;3212;2023-12-31;9644;Доставлен;0;1170
11670;1153;2025-08-18;1518;Доставлен;722;125
11671;54;2024-11-19;5844;Доставлен;0;415
11672;4837;2025-04-10;2374;В пути;778;215
11673;2991;2024-11-07;14299;Отменен;0;1824
11674;22;2025-05-04;11243;Отменен;0;845
11675;1486;2025-02-26;11426;Доставлен;0;746
11676;945;2023-09-10;9423;В пути;0;1036
11677;2930;2024-08-04;10161;Доставлен;0;418
11678;1649;2024-01-27;2308;Доставлен;726;145
11679;4489;2025-01-18;10734;В пути;0;37
11680;4395;2024-06-25;7514;Отменен;0;105
11681;1881;2024-10-22;2321;В пути;746;39
11682;1298;2024-05-25;10438;Доставлен;0;330
11683;4488;2025-02-18;2390;Доставлен;398;133
11684;3247;2025-04-06;1419;В пути;599;205
11685;3049;2024-07-25;24618;В пути;0;734
11686;2545;2023-11-02;19914;Доставлен;0;1652
11687;4389;2024-03-19;4677;В пути;0;486
11688;3513;2025-02-12;10219;Доставлен;0;465
11689;2673;2024-04-10;2601;Доставлен;614;388
11690;461;2023-12-14;3547;Доставлен;0;505
11691;1007;2024-07-11;12915;Доставлен;0;206
11692;1761;2023-12-22;3263;Отменен;0;340
11693;320;2024-08-26;4264;В пути;0;421
11694;2795;2025-02-05;9094;Доставлен;0;1300
11695;4994;2023-12-29;2900;Доставлен;717;200
11696;1503;2023-11-09;18128;Доставлен;0;2624
11697;2284;2025-01-05;2387;Доставлен;322;180
11698;2509;2025-04-06;14018;В пути;0;1554
11699;2294;2025-04-13;20252;Доставлен;0;1605
11700;1766;2024-10-10;2587;Доставлен;475;347
11701;388;2024-01-01;10809;Доставлен;0;62
11702;3406;2024-12-06;26416;В пути;0;1184
11703;4991;2025-01-15;10476;В пути;0;300
11704;1197;2024-06-14;4100;Доставлен;0;602
11705;3653;2024-11-24;15354;Доставлен;0;1249
11706;2294;2024-03-29;24345;В пути;0;830
11707;1604;2024-10-05;4580;Доставлен;0;254
11708;3270;2025-04-13;7034;В пути;0;838
11709;3214;2023-10-26;11576;Отменен;0;1362
11710;1610;2024-09-10;8690;Доставлен;0;11
11711;3663;2023-10-30;6972;Доставлен;0;369
11712;2086;2024-11-19;6604;Доставлен;0;961
11713;2928;2025-08-15;18245;Отменен;0;2257
11714;1129;2024-07-06;3925;Доставлен;0;247
11715;921;2024-05-18;10882;Доставлен;0;647
11716;475;2024-09-02;20883;Доставлен;0;2486
11717;3052;2024-04-04;8167;Доставлен;0;60
11718;375;2023-09-06;11647;Доставлен;0;849
11719;3872;2024-11-04;4477;Доставлен;0;638
11720;4898;2024-06-14;2586;В пути;795;226
11721;1062;2025-07-09;5323;В пути;0;73
11722;2331;2024-12-28;1109;В пути;494;33
11723;323;2024-09-29;2837;В пути;712;38
11724;3204;2024-07-23;583;Отменен;421;31
11725;1768;2024-11-27;14125;Доставлен;0;1030
11726;2982;2024-08-07;9645;Доставлен;0;1314
11727;4512;2024-02-20;9528;Доставлен;0;933
11728;755;2025-08-29;12617;Отменен;0;1005
11729;817;2024-06-16;8635;Отменен;0;119
11730;4412;2025-05-11;11989;В пути;0;442
11731;4441;2024-12-22;10715;Доставлен;0;231
11732;1039;2023-11-30;1938;Отменен;769;159
11733;3463;2025-08-04;6387;Доставлен;0;926
11734;4765;2024-09-05;3229;Отменен;0;197
11735;1656;2024-07-06;23912;В пути;0;1929
