Date;Year;Month;Day;Quarter;MonthName;DayName;WeekOfYear;DayOfYear;DayOfWeek;IsWeekend;IsHoliday;IsMonthEnd;IsQuarterEnd;IsYearEnd;Season;YearMonth;YearQuarter
2023-08-20;2023;8;20;Q3;Август;Воскресенье;33;232;7;True;False;False;False;False;Лето;2023-08;2023-Q3
2023-08-21;2023;8;21;Q3;Август;Понедельник;34;233;1;False;False;False;False;False;Лето;2023-08;2023-Q3
2023-08-22;2023;8;22;Q3;Август;Вторник;34;234;2;False;False;False;False;False;Лето;2023-08;2023-Q3
2023-08-23;2023;8;23;Q3;Август;Среда;34;235;3;False;False;False;False;False;Лето;2023-08;2023-Q3
2023-08-24;2023;8;24;Q3;Август;Четверг;34;236;4;False;False;False;False;False;Лето;2023-08;2023-Q3
2023-08-25;2023;8;25;Q3;Август;Пятница;34;237;5;False;False;False;False;False;Лето;2023-08;2023-Q3
2023-08-26;2023;8;26;Q3;Август;Суббота;34;238;6;True;False;False;False;False;Лето;2023-08;2023-Q3
2023-08-27;2023;8;27;Q3;Август;Воскресенье;34;239;7;True;False;False;False;False;Лето;2023-08;2023-Q3
2023-08-28;2023;8;28;Q3;Август;Понедельник;35;240;1;False;False;False;False;False;Лето;2023-08;2023-Q3
2023-08-29;2023;8;29;Q3;Август;Вторник;35;241;2;False;False;False;False;False;Лето;2023-08;2023-Q3
2023-08-30;2023;8;30;Q3;Август;Среда;35;242;3;False;False;False;False;False;Лето;2023-08;2023-Q3
2023-08-31;2023;8;31;Q3;Август;Четверг;35;243;4;False;False;True;False;False;Лето;2023-08;2023-Q3
2023-09-01;2023;9;1;Q3;Сентябрь;Пятница;35;244;5;False;False;False;False;False;Осень;2023-09;2023-Q3
2023-09-02;2023;9;2;Q3;Сентябрь;Суббота;35;245;6;True;False;False;False;False;Осень;2023-09;2023-Q3
2023-09-03;2023;9;3;Q3;Сентябрь;Воскресенье;35;246;7;True;False;False;False;False;Осень;2023-09;2023-Q3
2023-09-04;2023;9;4;Q3;Сентябрь;Понедельник;36;247;1;False;False;False;False;False;Осень;2023-09;2023-Q3
2023-09-05;2023;9;5;Q3;Сентябрь;Вторник;36;248;2;False;False;False;False;False;Осень;2023-09;2023-Q3
2023-09-06;2023;9;6;Q3;Сентябрь;Среда;36;249;3;False;False;False;False;False;Осень;2023-09;2023-Q3
2023-09-07;2023;9;7;Q3;Сентябрь;Четверг;36;250;4;False;False;False;False;False;Осень;2023-09;2023-Q3
2023-09-08;2023;9;8;Q3;Сентябрь;Пятница;36;251;5;False;False;False;False;False;Осень;2023-09;2023-Q3
2023-09-09;2023;9;9;Q3;Сентябрь;Суббота;36;252;6;True;False;False;False;False;Осень;2023-09;2023-Q3
2023-09-10;2023;9;10;Q3;Сентябрь;Воскресенье;36;253;7;True;False;False;False;False;Осень;2023-09;2023-Q3
2023-09-11;2023;9;11;Q3;Сентябрь;Понедельник;37;254;1;False;False;False;False;False;Осень;2023-09;2023-Q3
2023-09-12;2023;9;12;Q3;Сентябрь;Вторник;37;255;2;False;False;False;False;False;Осень;2023-09;2023-Q3
2023-09-13;2023;9;13;Q3;Сентябрь;Среда;37;256;3;False;False;False;False;False;Осень;2023-09;2023-Q3
2023-09-14;2023;9;14;Q3;Сентябрь;Четверг;37;257;4;False;False;False;False;False;Осень;2023-09;2023-Q3
2023-09-15;2023;9;15;Q3;Сентябрь;Пятница;37;258;5;False;False;False;False;False;Осень;2023-09;2023-Q3
2023-09-16;2023;9;16;Q3;Сентябрь;Суббота;37;259;6;True;False;False;False;False;Осень;2023-09;2023-Q3
2023-09-17;2023;9;17;Q3;Сентябрь;Воскресенье;37;260;7;True;False;False;False;False;Осень;2023-09;2023-Q3
2023-09-18;2023;9;18;Q3;Сентябрь;Понедельник;38;261;1;False;False;False;False;False;Осень;2023-09;2023-Q3
2023-09-19;2023;9;19;Q3;Сентябрь;Вторник;38;262;2;False;False;False;False;False;Осень;2023-09;2023-Q3
2023-09-20;2023;9;20;Q3;Сентябрь;Среда;38;263;3;False;False;False;False;False;Осень;2023-09;2023-Q3
2023-09-21;2023;9;21;Q3;Сентябрь;Четверг;38;264;4;False;False;False;False;False;Осень;2023-09;2023-Q3
2023-09-22;2023;9;22;Q3;Сентябрь;Пятница;38;265;5;False;False;False;False;False;Осень;2023-09;2023-Q3
2023-09-23;2023;9;23;Q3;Сентябрь;Суббота;38;266;6;True;False;False;False;False;Осень;2023-09;2023-Q3
2023-09-24;2023;9;24;Q3;Сентябрь;Воскресенье;38;267;7;True;False;False;False;False;Осень;2023-09;2023-Q3
2023-09-25;2023;9;25;Q3;Сентябрь;Понедельник;39;268;1;False;False;False;False;False;Осень;2023-09;2023-Q3
2023-09-26;2023;9;26;Q3;Сентябрь;Вторник;39;269;2;False;False;False;False;False;Осень;2023-09;2023-Q3
2023-09-27;2023;9;27;Q3;Сентябрь;Среда;39;270;3;False;False;False;False;False;Осень;2023-09;2023-Q3
2023-09-28;2023;9;28;Q3;Сентябрь;Четверг;39;271;4;False;False;False;False;False;Осень;2023-09;2023-Q3
2023-09-29;2023;9;29;Q3;Сентябрь;Пятница;39;272;5;False;False;False;False;False;Осень;2023-09;2023-Q3
2023-09-30;2023;9;30;Q3;Сентябрь;Суббота;39;273;6;True;False;True;True;False;Осень;2023-09;2023-Q3
2023-10-01;2023;10;1;Q4;Октябрь;Воскресенье;39;274;7;True;False;False;False;False;Осень;2023-10;2023-Q4
2023-10-02;2023;10;2;Q4;Октябрь;Понедельник;40;275;1;False;False;False;False;False;Осень;2023-10;2023-Q4
2023-10-03;2023;10;3;Q4;Октябрь;Вторник;40;276;2;False;False;False;False;False;Осень;2023-10;2023-Q4
2023-10-04;2023;10;4;Q4;Октябрь;Среда;40;277;3;False;False;False;False;False;Осень;2023-10;2023-Q4
2023-10-05;2023;10;5;Q4;Октябрь;Четверг;40;278;4;False;False;False;False;False;Осень;2023-10;2023-Q4
2023-10-06;2023;10;6;Q4;Октябрь;Пятница;40;279;5;False;False;False;False;False;Осень;2023-10;2023-Q4
2023-10-07;2023;10;7;Q4;Октябрь;Суббота;40;280;6;True;False;False;False;False;Осень;2023-10;2023-Q4
2023-10-08;2023;10;8;Q4;Октябрь;Воскресенье;40;281;7;True;False;False;False;False;Осень;2023-10;2023-Q4
2023-10-09;2023;10;9;Q4;Октябрь;Понедельник;41;282;1;False;False;False;False;False;Осень;2023-10;2023-Q4
2023-10-10;2023;10;10;Q4;Октябрь;Вторник;41;283;2;False;False;False;False;False;Осень;2023-10;2023-Q4
2023-10-11;2023;10;11;Q4;Октябрь;Среда;41;284;3;False;False;False;False;False;Осень;2023-10;2023-Q4
2023-10-12;2023;10;12;Q4;Октябрь;Четверг;41;285;4;False;False;False;False;False;Осень;2023-10;2023-Q4
2023-10-13;2023;10;13;Q4;Октябрь;Пятница;41;286;5;False;False;False;False;False;Осень;2023-10;2023-Q4
2023-10-14;2023;10;14;Q4;Октябрь;Суббота;41;287;6;True;False;False;False;False;Осень;2023-10;2023-Q4
2023-10-15;2023;10;15;Q4;Октябрь;Воскресенье;41;288;7;True;False;False;False;False;Осень;2023-10;2023-Q4
2023-10-16;2023;10;16;Q4;Октябрь;Понедельник;42;289;1;False;False;False;False;False;Осень;2023-10;2023-Q4
2023-10-17;2023;10;17;Q4;Октябрь;Вторник;42;290;2;False;False;False;False;False;Осень;2023-10;2023-Q4
2023-10-18;2023;10;18;Q4;Октябрь;Среда;42;291;3;False;False;False;False;False;Осень;2023-10;2023-Q4
2023-10-19;2023;10;19;Q4;Октябрь;Четверг;42;292;4;False;False;False;False;False;Осень;2023-10;2023-Q4
2023-10-20;2023;10;20;Q4;Октябрь;Пятница;42;293;5;False;False;False;False;False;Осень;2023-10;2023-Q4
2023-10-21;2023;10;21;Q4;Октябрь;Суббота;42;294;6;True;False;False;False;False;Осень;2023-10;2023-Q4
2023-10-22;2023;10;22;Q4;Октябрь;Воскресенье;42;295;7;True;False;False;False;False;Осень;2023-10;2023-Q4
2023-10-23;2023;10;23;Q4;Октябрь;Понедельник;43;296;1;False;False;False;False;False;Осень;2023-10;2023-Q4
2023-10-24;2023;10;24;Q4;Октябрь;Вторник;43;297;2;False;False;False;False;False;Осень;2023-10;2023-Q4
2023-10-25;2023;10;25;Q4;Октябрь;Среда;43;298;3;False;False;False;False;False;Осень;2023-10;2023-Q4
2023-10-26;2023;10;26;Q4;Октябрь;Четверг;43;299;4;False;False;False;False;False;Осень;2023-10;2023-Q4
2023-10-27;2023;10;27;Q4;Октябрь;Пятница;43;300;5;False;False;False;False;False;Осень;2023-10;2023-Q4
2023-10-28;2023;10;28;Q4;Октябрь;Суббота;43;301;6;True;False;False;False;False;Осень;2023-10;2023-Q4
2023-10-29;2023;10;29;Q4;Октябрь;Воскресенье;43;302;7;True;False;False;False;False;Осень;2023-10;2023-Q4
2023-10-30;2023;10;30;Q4;Октябрь;Понедельник;44;303;1;False;False;False;False;False;Осень;2023-10;2023-Q4
2023-10-31;2023;10;31;Q4;Октябрь;Вторник;44;304;2;False;False;True;False;False;Осень;2023-10;2023-Q4
2023-11-01;2023;11;1;Q4;Ноябрь;Среда;44;305;3;False;False;False;False;False;Осень;2023-11;2023-Q4
2023-11-02;2023;11;2;Q4;Ноябрь;Четверг;44;306;4;False;False;False;False;False;Осень;2023-11;2023-Q4
2023-11-03;2023;11;3;Q4;Ноябрь;Пятница;44;307;5;False;False;False;False;False;Осень;2023-11;2023-Q4
2023-11-04;2023;11;4;Q4;Ноябрь;Суббота;44;308;6;True;True;False;False;False;Осень;2023-11;2023-Q4
2023-11-05;2023;11;5;Q4;Ноябрь;Воскресенье;44;309;7;True;False;False;False;False;Осень;2023-11;2023-Q4
2023-11-06;2023;11;6;Q4;Ноябрь;Понедельник;45;310;1;False;False;False;False;False;Осень;2023-11;2023-Q4
2023-11-07;2023;11;7;Q4;Ноябрь;Вторник;45;311;2;False;False;False;False;False;Осень;2023-11;2023-Q4
2023-11-08;2023;11;8;Q4;Ноябрь;Среда;45;312;3;False;False;False;False;False;Осень;2023-11;2023-Q4
2023-11-09;2023;11;9;Q4;Ноябрь;Четверг;45;313;4;False;False;False;False;False;Осень;2023-11;2023-Q4
2023-11-10;2023;11;10;Q4;Ноябрь;Пятница;45;314;5;False;False;False;False;False;Осень;2023-11;2023-Q4
2023-11-11;2023;11;11;Q4;Ноябрь;Суббота;45;315;6;True;False;False;False;False;Осень;2023-11;2023-Q4
2023-11-12;2023;11;12;Q4;Ноябрь;Воскресенье;45;316;7;True;False;False;False;False;Осень;2023-11;2023-Q4
2023-11-13;2023;11;13;Q4;Ноябрь;Понедельник;46;317;1;False;False;False;False;False;Осень;2023-11;2023-Q4
2023-11-14;2023;11;14;Q4;Ноябрь;Вторник;46;318;2;False;False;False;False;False;Осень;2023-11;2023-Q4
2023-11-15;2023;11;15;Q4;Ноябрь;Среда;46;319;3;False;False;False;False;False;Осень;2023-11;2023-Q4
2023-11-16;2023;11;16;Q4;Ноябрь;Четверг;46;320;4;False;False;False;False;False;Осень;2023-11;2023-Q4
2023-11-17;2023;11;17;Q4;Ноябрь;Пятница;46;321;5;False;False;False;False;False;Осень;2023-11;2023-Q4
2023-11-18;2023;11;18;Q4;Ноябрь;Суббота;46;322;6;True;False;False;False;False;Осень;2023-11;2023-Q4
2023-11-19;2023;11;19;Q4;Ноябрь;Воскресенье;46;323;7;True;False;False;False;False;Осень;2023-11;2023-Q4
2023-11-20;2023;11;20;Q4;Ноябрь;Понедельник;47;324;1;False;False;False;False;False;Осень;2023-11;2023-Q4
2023-11-21;2023;11;21;Q4;Ноябрь;Вторник;47;325;2;False;False;False;False;False;Осень;2023-11;2023-Q4
2023-11-22;2023;11;22;Q4;Ноябрь;Среда;47;326;3;False;False;False;False;False;Осень;2023-11;2023-Q4
2023-11-23;2023;11;23;Q4;Ноябрь;Четверг;47;327;4;False;False;False;False;False;Осень;2023-11;2023-Q4
2023-11-24;2023;11;24;Q4;Ноябрь;Пятница;47;328;5;False;False;False;False;False;Осень;2023-11;2023-Q4
2023-11-25;2023;11;25;Q4;Ноябрь;Суббота;47;329;6;True;False;False;False;False;Осень;2023-11;2023-Q4
2023-11-26;2023;11;26;Q4;Ноябрь;Воскресенье;47;330;7;True;False;False;False;False;Осень;2023-11;2023-Q4
2023-11-27;2023;11;27;Q4;Ноябрь;Понедельник;48;331;1;False;False;False;False;False;Осень;2023-11;2023-Q4
2023-11-28;2023;11;28;Q4;Ноябрь;Вторник;48;332;2;False;False;False;False;False;Осень;2023-11;2023-Q4
2023-11-29;2023;11;29;Q4;Ноябрь;Среда;48;333;3;False;False;False;False;False;Осень;2023-11;2023-Q4
2023-11-30;2023;11;30;Q4;Ноябрь;Четверг;48;334;4;False;False;True;False;False;Осень;2023-11;2023-Q4
2023-12-01;2023;12;1;Q4;Декабрь;Пятница;48;335;5;False;False;False;False;False;Зима;2023-12;2023-Q4
2023-12-02;2023;12;2;Q4;Декабрь;Суббота;48;336;6;True;False;False;False;False;Зима;2023-12;2023-Q4
2023-12-03;2023;12;3;Q4;Декабрь;Воскресенье;48;337;7;True;False;False;False;False;Зима;2023-12;2023-Q4
2023-12-04;2023;12;4;Q4;Декабрь;Понедельник;49;338;1;False;False;False;False;False;Зима;2023-12;2023-Q4
2023-12-05;2023;12;5;Q4;Декабрь;Вторник;49;339;2;False;False;False;False;False;Зима;2023-12;2023-Q4
2023-12-06;2023;12;6;Q4;Декабрь;Среда;49;340;3;False;False;False;False;False;Зима;2023-12;2023-Q4
2023-12-07;2023;12;7;Q4;Декабрь;Четверг;49;341;4;False;False;False;False;False;Зима;2023-12;2023-Q4
2023-12-08;2023;12;8;Q4;Декабрь;Пятница;49;342;5;False;False;False;False;False;Зима;2023-12;2023-Q4
2023-12-09;2023;12;9;Q4;Декабрь;Суббота;49;343;6;True;False;False;False;False;Зима;2023-12;2023-Q4
2023-12-10;2023;12;10;Q4;Декабрь;Воскресенье;49;344;7;True;False;False;False;False;Зима;2023-12;2023-Q4
2023-12-11;2023;12;11;Q4;Декабрь;Понедельник;50;345;1;False;False;False;False;False;Зима;2023-12;2023-Q4
2023-12-12;2023;12;12;Q4;Декабрь;Вторник;50;346;2;False;False;False;False;False;Зима;2023-12;2023-Q4
2023-12-13;2023;12;13;Q4;Декабрь;Среда;50;347;3;False;False;False;False;False;Зима;2023-12;2023-Q4
2023-12-14;2023;12;14;Q4;Декабрь;Четверг;50;348;4;False;False;False;False;False;Зима;2023-12;2023-Q4
2023-12-15;2023;12;15;Q4;Декабрь;Пятница;50;349;5;False;False;False;False;False;Зима;2023-12;2023-Q4
2023-12-16;2023;12;16;Q4;Декабрь;Суббота;50;350;6;True;False;False;False;False;Зима;2023-12;2023-Q4
2023-12-17;2023;12;17;Q4;Декабрь;Воскресенье;50;351;7;True;False;False;False;False;Зима;2023-12;2023-Q4
2023-12-18;2023;12;18;Q4;Декабрь;Понедельник;51;352;1;False;False;False;False;False;Зима;2023-12;2023-Q4
2023-12-19;2023;12;19;Q4;Декабрь;Вторник;51;353;2;False;False;False;False;False;Зима;2023-12;2023-Q4
2023-12-20;2023;12;20;Q4;Декабрь;Среда;51;354;3;False;False;False;False;False;Зима;2023-12;2023-Q4
2023-12-21;2023;12;21;Q4;Декабрь;Четверг;51;355;4;False;False;False;False;False;Зима;2023-12;2023-Q4
2023-12-22;2023;12;22;Q4;Декабрь;Пятница;51;356;5;False;False;False;False;False;Зима;2023-12;2023-Q4
2023-12-23;2023;12;23;Q4;Декабрь;Суббота;51;357;6;True;False;False;False;False;Зима;2023-12;2023-Q4
2023-12-24;2023;12;24;Q4;Декабрь;Воскресенье;51;358;7;True;False;False;False;False;Зима;2023-12;2023-Q4
2023-12-25;2023;12;25;Q4;Декабрь;Понедельник;52;359;1;False;False;False;False;False;Зима;2023-12;2023-Q4
2023-12-26;2023;12;26;Q4;Декабрь;Вторник;52;360;2;False;False;False;False;False;Зима;2023-12;2023-Q4
2023-12-27;2023;12;27;Q4;Декабрь;Среда;52;361;3;False;False;False;False;False;Зима;2023-12;2023-Q4
2023-12-28;2023;12;28;Q4;Декабрь;Четверг;52;362;4;False;False;False;False;False;Зима;2023-12;2023-Q4
2023-12-29;2023;12;29;Q4;Декабрь;Пятница;52;363;5;False;False;False;False;False;Зима;2023-12;2023-Q4
2023-12-30;2023;12;30;Q4;Декабрь;Суббота;52;364;6;True;False;False;False;False;Зима;2023-12;2023-Q4
2023-12-31;2023;12;31;Q4;Декабрь;Воскресенье;52;365;7;True;False;True;True;True;Зима;2023-12;2023-Q4
2024-01-01;2024;1;1;Q1;Январь;Понедельник;1;1;1;False;True;False;False;False;Зима;2024-01;2024-Q1
2024-01-02;2024;1;2;Q1;Январь;Вторник;1;2;2;False;True;False;False;False;Зима;2024-01;2024-Q1
2024-01-03;2024;1;3;Q1;Январь;Среда;1;3;3;False;True;False;False;False;Зима;2024-01;2024-Q1
2024-01-04;2024;1;4;Q1;Январь;Четверг;1;4;4;False;True;False;False;False;Зима;2024-01;2024-Q1
2024-01-05;2024;1;5;Q1;Январь;Пятница;1;5;5;False;True;False;False;False;Зима;2024-01;2024-Q1
2024-01-06;2024;1;6;Q1;Январь;Суббота;1;6;6;True;True;False;False;False;Зима;2024-01;2024-Q1
2024-01-07;2024;1;7;Q1;Январь;Воскресенье;1;7;7;True;True;False;False;False;Зима;2024-01;2024-Q1
2024-01-08;2024;1;8;Q1;Январь;Понедельник;2;8;1;False;True;False;False;False;Зима;2024-01;2024-Q1
2024-01-09;2024;1;9;Q1;Январь;Вторник;2;9;2;False;False;False;False;False;Зима;2024-01;2024-Q1
2024-01-10;2024;1;10;Q1;Январь;Среда;2;10;3;False;False;False;False;False;Зима;2024-01;2024-Q1
2024-01-11;2024;1;11;Q1;Январь;Четверг;2;11;4;False;False;False;False;False;Зима;2024-01;2024-Q1
2024-01-12;2024;1;12;Q1;Январь;Пятница;2;12;5;False;False;False;False;False;Зима;2024-01;2024-Q1
2024-01-13;2024;1;13;Q1;Январь;Суббота;2;13;6;True;False;False;False;False;Зима;2024-01;2024-Q1
2024-01-14;2024;1;14;Q1;Январь;Воскресенье;2;14;7;True;False;False;False;False;Зима;2024-01;2024-Q1
2024-01-15;2024;1;15;Q1;Январь;Понедельник;3;15;1;False;False;False;False;False;Зима;2024-01;2024-Q1
2024-01-16;2024;1;16;Q1;Январь;Вторник;3;16;2;False;False;False;False;False;Зима;2024-01;2024-Q1
2024-01-17;2024;1;17;Q1;Январь;Среда;3;17;3;False;False;False;False;False;Зима;2024-01;2024-Q1
