enrollment_id;student_id;course_id;professor_id;semester;year;enrollment_date;letter_grade;grade_points
3037;1144;39;37;Fall;2022;2022-08-28;A;4,0
3038;1144;38;13;Fall;2022;2022-08-28;B+;3,3
3039;1144;14;2;Spring;2023;2023-01-17;B;3,0
3040;1144;52;23;Spring;2023;2023-01-17;D;1,0
3041;1144;42;14;Spring;2023;2023-01-17;A;4,0
3042;1144;6;17;Spring;2024;2024-01-19;A-;3,7
3043;1144;5;17;Spring;2024;2024-01-19;C+;2,3
3044;1144;39;37;Spring;2024;2024-01-19;B+;3,3
3045;1145;2;9;Fall;2024;2024-08-27;B;3,0
3046;1145;55;7;Fall;2024;2024-08-27;B;3,0
3047;1145;60;8;Fall;2024;2024-08-27;B-;2,7
3048;1145;5;17;Fall;2024;2024-08-27;A;4,0
3049;1145;59;24;Fall;2024;2024-08-27;A;4,0
3050;1145;20;11;Spring;2024;2024-01-28;B;3,0
3051;1145;54;31;Spring;2024;2024-01-28;B;3,0
3052;1145;21;19;Spring;2024;2024-01-28;A-;3,7
3053;1145;52;23;Spring;2024;2024-01-28;C+;2,3
3054;1145;16;10;Spring;2024;2024-01-28;B+;3,3
3055;1145;19;27;Spring;2020;2020-01-16;B+;3,3
3056;1145;59;24;Spring;2020;2020-01-16;B;3,0
3057;1145;27;20;Spring;2020;2020-01-16;C;2,0
3058;1145;45;30;Spring;2020;2020-01-16;C;2,0
3059;1145;15;10;Spring;2020;2020-01-16;C;2,0
3060;1145;43;30;Fall;2021;2021-08-27;B;3,0
3061;1145;17;27;Fall;2021;2021-08-27;A;4,0
3062;1145;22;11;Fall;2021;2021-08-27;B+;3,3
3063;1145;51;31;Fall;2021;2021-08-27;A;4,0
3064;1145;64;40;Fall;2021;2021-08-27;C+;2,3
3065;1146;50;31;Fall;2020;2020-08-23;F;0,0
3066;1146;36;21;Fall;2020;2020-08-23;A-;3,7
3067;1146;23;19;Fall;2020;2020-08-23;C+;2,3
3068;1146;60;8;Fall;2020;2020-08-23;C;2,0
3069;1146;38;13;Fall;2020;2020-08-23;C+;2,3
3070;1146;49;7;Spring;2022;2022-01-29;B-;2,7
3071;1146;2;9;Spring;2022;2022-01-29;B+;3,3
3072;1146;39;37;Spring;2022;2022-01-29;B-;2,7
3073;1146;57;24;Spring;2022;2022-01-29;B;3,0
3074;1146;60;8;Spring;2022;2022-01-29;B;3,0
3075;1146;48;38;Spring;2022;2022-01-20;B;3,0
3076;1146;9;18;Spring;2022;2022-01-20;C;2,0
3077;1146;6;17;Spring;2022;2022-01-20;C-;1,7
3078;1146;46;6;Spring;2022;2022-01-20;B;3,0
3079;1146;20;11;Spring;2022;2022-01-20;A-;3,7
3080;1146;9;18;Fall;2021;2021-08-25;B+;3,3
3081;1146;63;40;Fall;2021;2021-08-25;A;4,0
3082;1146;53;31;Fall;2021;2021-08-25;F;0,0
3083;1146;10;26;Fall;2021;2021-08-25;A;4,0
3084;1146;20;11;Fall;2021;2021-08-25;A;4,0
3085;1147;18;19;Fall;2023;2023-08-22;B+;3,3
3086;1147;19;27;Fall;2023;2023-08-22;A-;3,7
3087;1147;5;17;Fall;2023;2023-08-22;C+;2,3
3088;1147;26;28;Fall;2023;2023-08-22;B;3,0
3089;1147;43;30;Spring;2021;2021-01-16;B;3,0
3090;1147;63;40;Spring;2021;2021-01-16;B;3,0
3091;1147;6;17;Spring;2021;2021-01-16;A;4,0
3092;1147;25;4;Spring;2021;2021-01-16;A-;3,7
3093;1147;17;27;Fall;2024;2024-08-25;F;0,0
3094;1147;64;40;Fall;2024;2024-08-25;A;4,0
3095;1147;11;26;Fall;2024;2024-08-25;A;4,0
3096;1147;9;18;Fall;2024;2024-08-25;D;1,0
3097;1147;46;6;Spring;2021;2021-01-30;D;1,0
3098;1147;40;5;Spring;2021;2021-01-30;D;1,0
3099;1147;8;1;Spring;2021;2021-01-30;C-;1,7
3100;1147;16;10;Spring;2021;2021-01-30;B;3,0
3101;1147;42;14;Fall;2021;2021-08-28;B-;2,7
3102;1147;10;26;Fall;2021;2021-08-28;B-;2,7
3103;1147;9;18;Fall;2021;2021-08-28;C;2,0
3104;1147;17;27;Fall;2021;2021-08-28;A;4,0
3105;1147;21;19;Fall;2023;2023-08-29;A;4,0
3106;1147;31;20;Fall;2023;2023-08-29;C-;1,7
3107;1147;25;4;Fall;2023;2023-08-29;A-;3,7
3108;1147;15;10;Fall;2023;2023-08-29;B-;2,7
3109;1147;37;29;Spring;2024;2024-01-23;A-;3,7
3110;1147;49;7;Spring;2024;2024-01-23;B+;3,3
3111;1147;29;36;Spring;2024;2024-01-23;A-;3,7
3112;1147;16;10;Spring;2024;2024-01-23;C+;2,3
3113;1147;10;26;Spring;2022;2022-01-30;B;3,0
3114;1147;28;28;Spring;2022;2022-01-30;B-;2,7
3115;1147;1;25;Spring;2022;2022-01-30;B;3,0
3116;1147;50;31;Spring;2022;2022-01-30;B;3,0
3117;1150;19;27;Fall;2024;2024-08-16;B;3,0
3118;1150;18;19;Fall;2024;2024-08-16;A;4,0
3119;1150;13;26;Fall;2024;2024-08-16;A-;3,7
3120;1150;17;27;Fall;2024;2024-08-16;A;4,0
3121;1150;21;19;Fall;2024;2024-08-16;B;3,0
3122;1150;56;31;Spring;2022;2022-01-26;A-;3,7
3123;1150;41;30;Spring;2022;2022-01-26;C-;1,7
3124;1150;38;13;Spring;2022;2022-01-26;B+;3,3
3125;1150;10;26;Spring;2022;2022-01-26;B;3,0
3126;1150;6;17;Spring;2022;2022-01-26;A-;3,7
3127;1150;25;4;Spring;2024;2024-01-29;B+;3,3
3128;1150;21;19;Spring;2024;2024-01-29;C+;2,3
3129;1150;39;37;Spring;2024;2024-01-29;F;0,0
3130;1150;45;30;Spring;2024;2024-01-29;A-;3,7
3131;1150;55;7;Spring;2024;2024-01-29;B+;3,3
3132;1151;10;26;Spring;2021;2021-01-27;D;1,0
3133;1151;46;6;Spring;2021;2021-01-27;A-;3,7
3134;1151;26;28;Spring;2021;2021-01-27;B+;3,3
3135;1151;62;40;Spring;2021;2021-01-27;A;4,0
3136;1151;25;4;Spring;2021;2021-01-27;B+;3,3
3137;1151;57;24;Spring;2021;2021-01-27;B;3,0
3138;1151;41;30;Fall;2024;2024-08-26;A;4,0
3139;1151;37;29;Fall;2024;2024-08-26;F;0,0
3140;1151;2;9;Fall;2024;2024-08-26;C-;1,7
3141;1151;29;36;Fall;2024;2024-08-26;B;3,0
3142;1151;31;20;Fall;2024;2024-08-26;B+;3,3
3143;1151;26;28;Fall;2024;2024-08-26;A;4,0
3144;1151;60;8;Fall;2021;2021-08-19;A;4,0
3145;1151;1;25;Fall;2021;2021-08-19;C-;1,7
3146;1151;27;20;Fall;2021;2021-08-19;A;4,0
3147;1151;58;8;Fall;2021;2021-08-19;B+;3,3
3148;1151;34;13;Fall;2021;2021-08-19;B-;2,7
3149;1151;14;2;Fall;2021;2021-08-19;A;4,0
3150;1151;42;14;Fall;2021;2021-08-19;B+;3,3
3151;1151;3;33;Fall;2021;2021-08-19;F;0,0
3152;1151;11;26;Fall;2021;2021-08-19;B+;3,3
3153;1151;2;9;Fall;2021;2021-08-19;A;4,0
3154;1151;25;4;Fall;2021;2021-08-19;F;0,0
3155;1151;10;26;Fall;2021;2021-08-19;B-;2,7
3156;1151;35;13;Fall;2022;2022-08-18;F;0,0
3157;1151;33;13;Fall;2022;2022-08-18;B-;2,7
3158;1151;43;30;Fall;2022;2022-08-18;B-;2,7
3159;1151;49;7;Fall;2022;2022-08-18;A;4,0
3160;1151;56;31;Fall;2022;2022-08-18;B+;3,3
3161;1151;32;4;Fall;2022;2022-08-18;B;3,0
3162;1151;43;30;Fall;2022;2022-08-26;B+;3,3
3163;1151;15;10;Fall;2022;2022-08-26;B;3,0
3164;1151;16;10;Fall;2022;2022-08-26;B-;2,7
3165;1151;10;26;Fall;2022;2022-08-26;B;3,0
3166;1151;4;17;Fall;2022;2022-08-26;B;3,0
3167;1151;42;14;Fall;2022;2022-08-26;A;4,0
3168;1151;21;19;Spring;2020;2020-01-21;B-;2,7
3169;1151;43;30;Spring;2020;2020-01-21;C+;2,3
3170;1151;27;20;Spring;2020;2020-01-21;D;1,0
3171;1151;62;40;Spring;2020;2020-01-21;B;3,0
3172;1151;35;13;Spring;2020;2020-01-21;C+;2,3
3173;1151;58;8;Spring;2020;2020-01-21;B-;2,7
3174;1151;31;20;Fall;2023;2023-08-17;B+;3,3
3175;1151;62;40;Fall;2023;2023-08-17;A;4,0
3176;1151;61;24;Fall;2023;2023-08-17;A-;3,7
3177;1151;6;17;Fall;2023;2023-08-17;A-;3,7
3178;1151;52;23;Fall;2023;2023-08-17;B-;2,7
3179;1151;48;38;Fall;2023;2023-08-17;C+;2,3
3180;1153;21;19;Fall;2023;2023-08-20;B-;2,7
3181;1153;49;7;Fall;2023;2023-08-20;A;4,0
3182;1153;20;11;Fall;2023;2023-08-20;C+;2,3
3183;1153;50;31;Fall;2023;2023-08-20;B-;2,7
3184;1153;23;19;Fall;2023;2023-08-20;C+;2,3
3185;1153;17;27;Spring;2020;2020-01-26;B;3,0
3186;1153;26;28;Spring;2020;2020-01-26;C;2,0
3187;1153;5;17;Spring;2020;2020-01-26;A;4,0
3188;1153;37;29;Spring;2020;2020-01-26;A;4,0
3189;1153;29;36;Spring;2020;2020-01-26;B;3,0
3190;1153;36;21;Spring;2024;2024-01-19;A-;3,7
3191;1153;54;31;Spring;2024;2024-01-19;B+;3,3
3192;1153;14;2;Spring;2024;2024-01-19;C+;2,3
3193;1153;60;8;Spring;2024;2024-01-19;B;3,0
3194;1153;41;30;Spring;2024;2024-01-19;B-;2,7
3195;1155;38;13;Spring;2022;2022-01-29;D;1,0
3196;1155;34;13;Spring;2022;2022-01-29;C;2,0
3197;1155;11;26;Spring;2022;2022-01-29;B-;2,7
3198;1155;44;38;Spring;2021;2021-01-26;B;3,0
3199;1155;16;10;Spring;2021;2021-01-26;B+;3,3
3200;1155;6;17;Spring;2021;2021-01-26;B;3,0
3201;1155;52;23;Fall;2020;2020-08-20;B+;3,3
3202;1155;9;18;Fall;2020;2020-08-20;D;1,0
3203;1155;53;31;Fall;2020;2020-08-20;B;3,0
3204;1155;40;5;Fall;2022;2022-08-15;C;2,0
3205;1155;38;13;Fall;2022;2022-08-15;B;3,0
3206;1155;45;30;Fall;2022;2022-08-15;B-;2,7
3207;1155;52;23;Spring;2021;2021-01-17;B+;3,3
3208;1155;42;14;Spring;2021;2021-01-17;A-;3,7
3209;1155;64;40;Spring;2021;2021-01-17;A-;3,7
3210;1155;17;27;Fall;2020;2020-08-20;C;2,0
3211;1155;35;13;Fall;2020;2020-08-20;C;2,0
3212;1155;55;7;Fall;2020;2020-08-20;B+;3,3
3213;1156;5;17;Fall;2024;2024-08-19;A;4,0
3214;1156;62;40;Fall;2024;2024-08-19;C;2,0
3215;1156;6;17;Fall;2024;2024-08-19;A-;3,7
3216;1156;1;25;Fall;2024;2024-08-19;C-;1,7
3217;1156;64;40;Fall;2020;2020-08-22;A;4,0
3218;1156;42;14;Fall;2020;2020-08-22;A;4,0
3219;1156;7;1;Fall;2020;2020-08-22;B;3,0
3220;1156;44;38;Fall;2020;2020-08-22;A;4,0
3221;1156;6;17;Spring;2023;2023-01-16;B+;3,3
3222;1156;28;28;Spring;2023;2023-01-16;C+;2,3
3223;1156;64;40;Spring;2023;2023-01-16;B;3,0
3224;1156;22;11;Spring;2023;2023-01-16;A-;3,7
3225;1156;35;13;Fall;2023;2023-08-21;A;4,0
3226;1156;36;21;Fall;2023;2023-08-21;B+;3,3
3227;1156;54;31;Fall;2023;2023-08-21;B-;2,7
3228;1156;41;30;Fall;2023;2023-08-21;B;3,0
3229;1156;27;20;Fall;2020;2020-08-20;A;4,0
3230;1156;47;22;Fall;2020;2020-08-20;B-;2,7
3231;1156;45;30;Fall;2020;2020-08-20;C+;2,3
3232;1156;2;9;Fall;2020;2020-08-20;B;3,0
3233;1157;59;24;Fall;2020;2020-08-21;C;2,0
3234;1157;44;38;Fall;2020;2020-08-21;A;4,0
3235;1157;13;26;Fall;2020;2020-08-21;C+;2,3
3236;1157;46;6;Fall;2020;2020-08-21;A-;3,7
3237;1157;38;13;Spring;2020;2020-01-16;A-;3,7
3238;1157;64;40;Spring;2020;2020-01-16;C+;2,3
3239;1157;51;31;Spring;2020;2020-01-16;B-;2,7
3240;1157;9;18;Spring;2020;2020-01-16;B-;2,7
3241;1157;34;13;Spring;2023;2023-01-29;A;4,0
3242;1157;14;2;Spring;2023;2023-01-29;B+;3,3
3243;1157;57;24;Spring;2023;2023-01-29;A-;3,7
3244;1157;16;10;Spring;2023;2023-01-29;C+;2,3
3245;1157;43;30;Fall;2022;2022-08-30;A;4,0
3246;1157;14;2;Fall;2022;2022-08-30;C-;1,7
3247;1157;54;31;Fall;2022;2022-08-30;B+;3,3
3248;1157;29;36;Fall;2022;2022-08-30;A;4,0
3249;1157;28;28;Fall;2021;2021-08-21;A-;3,7
3250;1157;23;19;Fall;2021;2021-08-21;B;3,0
3251;1157;55;7;Fall;2021;2021-08-21;A-;3,7
3252;1157;62;40;Fall;2021;2021-08-21;C+;2,3
3253;1157;38;13;Fall;2022;2022-08-19;A;4,0
3254;1157;2;9;Fall;2022;2022-08-19;C;2,0
3255;1157;51;31;Fall;2022;2022-08-19;B+;3,3
3256;1157;30;28;Fall;2022;2022-08-19;A;4,0
3257;1157;63;40;Spring;2022;2022-01-26;A;4,0
3258;1157;11;26;Spring;2022;2022-01-26;B-;2,7
3259;1157;4;17;Spring;2022;2022-01-26;A-;3,7
3260;1157;34;13;Spring;2022;2022-01-26;A;4,0
3261;1157;32;4;Spring;2020;2020-01-29;B;3,0
3262;1157;16;10;Spring;2020;2020-01-29;B;3,0
3263;1157;38;13;Spring;2020;2020-01-29;A;4,0
3264;1157;23;19;Spring;2020;2020-01-29;C+;2,3
3265;1158;44;38;Spring;2023;2023-01-16;C+;2,3
3266;1158;58;8;Spring;2023;2023-01-16;C;2,0
3267;1158;15;10;Spring;2023;2023-01-16;B-;2,7
3268;1158;18;19;Fall;2021;2021-08-19;B+;3,3
3269;1158;62;40;Fall;2021;2021-08-19;B+;3,3
3270;1158;50;31;Fall;2021;2021-08-19;B+;3,3
3271;1158;14;2;Spring;2020;2020-01-20;A;4,0
3272;1158;20;11;Spring;2020;2020-01-20;B+;3,3
3273;1158;22;11;Spring;2020;2020-01-20;B;3,0
3274;1158;27;20;Fall;2020;2020-08-30;A;4,0
3275;1158;25;4;Fall;2020;2020-08-30;A;4,0
3276;1158;29;36;Fall;2020;2020-08-30;B;3,0
3277;1159;51;31;Fall;2022;2022-08-29;A;4,0
3278;1159;20;11;Fall;2022;2022-08-29;B-;2,7
3279;1159;7;1;Fall;2022;2022-08-29;B-;2,7
3280;1159;1;25;Fall;2022;2022-08-29;A-;3,7
3281;1159;5;17;Spring;2020;2020-01-23;B+;3,3
3282;1159;9;18;Spring;2020;2020-01-23;B+;3,3
3283;1159;21;19;Spring;2020;2020-01-23;C;2,0
3284;1159;24;3;Spring;2020;2020-01-23;A;4,0
3285;1159;11;26;Spring;2023;2023-01-24;A-;3,7
3286;1159;14;2;Spring;2023;2023-01-24;C;2,0
3287;1159;10;26;Spring;2023;2023-01-24;C;2,0
3288;1159;1;25;Spring;2023;2023-01-24;B;3,0
3289;1159;21;19;Spring;2023;2023-01-25;B;3,0
3290;1159;49;7;Spring;2023;2023-01-25;B+;3,3
3291;1159;38;13;Spring;2023;2023-01-25;C;2,0
3292;1159;32;4;Spring;2023;2023-01-25;B+;3,3
3293;1160;23;19;Spring;2021;2021-01-30;B-;2,7
3294;1160;6;17;Spring;2021;2021-01-30;B-;2,7
3295;1160;59;24;Spring;2021;2021-01-30;C+;2,3
3296;1160;34;13;Fall;2021;2021-08-30;A-;3,7
3297;1160;32;4;Fall;2021;2021-08-30;B+;3,3
3298;1160;40;5;Fall;2021;2021-08-30;C-;1,7
3299;1160;44;38;Spring;2020;2020-01-20;B;3,0
3300;1160;13;26;Spring;2020;2020-01-20;A;4,0
3301;1160;51;31;Spring;2020;2020-01-20;A-;3,7
3302;1160;33;13;Fall;2021;2021-08-22;C-;1,7
3303;1160;35;13;Fall;2021;2021-08-22;A-;3,7
3304;1160;24;3;Fall;2021;2021-08-22;A-;3,7
3305;1160;1;25;Fall;2022;2022-08-27;B-;2,7
3306;1160;11;26;Fall;2022;2022-08-27;B;3,0
3307;1160;27;20;Fall;2022;2022-08-27;C-;1,7
3308;1161;50;31;Fall;2021;2021-08-23;B-;2,7
3309;1161;4;17;Fall;2021;2021-08-23;B+;3,3
3310;1161;27;20;Fall;2021;2021-08-23;B;3,0
3311;1161;48;38;Fall;2021;2021-08-23;A;4,0
3312;1161;27;20;Spring;2022;2022-01-29;C+;2,3
3313;1161;40;5;Spring;2022;2022-01-29;A;4,0
3314;1161;32;4;Spring;2022;2022-01-29;B+;3,3
3315;1161;24;3;Spring;2022;2022-01-29;B+;3,3
3316;1161;3;33;Spring;2024;2024-01-26;C-;1,7
3317;1161;57;24;Spring;2024;2024-01-26;B+;3,3
3318;1161;46;6;Spring;2024;2024-01-26;A-;3,7
3319;1161;53;31;Spring;2024;2024-01-26;A-;3,7
3320;1161;16;10;Spring;2022;2022-01-18;B+;3,3
3321;1161;64;40;Spring;2022;2022-01-18;B-;2,7
3322;1161;59;24;Spring;2022;2022-01-18;A-;3,7
3323;1161;60;8;Spring;2022;2022-01-18;C+;2,3
3324;1161;26;28;Spring;2021;2021-01-28;B;3,0
3325;1161;20;11;Spring;2021;2021-01-28;B+;3,3
3326;1161;55;7;Spring;2021;2021-01-28;B-;2,7
3327;1161;35;13;Spring;2021;2021-01-28;B+;3,3
3328;1161;2;9;Spring;2020;2020-01-17;A-;3,7
3329;1161;61;24;Spring;2020;2020-01-17;A-;3,7
3330;1161;21;19;Spring;2020;2020-01-17;A-;3,7
3331;1161;60;8;Spring;2020;2020-01-17;B+;3,3
3332;1162;24;3;Fall;2020;2020-08-25;C+;2,3
3333;1162;6;17;Fall;2020;2020-08-25;A;4,0
3334;1162;57;24;Fall;2020;2020-08-25;A;4,0
3335;1162;38;13;Fall;2020;2020-08-25;C;2,0
3336;1162;25;4;Spring;2023;2023-01-15;B;3,0
3337;1162;49;7;Spring;2023;2023-01-15;A-;3,7
3338;1162;38;13;Spring;2023;2023-01-15;B+;3,3
3339;1162;28;28;Spring;2023;2023-01-15;C-;1,7
3340;1162;39;37;Fall;2024;2024-08-22;B;3,0
3341;1162;27;20;Fall;2024;2024-08-22;B-;2,7
3342;1162;56;31;Fall;2024;2024-08-22;B-;2,7
3343;1162;58;8;Fall;2024;2024-08-22;C;2,0
3344;1162;62;40;Spring;2024;2024-01-16;C+;2,3
3345;1162;55;7;Spring;2024;2024-01-16;A;4,0
3346;1162;24;3;Spring;2024;2024-01-16;A;4,0
3347;1162;45;30;Spring;2024;2024-01-16;B+;3,3
3348;1163;56;31;Fall;2023;2023-08-21;C;2,0
3349;1163;9;18;Fall;2023;2023-08-21;A-;3,7
3350;1163;39;37;Fall;2023;2023-08-21;C;2,0
3351;1163;27;20;Fall;2023;2023-08-21;D;1,0
3352;1163;30;28;Fall;2023;2023-08-21;A;4,0
3353;1163;57;24;Fall;2023;2023-08-21;D;1,0
3354;1163;7;1;Fall;2021;2021-08-23;A;4,0
3355;1163;59;24;Fall;2021;2021-08-23;C;2,0
3356;1163;21;19;Fall;2021;2021-08-23;C+;2,3
3357;1163;56;31;Fall;2021;2021-08-23;A-;3,7
3358;1163;12;10;Fall;2021;2021-08-23;C;2,0
3359;1163;34;13;Fall;2021;2021-08-23;D;1,0
3360;1163;38;13;Spring;2022;2022-01-22;A;4,0
3361;1163;53;31;Spring;2022;2022-01-22;B+;3,3
3362;1163;42;14;Spring;2022;2022-01-22;B;3,0
3363;1163;29;36;Spring;2022;2022-01-22;B;3,0
3364;1163;1;25;Spring;2022;2022-01-22;A-;3,7
3365;1163;22;11;Spring;2022;2022-01-22;B+;3,3
3366;1163;50;31;Fall;2021;2021-08-15;B-;2,7
3367;1163;5;17;Fall;2021;2021-08-15;B-;2,7
3368;1163;32;4;Fall;2021;2021-08-15;A-;3,7
3369;1163;10;26;Fall;2021;2021-08-15;C;2,0
3370;1163;19;27;Fall;2021;2021-08-15;C+;2,3
3371;1163;62;40;Fall;2021;2021-08-15;A;4,0
3372;1164;3;33;Spring;2022;2022-01-30;A-;3,7
3373;1164;18;19;Spring;2022;2022-01-30;A-;3,7
3374;1164;57;24;Spring;2022;2022-01-30;A;4,0
3375;1164;26;28;Fall;2023;2023-08-17;A;4,0
3376;1164;63;40;Fall;2023;2023-08-17;A;4,0
3377;1164;24;3;Fall;2023;2023-08-17;A;4,0
3378;1164;6;17;Spring;2021;2021-01-22;B-;2,7
3379;1164;48;38;Spring;2021;2021-01-22;C+;2,3
3380;1164;25;4;Spring;2021;2021-01-22;B-;2,7
3381;1164;29;36;Spring;2024;2024-01-29;C;2,0
3382;1164;8;1;Spring;2024;2024-01-29;A;4,0
3383;1164;53;31;Spring;2024;2024-01-29;C;2,0
3384;1164;38;13;Spring;2024;2024-01-28;A;4,0
3385;1164;24;3;Spring;2024;2024-01-28;C;2,0
3386;1164;1;25;Spring;2024;2024-01-28;B;3,0
3387;1166;33;13;Fall;2020;2020-08-20;B+;3,3
3388;1166;14;2;Fall;2020;2020-08-20;C-;1,7
3389;1166;22;11;Fall;2020;2020-08-20;A;4,0
3390;1166;17;27;Fall;2020;2020-08-20;C;2,0
3391;1166;19;27;Fall;2020;2020-08-20;B;3,0
3392;1166;31;20;Spring;2020;2020-01-30;A-;3,7
3393;1166;5;17;Spring;2020;2020-01-30;C;2,0
3394;1166;9;18;Spring;2020;2020-01-30;C;2,0
3395;1166;33;13;Spring;2020;2020-01-30;C;2,0
3396;1166;62;40;Spring;2020;2020-01-30;A;4,0
3397;1166;48;38;Fall;2020;2020-08-20;B;3,0
3398;1166;59;24;Fall;2020;2020-08-20;B+;3,3
3399;1166;17;27;Fall;2020;2020-08-20;A;4,0
3400;1166;19;27;Fall;2020;2020-08-20;A-;3,7
3401;1166;10;26;Fall;2020;2020-08-20;C+;2,3
3402;1166;42;14;Fall;2023;2023-08-30;C;2,0
3403;1166;20;11;Fall;2023;2023-08-30;B;3,0
3404;1166;29;36;Fall;2023;2023-08-30;B+;3,3
3405;1166;40;5;Fall;2023;2023-08-30;C;2,0
3406;1166;54;31;Fall;2023;2023-08-30;B+;3,3
3407;1167;36;21;Spring;2022;2022-01-20;B;3,0
3408;1167;51;31;Spring;2022;2022-01-20;A-;3,7
3409;1167;45;30;Spring;2022;2022-01-20;C-;1,7
3410;1167;8;1;Spring;2022;2022-01-20;B+;3,3
3411;1167;24;3;Spring;2022;2022-01-20;A;4,0
3412;1167;38;13;Fall;2024;2024-08-25;A;4,0
3413;1167;49;7;Fall;2024;2024-08-25;B;3,0
3414;1167;60;8;Fall;2024;2024-08-25;B+;3,3
3415;1167;15;10;Fall;2024;2024-08-25;A-;3,7
3416;1167;29;36;Fall;2024;2024-08-25;B-;2,7
3417;1167;64;40;Spring;2020;2020-01-16;C+;2,3
3418;1167;28;28;Spring;2020;2020-01-16;B;3,0
3419;1167;49;7;Spring;2020;2020-01-16;C;2,0
3420;1167;56;31;Spring;2020;2020-01-16;A;4,0
3421;1167;39;37;Spring;2020;2020-01-16;C-;1,7
3422;1167;17;27;Fall;2023;2023-08-28;B-;2,7
3423;1167;19;27;Fall;2023;2023-08-28;B;3,0
3424;1167;34;13;Fall;2023;2023-08-28;A;4,0
3425;1167;31;20;Fall;2023;2023-08-28;B-;2,7
3426;1167;55;7;Fall;2023;2023-08-28;D;1,0
3427;1167;38;13;Fall;2020;2020-08-17;B;3,0
3428;1167;25;4;Fall;2020;2020-08-17;A-;3,7
3429;1167;2;9;Fall;2020;2020-08-17;C-;1,7
3430;1167;60;8;Fall;2020;2020-08-17;C;2,0
3431;1167;43;30;Fall;2020;2020-08-17;B;3,0
3432;1167;15;10;Fall;2023;2023-08-20;C+;2,3
3433;1167;10;26;Fall;2023;2023-08-20;C+;2,3
3434;1167;42;14;Fall;2023;2023-08-20;B+;3,3
3435;1167;34;13;Fall;2023;2023-08-20;B-;2,7
3436;1167;32;4;Fall;2023;2023-08-20;B+;3,3
3437;1168;32;4;Spring;2023;2023-01-17;B+;3,3
3438;1168;31;20;Spring;2023;2023-01-17;B;3,0
3439;1168;25;4;Spring;2023;2023-01-17;C;2,0
3440;1168;61;24;Fall;2021;2021-08-17;B;3,0
3441;1168;32;4;Fall;2021;2021-08-17;A;4,0
3442;1168;3;33;Fall;2021;2021-08-17;C;2,0
3443;1168;46;6;Fall;2022;2022-08-26;B;3,0
3444;1168;1;25;Fall;2022;2022-08-26;C+;2,3
3445;1168;26;28;Fall;2022;2022-08-26;A-;3,7
3446;1168;52;23;Fall;2024;2024-08-27;A-;3,7
3447;1168;17;27;Fall;2024;2024-08-27;B+;3,3
3448;1168;2;9;Fall;2024;2024-08-27;A-;3,7
3449;1168;60;8;Fall;2024;2024-08-23;A;4,0
3450;1168;34;13;Fall;2024;2024-08-23;C+;2,3
3451;1168;21;19;Fall;2024;2024-08-23;F;0,0
3452;1168;29;36;Spring;2024;2024-01-23;C+;2,3
3453;1168;20;11;Spring;2024;2024-01-23;B;3,0
3454;1168;61;24;Spring;2024;2024-01-23;B;3,0
3455;1169;56;31;Fall;2022;2022-08-16;B;3,0
3456;1169;34;13;Fall;2022;2022-08-16;A;4,0
3457;1169;7;1;Fall;2022;2022-08-16;B;3,0
3458;1169;5;17;Fall;2022;2022-08-16;C+;2,3
3459;1169;50;31;Fall;2024;2024-08-23;B+;3,3
3460;1169;58;8;Fall;2024;2024-08-23;B-;2,7
3461;1169;27;20;Fall;2024;2024-08-23;B-;2,7
3462;1169;9;18;Fall;2024;2024-08-23;C-;1,7
3463;1169;41;30;Fall;2023;2023-08-28;B;3,0
3464;1169;51;31;Fall;2023;2023-08-28;A;4,0
3465;1169;3;33;Fall;2023;2023-08-28;A;4,0
3466;1169;39;37;Fall;2023;2023-08-28;B;3,0
3467;1169;4;17;Fall;2021;2021-08-21;B-;2,7
3468;1169;29;36;Fall;2021;2021-08-21;B-;2,7
3469;1169;48;38;Fall;2021;2021-08-21;A-;3,7
3470;1169;37;29;Fall;2021;2021-08-21;C-;1,7
3471;1169;23;19;Fall;2022;2022-08-27;B+;3,3
3472;1169;49;7;Fall;2022;2022-08-27;B-;2,7
3473;1169;39;37;Fall;2022;2022-08-27;A-;3,7
3474;1169;35;13;Fall;2022;2022-08-27;A-;3,7
3475;1170;64;40;Spring;2020;2020-01-23;B+;3,3
3476;1170;40;5;Spring;2020;2020-01-23;B+;3,3
3477;1170;59;24;Spring;2020;2020-01-23;B+;3,3
3478;1170;35;13;Spring;2020;2020-01-23;B-;2,7
3479;1170;41;30;Spring;2024;2024-01-22;A;4,0
3480;1170;50;31;Spring;2024;2024-01-22;B;3,0
3481;1170;45;30;Spring;2024;2024-01-22;B;3,0
3482;1170;44;38;Spring;2024;2024-01-22;C;2,0
3483;1170;10;26;Fall;2021;2021-08-30;B+;3,3
3484;1170;1;25;Fall;2021;2021-08-30;A;4,0
3485;1170;14;2;Fall;2021;2021-08-30;A-;3,7
3486;1170;11;26;Fall;2021;2021-08-30;A;4,0
3487;1170;12;10;Spring;2021;2021-01-22;B;3,0
3488;1170;21;19;Spring;2021;2021-01-22;D;1,0
3489;1170;17;27;Spring;2021;2021-01-22;B+;3,3
3490;1170;61;24;Spring;2021;2021-01-22;B;3,0
3491;1170;43;30;Spring;2022;2022-01-30;B-;2,7
3492;1170;35;13;Spring;2022;2022-01-30;B;3,0
3493;1170;51;31;Spring;2022;2022-01-30;B+;3,3
