customer_id;recency;frequency;monetary;first_purchase_date;last_purchase_date;customer_lifetime_days;avg_days_between_purchases;avg_transaction_amount;purchase_trend;spending_trend;is_active_customer;acquisition_channel;favorite_category;registration_month;user_profile
2460;70;48;11030,58;2022-10-06;2023-03-23;276;27,96;155,34;0,38;0,78;False;Социальные сети;Электроника;2022-12;Потенциальные
2461;639;46;5539,25;2022-10-06;2023-03-23;353;69,41;394,96;0,24;-0,60;False;Органика;Электроника;2022-12;Новые
2462;399;32;332,27;2022-10-06;2023-03-23;189;146,35;253,53;-0,12;-0,56;False;Рефералы;Дом и сад;2022-12;Рискующие
2463;203;27;1552,93;2022-10-06;2023-03-23;651;124,34;291,97;-0,52;0,69;False;Органика;Спорт;2022-12;Потерянные
2464;148;28;7468,48;2022-10-06;2023-03-23;95;28,36;169,22;-0,14;0,81;True;Рефералы;Одежда;2022-12;Потенциальные
2465;472;18;10364,97;2022-10-06;2023-03-23;283;36,85;182,98;0,75;-0,55;False;Органика;Книги;2022-12;Чемпионы
2466;199;39;5054,29;2022-10-07;2023-03-23;312;129,94;187,35;0,67;-0,88;False;Контекстная реклама;Электроника;2022-12;Новые
2467;426;49;10447,55;2022-10-07;2023-03-24;89;163,62;303,60;0,88;-0,82;True;Рефералы;Одежда;2022-12;Потенциальные
2468;492;29;10494,60;2022-10-07;2023-03-24;147;73,15;231,59;-0,38;-0,48;True;Рефералы;Спорт;2022-12;Лояльные
2469;142;18;10573,84;2022-10-07;2023-03-24;452;121,09;245,66;-0,23;0,52;True;Email;Одежда;2022-12;Потенциальные
2470;313;44;7413,20;2022-10-07;2023-03-24;585;38,28;269,44;-0,96;0,02;False;Органика;Книги;2022-12;Новые
2471;165;8;13727,55;2022-10-07;2023-03-24;65;65,72;326,02;0,89;-0,09;True;Рефералы;Электроника;2022-12;Чемпионы
2472;314;54;7363,49;2022-10-07;2023-03-24;560;8,95;108,92;-0,34;0,17;True;Рефералы;Книги;2022-12;Чемпионы
2473;21;31;6781,46;2022-10-07;2023-03-24;120;154,81;328,60;-0,19;0,78;False;Органика;Электроника;2022-12;Лояльные
2474;82;34;3030,74;2022-10-07;2023-03-24;330;83,20;260,24;0,82;-0,82;False;Органика;Спорт;2022-12;Рискующие
2475;581;7;4649,44;2022-10-08;2023-03-24;246;164,14;294,11;0,05;0,39;True;Социальные сети;Книги;2022-12;Чемпионы
2476;131;36;682,90;2022-10-08;2023-03-25;127;143,13;184,82;0,13;0,85;False;Email;Одежда;2022-12;Потерянные
2477;599;18;9521,35;2022-10-08;2023-03-25;485;166,61;211,00;-0,65;-0,57;False;Рефералы;Спорт;2022-12;Рискующие
2478;305;38;3765,61;2022-10-08;2023-03-25;560;60,70;153,97;-0,00;0,68;False;Органика;Книги;2022-12;Новые
2479;371;9;4597,12;2022-10-08;2023-03-25;567;41,10;393,38;0,84;0,40;False;Рефералы;Электроника;2022-12;Потенциальные
2480;384;9;11573,68;2022-10-08;2023-03-25;57;194,52;239,04;0,12;-0,97;True;Социальные сети;Спорт;2022-12;Рискующие
2481;445;46;4941,96;2022-10-08;2023-03-25;605;144,88;398,74;-0,49;-0,54;False;Социальные сети;Электроника;2022-12;Потерянные
2482;425;8;3670,83;2022-10-08;2023-03-25;353;167,64;236,73;-0,94;0,21;False;Рефералы;Дом и сад;2022-12;Новые
2483;161;51;2577,41;2022-10-08;2023-03-25;252;7,56;150,32;-0,33;0,00;False;Email;Одежда;2022-12;Новые
2484;178;35;11634,13;2022-10-09;2023-03-26;109;74,12;242,38;0,15;0,06;False;Контекстная реклама;Электроника;2022-12;Новые
2485;629;18;1989,11;2022-10-09;2023-03-26;592;149,85;92,67;-0,91;-0,54;False;Рефералы;Книги;2022-12;Потерянные
2486;490;5;6833,62;2022-10-09;2023-03-26;487;20,21;369,53;0,22;0,35;True;Социальные сети;Дом и сад;2022-12;Лояльные
2487;327;14;7628,61;2022-10-09;2023-03-26;643;115,63;341,94;0,05;-0,47;True;Email;Спорт;2022-12;Потерянные
2488;598;28;10326,48;2022-10-09;2023-03-26;205;88,67;312,26;0,57;-0,22;True;Органика;Книги;2022-12;Лояльные
2489;289;30;9517,59;2022-10-09;2023-03-26;551;8,44;275,14;-0,94;-0,26;True;Email;Спорт;2022-12;Рискующие
2490;593;4;12170,27;2022-10-09;2023-03-26;486;51,02;265,55;0,56;0,34;False;Email;Дом и сад;2022-12;Новые
2491;573;39;719,03;2022-10-09;2023-03-26;452;60,53;398,95;0,04;-0,82;True;Рефералы;Книги;2022-12;Рискующие
2492;573;20;4481,79;2022-10-09;2023-03-27;129;26,81;168,96;-0,26;-0,59;True;Email;Электроника;2022-12;Чемпионы
2493;354;25;4238,01;2022-10-10;2023-03-27;432;128,15;329,50;0,93;-0,60;False;Органика;Книги;2022-12;Рискующие
2494;28;28;2232,95;2022-10-10;2023-03-27;605;52,27;266,05;-0,68;-0,78;False;Рефералы;Одежда;2022-12;Потенциальные
2495;43;12;4373,21;2022-10-10;2023-03-27;409;59,14;392,28;0,08;-0,58;False;Социальные сети;Электроника;2022-12;Новые
2496;423;2;4680,99;2022-10-10;2023-03-27;560;180,16;344,90;-0,36;0,21;False;Органика;Одежда;2022-12;Рискующие
2497;598;43;7852,17;2022-10-10;2023-03-27;361;96,09;399,53;0,05;0,46;False;Рефералы;Книги;2022-12;Лояльные
2498;177;14;9972,38;2022-10-10;2023-03-27;347;81,46;268,26;0,10;0,32;False;Рефералы;Книги;2022-12;Потенциальные
2499;529;22;5747,45;2022-10-10;2023-03-27;682;146,15;145,45;-0,82;-0,05;False;Контекстная реклама;Спорт;2022-12;Рискующие
2500;610;31;10806,08;2022-10-10;2023-03-27;566;182,37;241,18;0,32;-0,90;False;Органика;Книги;2022-12;Рискующие
2501;494;23;5075,67;2022-10-10;2023-03-28;118;9,88;307,56;0,27;0,92;True;Email;Электроника;2022-12;Рискующие
2502;198;48;4389,74;2022-10-11;2023-03-28;633;92,41;327,80;0,54;-0,66;False;Органика;Одежда;2022-12;Потерянные
2503;610;20;8140,76;2022-10-11;2023-03-28;540;124,10;80,16;-0,82;0,34;False;Органика;Дом и сад;2022-12;Потерянные
2504;577;38;404,56;2022-10-11;2023-03-28;71;67,12;241,61;-0,41;0,83;False;Контекстная реклама;Одежда;2022-12;Потерянные
2505;517;4;1242,85;2022-10-11;2023-03-28;418;155,62;155,28;0,30;0,40;False;Email;Спорт;2022-12;Лояльные
2506;514;15;6298,64;2022-10-11;2023-03-28;110;194,44;359,97;-0,73;-0,56;False;Контекстная реклама;Дом и сад;2022-12;Рискующие
2507;22;24;14146,55;2022-10-11;2023-03-28;431;188,97;128,93;0,36;-0,37;False;Контекстная реклама;Дом и сад;2022-12;Потерянные
2508;112;25;10836,60;2022-10-11;2023-03-28;136;56,87;293,27;-0,88;-0,94;True;Контекстная реклама;Книги;2022-12;Чемпионы
2509;57;1;1367,49;2022-10-11;2023-03-29;140;49,14;165,14;-0,33;0,23;True;Органика;Спорт;2022-12;Чемпионы
2510;66;7;12702,45;2022-10-11;2023-03-29;306;191,71;194,09;0,69;0,23;True;Контекстная реклама;Спорт;2022-12;Чемпионы
2511;98;31;10997,90;2022-10-12;2023-03-29;243;94,43;380,98;0,55;0,45;True;Социальные сети;Книги;2022-12;Рискующие
2512;144;12;9183,65;2022-10-12;2023-03-29;535;45,62;156,94;0,29;-0,98;True;Email;Электроника;2022-12;Потенциальные
2513;435;42;12313,38;2022-10-12;2023-03-29;150;142,86;110,40;0,74;0,64;False;Email;Книги;2022-12;Лояльные
2514;637;5;6091,44;2022-10-12;2023-03-29;163;60,46;102,17;0,42;0,48;False;Контекстная реклама;Спорт;2022-12;Чемпионы
2515;86;44;3361,44;2022-10-12;2023-03-29;400;57,11;241,48;0,04;-0,72;False;Органика;Дом и сад;2022-12;Чемпионы
2516;588;50;7704,75;2022-10-12;2023-03-29;286;176,45;285,35;0,96;-0,30;False;Рефералы;Электроника;2023-01;Потерянные
2517;344;42;8255,18;2022-10-12;2023-03-30;209;36,68;184,73;0,39;0,28;False;Рефералы;Спорт;2023-01;Потенциальные
2518;294;38;8097,98;2022-10-12;2023-03-30;77;17,56;300,88;0,20;-0,01;True;Органика;Спорт;2023-01;Чемпионы
2519;571;12;8497,85;2022-10-13;2023-03-30;628;57,49;99,53;-0,18;-0,77;False;Контекстная реклама;Книги;2023-01;Лояльные
2520;611;39;14233,14;2022-10-13;2023-03-30;48;123,35;354,35;0,80;-0,83;False;Контекстная реклама;Одежда;2023-01;Потенциальные
2521;243;18;13538,57;2022-10-13;2023-03-30;75;29,00;341,30;-0,41;0,56;True;Социальные сети;Спорт;2023-01;Новые
2522;561;2;13141,97;2022-10-13;2023-03-30;480;96,96;395,36;-0,98;-0,69;True;Рефералы;Одежда;2023-01;Лояльные
2523;32;10;12031,18;2022-10-13;2023-03-30;85;127,33;379,68;-0,61;-0,66;True;Рефералы;Электроника;2023-01;Лояльные
2524;391;15;14154,25;2022-10-13;2023-03-30;686;170,50;193,98;-0,78;0,66;False;Email;Дом и сад;2023-01;Рискующие
2525;277;30;1522,49;2022-10-13;2023-03-30;121;49,82;207,77;-0,36;0,22;False;Контекстная реклама;Одежда;2023-01;Новые
2526;532;44;4013,59;2022-10-13;2023-03-31;111;164,38;318,71;0,65;0,21;False;Органика;Одежда;2023-01;Новые
2527;154;17;7451,09;2022-10-13;2023-03-31;108;50,81;122,91;0,30;-0,04;True;Контекстная реклама;Одежда;2023-01;Потенциальные
2528;383;4;12705,69;2022-10-14;2023-03-31;691;136,97;180,48;-0,66;0,14;True;Контекстная реклама;Одежда;2023-01;Чемпионы
2529;68;7;7602,23;2022-10-14;2023-03-31;312;88,98;117,93;0,58;0,20;True;Социальные сети;Одежда;2023-01;Новые
2530;214;41;11233,12;2022-10-14;2023-03-31;340;27,36;225,56;0,01;0,94;True;Органика;Электроника;2023-01;Потенциальные
2531;376;31;2127,45;2022-10-14;2023-03-31;189;144,28;256,64;0,03;-0,55;True;Социальные сети;Спорт;2023-01;Новые
2532;213;51;3823,59;2022-10-14;2023-03-31;345;47,46;147,57;-0,28;-0,57;True;Социальные сети;Дом и сад;2023-01;Потерянные
2533;79;39;10990,05;2022-10-14;2023-03-31;697;39,44;88,52;0,73;-0,89;False;Социальные сети;Спорт;2023-01;Лояльные
2534;628;34;2512,77;2022-10-14;2023-04-01;185;74,87;310,19;-0,36;0,32;True;Социальные сети;Электроника;2023-01;Потерянные
2535;604;6;5302,77;2022-10-14;2023-04-01;497;132,39;86,40;-0,81;0,10;False;Контекстная реклама;Электроника;2023-01;Новые
2536;381;50;4009,75;2022-10-14;2023-04-01;491;50,63;391,49;-0,39;-0,78;False;Email;Одежда;2023-01;Чемпионы
2537;58;38;5280,43;2022-10-15;2023-04-01;146;40,81;150,91;0,43;-0,27;False;Контекстная реклама;Электроника;2023-01;Потенциальные
2538;26;45;10639,44;2022-10-15;2023-04-01;695;6,94;292,45;0,32;-0,64;False;Социальные сети;Электроника;2023-01;Чемпионы
2539;447;51;5549,32;2022-10-15;2023-04-01;393;96,97;219,12;-0,62;-0,34;True;Социальные сети;Одежда;2023-01;Рискующие
2540;66;34;8351,19;2022-10-15;2023-04-01;660;88,59;99,10;-0,78;0,90;False;Email;Электроника;2023-01;Чемпионы
2541;254;44;1543,98;2022-10-15;2023-04-01;495;50,60;231,10;0,32;0,37;False;Рефералы;Электроника;2023-01;Чемпионы
2542;44;15;12085,01;2022-10-15;2023-04-02;213;15,46;245,36;0,35;-0,98;True;Органика;Электроника;2023-01;Потенциальные
2543;97;14;5579,83;2022-10-15;2023-04-02;689;88,70;353,50;-0,27;-0,49;True;Социальные сети;Книги;2023-01;Потерянные
2544;554;6;9745,59;2022-10-15;2023-04-02;195;158,70;314,35;0,69;-0,98;False;Социальные сети;Спорт;2023-01;Лояльные
2545;227;50;10894,57;2022-10-15;2023-04-02;104;144,48;105,38;0,96;0,43;False;Контекстная реклама;Книги;2023-01;Потерянные
2546;436;37;3184,43;2022-10-16;2023-04-02;301;172,86;146,93;-0,59;-0,06;True;Социальные сети;Спорт;2023-01;Новые
2547;601;50;13275,89;2022-10-16;2023-04-02;532;6,87;179,80;0,15;0,99;True;Социальные сети;Одежда;2023-01;Новые
2548;379;32;9262,55;2022-10-16;2023-04-02;592;193,45;117,25;-0,99;0,47;False;Органика;Одежда;2023-01;Потенциальные
2549;178;3;6459,44;2022-10-16;2023-04-02;616;71,58;226,21;0,43;0,04;True;Контекстная реклама;Спорт;2023-01;Потенциальные
2550;427;3;2775,91;2022-10-16;2023-04-02;685;198,13;394,98;-0,17;0,61;False;Рефералы;Спорт;2023-01;Потерянные
2551;307;22;14137,40;2022-10-16;2023-04-03;372;54,26;244,68;-0,61;0,41;True;Социальные сети;Дом и сад;2023-01;Лояльные
2552;504;22;11338,27;2022-10-16;2023-04-03;664;96,95;317,40;0,50;-0,51;False;Социальные сети;Спорт;2023-01;Лояльные
2553;268;10;3159,97;2022-10-16;2023-04-03;280;74,02;298,54;0,62;0,06;True;Рефералы;Спорт;2023-01;Рискующие
2554;586;51;5098,78;2022-10-16;2023-04-03;159;74,37;351,97;-0,78;0,11;True;Email;Одежда;2023-01;Новые
2555;8;3;12154,63;2022-10-17;2023-04-03;387;169,25;149,03;-0,92;-0,10;False;Рефералы;Одежда;2023-01;Новые
2556;508;12;10450,38;2022-10-17;2023-04-03;437;150,55;321,22;-0,33;-0,64;True;Рефералы;Электроника;2023-01;Рискующие
2557;476;29;11498,48;2022-10-17;2023-04-03;524;198,47;362,03;0,25;-0,55;True;Контекстная реклама;Электроника;2023-01;Потенциальные
2558;297;48;6645,96;2022-10-17;2023-04-03;651;124,64;134,88;0,59;-0,44;False;Рефералы;Одежда;2023-01;Новые
2559;164;17;10761,32;2022-10-17;2023-04-04;511;95,34;190,98;0,09;-0,98;True;Контекстная реклама;Электроника;2023-01;Чемпионы
2560;485;7;5828,08;2022-10-17;2023-04-04;107;22,56;390,43;0,16;0,83;True;Рефералы;Книги;2023-01;Потенциальные
2561;597;13;3208,38;2022-10-17;2023-04-04;543;199,33;329,85;0,60;0,37;True;Социальные сети;Книги;2023-01;Потенциальные
2562;72;2;9508,52;2022-10-17;2023-04-04;350;112,55;170,43;0,06;0,38;False;Социальные сети;Электроника;2023-01;Лояльные
2563;567;4;14641,41;2022-10-17;2023-04-04;319;141,59;260,46;0,22;0,14;False;Email;Электроника;2023-01;Потерянные
2564;559;10;4693,48;2022-10-18;2023-04-04;326;84,31;209,38;0,03;0,38;False;Рефералы;Спорт;2023-01;Рискующие
2565;238;39;6941,50;2022-10-18;2023-04-04;504;111,80;236,79;0,76;0,96;False;Органика;Спорт;2023-01;Потерянные
2566;104;24;10126,32;2022-10-18;2023-04-04;52;188,80;193,65;-0,53;-0,23;True;Рефералы;Книги;2023-01;Потерянные
2567;210;17;8145,52;2022-10-18;2023-04-05;201;37,45;169,39;-0,47;0,43;True;Органика;Книги;2023-01;Потенциальные
2568;554;52;12659,25;2022-10-18;2023-04-05;347;62,01;295,92;-0,74;-0,28;False;Рефералы;Спорт;2023-01;Лояльные
2569;468;6;11438,05;2022-10-18;2023-04-05;222;34,65;329,13;0,64;0,71;False;Контекстная реклама;Спорт;2023-01;Чемпионы
2570;454;19;921,54;2022-10-18;2023-04-05;147;159,48;359,67;-0,18;0,72;False;Социальные сети;Спорт;2023-01;Чемпионы
2571;268;5;14976,40;2022-10-18;2023-04-05;35;17,10;129,71;-0,30;0,80;False;Органика;Электроника;2023-01;Новые
2572;386;32;11298,42;2022-10-19;2023-04-05;512;20,92;343,31;0,96;-0,99;True;Органика;Одежда;2023-01;Рискующие
2573;387;10;12965,35;2022-10-19;2023-04-05;161;63,21;161,54;0,85;-0,40;False;Рефералы;Книги;2023-01;Рискующие
2574;259;9;9785,41;2022-10-19;2023-04-05;122;105,27;216,75;0,94;-0,73;False;Социальные сети;Дом и сад;2023-01;Лояльные
2575;283;27;12851,46;2022-10-19;2023-04-05;551;84,22;368,46;-0,72;-0,09;True;Email;Спорт;2023-01;Новые
2576;626;13;1730,13;2022-10-19;2023-04-06;592;13,74;225,44;0,78;-0,01;True;Органика;Электроника;2023-01;Потерянные
2577;40;19;5248,68;2022-10-19;2023-04-06;323;191,71;143,06;-0,34;-0,49;False;Социальные сети;Книги;2023-01;Рискующие
2578;486;21;13152,49;2022-10-19;2023-04-06;670;190,81;131,16;-0,97;0,45;False;Социальные сети;Спорт;2023-01;Новые
2579;220;24;3064,75;2022-10-19;2023-04-06;421;59,47;231,35;-0,22;-0,46;False;Органика;Электроника;2023-01;Лояльные
2580;129;38;1219,72;2022-10-19;2023-04-06;278;147,65;324,06;0,02;0,71;False;Контекстная реклама;Книги;2023-01;Новые
2581;520;4;11832,38;2022-10-20;2023-04-06;643;117,82;399,11;-0,78;-0,64;False;Контекстная реклама;Книги;2023-01;Потенциальные
