customer_id;recency;frequency;monetary;first_purchase_date;last_purchase_date;customer_lifetime_days;avg_days_between_purchases;avg_transaction_amount;purchase_trend;spending_trend;is_active_customer;acquisition_channel;favorite_category;registration_month;user_profile;customer_age_months;dominant_season;seasonal_concentration;is_weekend_buyer;price_sensitivity;brand_loyalty_score;r_score;f_score;m_score;rfm_score;rfm_segment;cohort_month;cohort_retention_rate;cohort_avg_ltv;cohort_size;predicted_ltv;churn_risk_score;cluster
2846;113;8;6660,23;2022-11-19;2023-05-08;655;71,60;148,76;-0,13;0,83;True;Органика;Спорт;2023-02;Потенциальные;9,69;Осень;0,20;True;0,43;0,62;5;1;3;513;Потерянные;2023-02;0,95;3240,94;475;12686,86;0,72;4
2847;332;8;1118,97;2022-11-19;2023-05-08;479;65,31;170,95;0,66;-0,73;False;Органика;Книги;2023-02;Рискующие;4,69;Лето;0,40;False;0,70;0,20;3;1;1;311;Новые клиенты;2023-02;0,43;5424,18;479;21604,57;0,64;2
2848;378;33;5875,38;2022-11-19;2023-05-08;566;146,72;99,87;0,01;0,01;False;Email;Дом и сад;2023-02;Потенциальные;9,56;Лето;0,48;True;0,10;0,69;3;3;2;332;Потерянные;2023-02;0,33;3745,08;401;9013,19;0,53;2
2849;41;53;11136,97;2022-11-19;2023-05-08;397;64,42;177,27;-0,23;-0,81;False;Контекстная реклама;Книги;2023-02;Рискующие;1,67;Лето;0,58;True;0,40;0,63;5;5;4;554;Чемпионы;2023-02;0,83;2320,49;297;13889,98;0,03;3
2850;105;7;5827,33;2022-11-19;2023-05-08;284;15,33;182,63;-0,68;0,92;True;Рефералы;Одежда;2023-02;Новые;23,33;Осень;0,20;False;0,97;0,38;5;1;2;512;Потенциально лояльные;2023-02;0,57;3431,66;107;5595,47;0,81;0
2851;202;38;4987,90;2022-11-19;2023-05-09;492;77,86;387,79;0,64;-0,57;True;Рефералы;Электроника;2023-02;Лояльные;1,59;Лето;0,73;True;0,78;0,21;4;4;2;442;Потерянные;2023-02;0,25;1443,72;306;26985,19;0,51;4
2852;450;21;8950,57;2022-11-19;2023-05-09;297;145,69;268,71;0,15;-0,61;False;Контекстная реклама;Спорт;2023-02;Рискующие;4,85;Зима;0,31;False;0,02;0,99;2;2;4;224;Потерянные;2023-02;0,94;3390,69;143;26922,22;0,11;0
2853;266;8;13089,46;2022-11-19;2023-05-09;155;68,76;331,96;-0,82;0,78;True;Рефералы;Дом и сад;2023-02;Лояльные;10,27;Весна;0,66;True;0,45;0,64;3;1;5;315;Потерянные;2023-02;0,97;4938,34;397;14611,60;0,19;1
2854;210;51;761,37;2022-11-19;2023-05-09;422;127,76;94,52;0,30;0,94;False;Контекстная реклама;Спорт;2023-02;Потенциальные;22,40;Зима;0,51;False;0,12;0,00;4;5;1;451;Потерянные;2023-02;0,72;1344,26;302;6164,15;0,66;2
2855;563;54;5812,78;2022-11-20;2023-05-09;363;133,72;114,09;-0,15;0,40;False;Email;Спорт;2023-02;Потенциальные;4,29;Лето;0,59;False;0,48;0,13;1;5;2;152;Потерянные;2023-02;0,97;2167,13;267;20536,73;0,08;3
2856;118;21;2415,70;2022-11-20;2023-05-09;594;148,08;340,65;0,62;-0,76;False;Email;Дом и сад;2023-02;Новые;9,59;Лето;0,41;True;0,10;0,25;5;2;1;521;Потерянные;2023-02;0,71;3112,23;131;6799,28;0,87;1
2857;377;20;10445,55;2022-11-20;2023-05-09;397;179,94;279,54;0,84;-0,03;True;Контекстная реклама;Электроника;2023-02;Лояльные;23,74;Осень;0,45;True;0,39;0,81;3;2;4;324;Потерянные;2023-02;0,66;4789,16;297;7243,54;0,79;4
2858;551;8;1630,58;2022-11-20;2023-05-09;584;89,35;141,11;0,20;0,63;False;Контекстная реклама;Электроника;2023-02;Новые;14,45;Зима;0,87;True;0,54;0,47;1;1;1;111;Потерянные;2023-02;0,84;4755,45;306;29175,37;0,31;3
2859;540;46;9988,88;2022-11-20;2023-05-10;583;37,45;209,53;0,46;0,14;False;Социальные сети;Одежда;2023-02;Рискующие;14,75;Лето;0,48;True;0,37;0,06;1;5;4;154;Потерянные;2023-02;0,16;5436,46;474;3436,47;0,88;1
2860;84;31;4328,40;2022-11-20;2023-05-10;485;67,19;252,38;-0,89;-0,73;False;Органика;Дом и сад;2023-02;Потенциальные;23,38;Осень;0,79;False;0,58;0,27;5;3;2;532;Потерянные;2023-02;0,50;1727,47;421;11687,63;0,89;1
2861;454;50;3023,81;2022-11-20;2023-05-10;96;89,27;349,96;0,12;-0,66;True;Органика;Дом и сад;2023-02;Потенциальные;12,15;Осень;0,40;False;0,99;0,98;2;5;1;251;Потерянные;2023-02;0,49;1778,65;353;16868,80;0,84;0
2862;629;29;14048,47;2022-11-20;2023-05-10;95;144,21;99,33;0,51;0,73;False;Рефералы;Книги;2023-02;Потенциальные;0,06;Осень;0,70;True;0,25;0,77;1;3;5;135;Нуждающиеся во внимании;2023-02;0,66;4344,86;404;3679,81;0,31;2
2863;514;48;326,94;2022-11-20;2023-05-10;624;7,56;270,95;-0,01;0,05;False;Рефералы;Книги;2023-02;Потерянные;0,74;Осень;0,23;True;0,56;0,00;1;5;1;151;Потерянные;2023-02;0,41;1900,45;338;1648,82;0,66;3
2864;605;9;6594,77;2022-11-21;2023-05-10;646;66,58;309,45;0,19;0,41;True;Контекстная реклама;Книги;2023-02;Потенциальные;16,35;Лето;0,92;False;0,47;0,84;1;1;3;113;Потерянные;2023-02;0,51;3069,18;121;16498,97;0,45;3
2865;387;15;373,32;2022-11-21;2023-05-10;429;157,07;392,93;0,80;-0,25;False;Контекстная реклама;Электроника;2023-02;Потенциальные;5,08;Лето;0,97;False;0,81;0,19;2;2;1;221;Потерянные;2023-02;0,86;3697,01;396;3879,50;0,54;3
2866;350;30;7279,72;2022-11-21;2023-05-10;316;135,82;338,29;-0,60;0,06;True;Органика;Одежда;2023-02;Рискующие;11,48;Осень;0,90;True;0,31;0,33;3;3;3;333;Потерянные;2023-02;0,95;2284,53;406;7909,49;0,41;1
2867;296;26;7540,66;2022-11-21;2023-05-11;215;147,69;168,39;-0,80;0,95;False;Рефералы;Одежда;2023-02;Рискующие;13,23;Осень;0,35;False;0,64;0,12;3;3;3;333;Потерянные;2023-02;0,54;4457,77;219;15169,55;0,00;2
2868;258;10;4858,85;2022-11-21;2023-05-11;313;163,30;307,07;0,38;-0,34;False;Органика;Спорт;2023-02;Новые;16,02;Зима;0,28;True;0,69;0,01;3;1;2;312;Потерянные;2023-02;0,73;5289,87;441;10751,19;0,01;3
2869;81;29;2025,82;2022-11-21;2023-05-11;545;157,73;324,25;0,65;0,35;True;Email;Одежда;2023-02;Чемпионы;2,01;Осень;0,18;False;0,98;0,50;5;3;1;531;Потерянные;2023-02;0,59;1060,90;297;21461,40;0,77;1
2870;268;54;5676,99;2022-11-21;2023-05-11;679;138,03;313,52;0,70;-0,65;True;Органика;Книги;2023-02;Потенциальные;18,24;Осень;0,87;False;0,15;0,29;3;5;2;352;Потерянные;2023-02;0,88;2446,32;235;28892,40;0,95;2
2871;419;16;10100,33;2022-11-21;2023-05-11;266;90,73;342,45;0,28;-0,76;False;Органика;Дом и сад;2023-02;Потенциальные;22,08;Лето;0,12;False;1,00;0,36;2;2;4;224;Потерянные;2023-02;0,34;4560,96;157;22719,17;0,23;1
2872;235;36;11746,82;2022-11-21;2023-05-11;47;196,80;369,19;0,67;0,57;True;Контекстная реклама;Спорт;2023-02;Чемпионы;6,14;Весна;0,64;False;0,72;0,17;4;4;4;444;Лояльные клиенты;2023-02;0,88;2377,97;161;29999,77;0,54;3
2873;311;20;7984,72;2022-11-22;2023-05-11;443;115,97;111,50;0,40;0,69;False;Рефералы;Электроника;2023-02;Новые;9,13;Зима;0,33;False;0,46;0,81;3;2;3;323;Потерянные;2023-02;0,56;3614,77;273;11972,92;0,31;0
2874;357;45;8868,02;2022-11-22;2023-05-11;38;44,54;113,52;-0,83;0,34;True;Email;Одежда;2023-02;Рискующие;17,85;Лето;0,19;False;0,26;0,17;3;5;4;354;Потерянные;2023-02;0,51;4782,32;260;9504,54;0,48;3
2875;213;54;3049,21;2022-11-22;2023-05-11;449;62,10;334,85;0,52;-0,68;True;Органика;Дом и сад;2023-02;Потенциальные;5,96;Осень;0,18;False;0,63;0,52;4;5;1;451;Потерянные;2023-02;0,96;2718,55;207;6771,27;0,12;4
2876;574;37;4345,59;2022-11-22;2023-05-12;58;140,24;160,76;-0,64;-0,52;False;Органика;Книги;2023-02;Новые;13,01;Осень;0,87;True;0,14;0,47;1;4;2;142;Потерянные;2023-02;0,37;4937,83;109;26603,90;0,73;4
2877;49;22;2470,34;2022-11-22;2023-05-12;685;185,32;98,73;-0,53;0,82;False;Контекстная реклама;Электроника;2023-02;Чемпионы;15,84;Осень;0,86;False;0,95;0,92;5;2;1;521;Потерянные;2023-02;0,17;5080,68;173;12003,10;0,52;0
2878;127;7;3776,97;2022-11-22;2023-05-12;377;39,85;208,39;-0,21;-0,42;False;Социальные сети;Электроника;2023-02;Рискующие;21,10;Зима;0,27;False;0,18;0,99;5;1;2;512;Потенциально лояльные;2023-02;0,70;5955,47;315;21472,79;0,31;3
2879;223;23;3412,06;2022-11-22;2023-05-12;690;21,06;342,36;-0,37;0,64;False;Рефералы;Одежда;2023-02;Рискующие;8,29;Осень;0,03;True;0,77;0,91;4;3;2;432;Потерянные;2023-02;0,34;3161,56;497;20405,92;0,66;3
2880;279;41;7815,76;2022-11-22;2023-05-12;605;176,90;120,50;-0,36;-0,43;False;Рефералы;Дом и сад;2023-02;Новые;11,82;Весна;0,87;True;0,35;0,73;3;4;3;343;Лояльные клиенты;2023-02;0,68;3378,99;469;2183,70;0,51;2
2881;408;40;8462,20;2022-11-22;2023-05-12;479;183,48;294,99;-0,66;0,88;False;Рефералы;Книги;2023-02;Лояльные;4,43;Зима;0,06;True;0,22;0,43;2;4;3;243;Потерянные;2023-02;0,15;4914,44;65;26449,56;0,40;4
2882;505;29;14176,96;2022-11-23;2023-05-12;409;58,89;81,16;-0,41;0,83;True;Органика;Книги;2023-02;Лояльные;7,38;Зима;0,08;False;0,81;0,13;2;3;5;235;Потерянные;2023-02;0,61;5339,89;308;14852,79;0,53;0
2883;294;16;2973,78;2022-11-23;2023-05-12;395;78,57;115,12;-0,96;-0,91;True;Органика;Книги;2023-02;Потерянные;2,28;Осень;0,82;True;0,89;0,87;3;2;1;321;Потерянные;2023-02;0,31;3526,15;391;7094,67;0,95;2
2884;277;38;9643,05;2022-11-23;2023-05-13;256;133,74;192,27;-0,05;0,54;True;Органика;Книги;2023-02;Потерянные;4,74;Зима;0,82;False;0,01;0,72;3;4;4;344;Лояльные клиенты;2023-02;0,17;1108,62;135;29383,06;0,07;1
2885;438;28;12268,03;2022-11-23;2023-05-13;147;69,34;106,75;0,54;-0,66;False;Социальные сети;Одежда;2023-02;Лояльные;8,31;Зима;0,20;True;0,97;0,13;2;3;5;235;Потерянные;2023-02;0,15;3290,17;134;22718,11;0,92;1
2886;107;48;8425,61;2022-11-23;2023-05-13;441;176,05;350,69;0,72;-0,57;False;Органика;Одежда;2023-02;Чемпионы;10,18;Весна;0,04;True;0,42;0,09;5;5;3;553;Потерянные;2023-02;0,96;2126,22;204;18693,65;0,13;2
2887;420;38;3862,30;2022-11-23;2023-05-13;385;25,98;356,50;0,64;-0,08;False;Рефералы;Дом и сад;2023-02;Лояльные;16,97;Лето;0,06;False;0,10;0,67;2;4;2;242;Потерянные;2023-02;0,34;1483,45;115;29657,10;0,21;0
2888;611;31;3975,13;2022-11-23;2023-05-13;283;12,41;321,78;-0,17;0,15;False;Рефералы;Спорт;2023-02;Новые;11,00;Весна;0,45;True;0,45;0,91;1;3;2;132;Потерянные;2023-02;0,62;2696,20;476;22819,31;0,98;2
2889;429;14;636,83;2022-11-23;2023-05-13;572;45,65;157,59;0,46;-0,35;True;Контекстная реклама;Одежда;2023-02;Рискующие;1,18;Лето;0,42;False;0,12;0,21;2;2;1;221;Потерянные;2023-02;0,54;2959,60;200;4073,75;0,81;0
2890;375;53;4616,39;2022-11-24;2023-05-13;473;60,79;247,44;-0,42;0,15;False;Социальные сети;Книги;2023-02;Новые;18,14;Весна;0,18;False;0,26;0,41;3;5;2;352;Потерянные;2023-02;0,43;5908,25;88;29738,84;0,35;3
2891;73;33;11181,83;2022-11-24;2023-05-13;110;27,02;138,94;-0,89;-0,66;True;Email;Дом и сад;2023-02;Новые;12,79;Осень;0,91;False;0,56;0,96;5;3;4;534;Потерянные;2023-02;0,59;3276,23;471;18129,23;0,40;1
2892;634;9;760,39;2022-11-24;2023-05-14;75;17,81;170,01;0,35;-0,96;False;Органика;Книги;2023-02;Потенциальные;22,55;Весна;0,55;False;0,36;0,95;1;1;1;111;Потерянные;2023-02;0,60;5837,86;410;9333,34;0,30;1
2893;30;27;3328,46;2022-11-24;2023-05-14;78;152,34;245,12;0,30;0,14;False;Email;Одежда;2023-02;Чемпионы;15,25;Зима;0,81;False;0,23;0,70;5;3;2;532;Потерянные;2023-02;0,85;4661,95;469;24616,86;0,23;2
2894;188;24;10608,18;2022-11-24;2023-05-14;478;37,03;315,20;0,60;0,03;False;Органика;Дом и сад;2023-02;Рискующие;12,81;Зима;0,10;True;0,20;0,47;4;3;4;434;Лояльные клиенты;2023-02;0,45;2265,43;191;1913,63;0,06;4
2895;364;13;11750,64;2022-11-24;2023-05-14;436;183,21;110,29;0,23;0,38;False;Социальные сети;Книги;2023-02;Потенциальные;7,07;Зима;0,97;True;0,64;0,37;3;2;4;324;Потерянные;2023-02;0,42;4509,82;422;19803,81;0,03;2
2896;451;26;6857,01;2022-11-24;2023-05-14;312;76,76;174,94;-0,69;0,30;False;Социальные сети;Спорт;2023-02;Чемпионы;5,68;Осень;0,81;True;0,91;0,39;2;3;3;233;Потерянные;2023-02;0,71;3013,29;433;5198,56;0,50;3
2897;195;29;10486,21;2022-11-24;2023-05-14;502;135,77;376,52;0,71;0,79;False;Рефералы;Электроника;2023-02;Рискующие;5,52;Весна;0,29;True;0,06;0,50;4;3;4;434;Лояльные клиенты;2023-02;0,43;3896,38;400;3082,51;0,53;2
2898;156;51;5849,88;2022-11-24;2023-05-14;445;48,95;217,32;0,25;-0,08;True;Социальные сети;Электроника;2023-02;Потенциальные;9,77;Лето;0,02;True;0,24;0,69;4;5;2;452;Потерянные;2023-02;0,56;3596,33;490;10942,53;0,76;0
2899;172;49;2440,70;2022-11-25;2023-05-14;629;51,86;380,44;0,62;-0,98;True;Email;Книги;2023-02;Потерянные;4,11;Весна;0,16;False;0,67;0,51;4;5;1;451;Потерянные;2023-02;0,26;5659,08;224;11012,72;0,10;3
2900;41;43;6002,33;2022-11-25;2023-05-15;150;117,07;397,25;0,55;0,26;False;Email;Электроника;2023-02;Лояльные;20,26;Весна;0,42;False;0,99;0,23;5;4;2;542;Потерянные;2023-02;0,36;1648,54;100;18215,54;0,51;1
2901;63;28;8720,52;2022-11-25;2023-05-15;32;114,33;248,53;-0,40;0,35;False;Социальные сети;Спорт;2023-02;Новые;19,32;Лето;0,00;False;0,68;0,75;5;3;3;533;Потерянные;2023-02;0,28;3219,67;196;17180,32;0,92;0
2902;23;28;14223,40;2022-11-25;2023-05-15;345;154,90;172,17;-0,85;0,04;False;Email;Спорт;2023-02;Потерянные;17,49;Весна;0,04;False;0,05;0,45;5;3;5;535;Потерянные;2023-02;0,86;1405,85;335;20794,46;0,85;2
2903;360;8;1077,83;2022-11-25;2023-05-15;489;152,77;333,05;-0,65;0,38;True;Органика;Книги;2023-02;Лояльные;1,17;Зима;0,10;False;0,18;0,57;3;1;1;311;Новые клиенты;2023-02;0,82;2273,71;321;5636,18;0,53;4
2904;75;23;7635,54;2022-11-25;2023-05-15;256;135,78;130,98;-0,81;-0,35;False;Контекстная реклама;Спорт;2023-02;Рискующие;1,73;Лето;0,81;True;0,35;0,78;5;3;3;533;Потерянные;2023-02;0,45;1384,20;125;26190,47;0,13;4
2905;560;29;4967,35;2022-11-25;2023-05-15;108;92,58;160,65;-0,51;-0,70;True;Рефералы;Электроника;2023-02;Потерянные;15,27;Весна;0,55;False;0,16;0,38;1;3;2;132;Потерянные;2023-02;0,50;5693,49;113;25830,88;0,16;0
2906;118;5;7649,26;2022-11-25;2023-05-15;686;178,67;331,16;-0,08;0,33;True;Контекстная реклама;Книги;2023-02;Потерянные;17,98;Лето;0,19;False;0,18;0,93;5;1;3;513;Потерянные;2023-02;0,47;2574,45;365;6880,04;0,48;2
2907;612;42;408,43;2022-11-25;2023-05-15;573;126,40;218,77;0,81;-0,51;False;Email;Электроника;2023-02;Потенциальные;0,64;Лето;0,26;False;0,27;0,51;1;4;1;141;Потерянные;2023-02;0,27;4906,46;265;14470,44;0,62;4
2908;380;7;4729,73;2022-11-26;2023-05-15;100;198,09;144,49;0,74;-0,09;True;Рефералы;Спорт;2023-02;Потенциальные;6,97;Осень;0,64;False;0,37;0,70;3;1;2;312;Потерянные;2023-02;0,81;4742,70;91;14896,45;0,98;0
2909;290;42;12307,03;2022-11-26;2023-05-16;226;164,78;288,36;0,44;-0,02;True;Контекстная реклама;Спорт;2023-02;Потенциальные;3,27;Лето;0,32;True;0,39;0,76;3;4;5;345;Потерянные;2023-02;0,85;1701,96;471;27676,51;0,83;4
2910;440;36;8331,43;2022-11-26;2023-05-16;87;13,64;314,48;-0,95;-0,05;False;Контекстная реклама;Дом и сад;2023-02;Новые;5,55;Лето;0,68;True;0,50;0,36;2;4;3;243;Потерянные;2023-02;0,65;1705,26;494;27215,76;0,41;0
2911;7;41;6786,21;2022-11-26;2023-05-16;453;67,52;120,02;-0,32;0,20;True;Email;Одежда;2023-02;Потенциальные;12,44;Осень;0,78;True;0,93;0,26;5;4;3;543;Лояльные клиенты;2023-02;0,77;2889,73;273;2490,29;0,35;0
2912;196;27;4318,60;2022-11-26;2023-05-16;498;116,52;168,63;0,36;-0,94;False;Рефералы;Одежда;2023-02;Чемпионы;2,62;Осень;0,31;False;0,99;0,92;4;3;2;432;Потерянные;2023-02;0,69;3842,92;99;28761,88;0,01;2
2913;421;46;4505,74;2022-11-26;2023-05-16;653;145,69;150,81;-0,74;0,98;False;Рефералы;Книги;2023-02;Чемпионы;5,52;Зима;0,37;True;0,02;0,31;2;5;2;252;Потерянные;2023-02;0,19;3133,62;324;2522,58;0,01;4
2914;568;2;5777,37;2022-11-26;2023-05-16;77;112,32;201,55;0,60;0,43;False;Контекстная реклама;Электроника;2023-02;Чемпионы;13,56;Зима;0,05;False;0,49;0,11;1;1;2;112;Потерянные;2023-02;0,60;4839,79;473;16712,37;0,47;0
2915;193;25;12541,78;2022-11-26;2023-05-16;464;158,30;324,30;0,83;-0,15;False;Рефералы;Одежда;2023-02;Потерянные;12,19;Лето;0,82;False;0,75;0,50;4;3;5;435;Лояльные клиенты;2023-02;0,41;3679,72;96;9692,00;0,07;1
2916;559;9;14509,84;2022-11-26;2023-05-16;214;60,12;308,39;-0,29;-0,62;False;Рефералы;Книги;2023-02;Лояльные;20,58;Осень;0,61;True;0,07;0,82;1;1;5;115;Потерянные;2023-02;0,30;5409,24;111;12018,68;0,16;0
2917;148;53;6607,90;2022-11-27;2023-05-17;194;40,86;292,01;0,41;-0,84;False;Органика;Спорт;2023-02;Рискующие;3,61;Лето;0,89;False;0,94;0,28;4;5;3;453;Потерянные;2023-02;0,70;3961,99;374;18988,15;0,98;0
2918;202;27;5930,62;2022-11-27;2023-05-17;360;15,51;82,01;-0,70;0,34;False;Email;Одежда;2023-02;Лояльные;8,88;Лето;0,19;False;0,94;0,49;4;3;2;432;Потерянные;2023-02;0,90;3961,85;286;17722,56;0,72;3
2919;444;1;12705,93;2022-11-27;2023-05-17;359;116,80;125,49;0,38;-0,37;False;Email;Электроника;2023-02;Потерянные;22,18;Весна;0,96;True;0,21;0,36;2;1;5;215;Нуждающиеся во внимании;2023-02;1,00;4298,40;223;5440,92;0,45;0
2920;419;23;6432,23;2022-11-27;2023-05-17;150;139,28;151,46;-0,96;-0,54;False;Органика;Дом и сад;2023-02;Лояльные;19,10;Лето;0,71;True;0,79;0,02;2;3;3;233;Потерянные;2023-02;0,62;4015,02;368;29108,56;0,86;2
2921;427;10;8302,67;2022-11-27;2023-05-17;242;68,60;167,03;-0,70;-0,24;False;Контекстная реклама;Дом и сад;2023-02;Новые;14,34;Осень;0,20;True;0,58;0,14;2;1;3;213;Потерянные;2023-02;0,71;4060,59;96;1346,48;0,18;2
2922;479;42;3502,58;2022-11-27;2023-05-17;536;124,65;126,86;0,42;0,19;False;Социальные сети;Одежда;2023-03;Потерянные;18,46;Весна;0,46;True;0,03;0,80;2;4;2;242;Потерянные;2023-03;0,69;3248,55;435;10629,66;0,39;0
2923;475;52;11165,36;2022-11-27;2023-05-17;582;15,17;211,30;0,42;0,34;False;Контекстная реклама;Дом и сад;2023-03;Лояльные;10,76;Весна;0,70;True;0,30;0,93;2;5;4;254;Потерянные;2023-03;0,73;1452,73;228;24140,68;0,29;2
2924;126;25;8003,23;2022-11-27;2023-05-17;197;24,36;104,06;0,28;0,29;False;Органика;Книги;2023-03;Новые;21,86;Осень;0,02;True;0,26;0,00;5;3;3;533;Потерянные;2023-03;0,32;2844,53;273;25602,62;1,00;0
