customer_id;recency;frequency;monetary;first_purchase_date;last_purchase_date;acquisition_channel;favorite_category;user_profile;r_score;f_score;m_score;rfm_score;segment
2890;375;53;4616,39;2022-11-24;2023-05-13;Социальные сети;Книги;Новые;3;5;2;352;Потерянные
2891;73;33;11181,83;2022-11-24;2023-05-13;Email;Дом и сад;Новые;5;3;4;534;Потерянные
2892;634;9;760,39;2022-11-24;2023-05-14;Органика;Книги;Потенциальные;1;1;1;111;Потерянные
2893;30;27;3328,46;2022-11-24;2023-05-14;Email;Одежда;Чемпионы;5;3;2;532;Потерянные
2894;188;24;10608,18;2022-11-24;2023-05-14;Органика;Дом и сад;Рискующие;4;3;4;434;Лояльные клиенты
2895;364;13;11750,64;2022-11-24;2023-05-14;Социальные сети;Книги;Потенциальные;3;2;4;324;Потерянные
2896;451;26;6857,01;2022-11-24;2023-05-14;Социальные сети;Спорт;Чемпионы;2;3;3;233;Потерянные
2897;195;29;10486,21;2022-11-24;2023-05-14;Рефералы;Электроника;Рискующие;4;3;4;434;Лояльные клиенты
2898;156;51;5849,88;2022-11-24;2023-05-14;Социальные сети;Электроника;Потенциальные;4;5;2;452;Потерянные
2899;172;49;2440,70;2022-11-25;2023-05-14;Email;Книги;Потерянные;4;5;1;451;Потерянные
2900;41;43;6002,33;2022-11-25;2023-05-15;Email;Электроника;Лояльные;5;4;2;542;Потерянные
2901;63;28;8720,52;2022-11-25;2023-05-15;Социальные сети;Спорт;Новые;5;3;3;533;Потерянные
2902;23;28;14223,40;2022-11-25;2023-05-15;Email;Спорт;Потерянные;5;3;5;535;Потерянные
2903;360;8;1077,83;2022-11-25;2023-05-15;Органика;Книги;Лояльные;3;1;1;311;Новые клиенты
2904;75;23;7635,54;2022-11-25;2023-05-15;Контекстная реклама;Спорт;Рискующие;5;3;3;533;Потерянные
2905;560;29;4967,35;2022-11-25;2023-05-15;Рефералы;Электроника;Потерянные;1;3;2;132;Потерянные
2906;118;5;7649,26;2022-11-25;2023-05-15;Контекстная реклама;Книги;Потерянные;5;1;3;513;Потерянные
2907;612;42;408,43;2022-11-25;2023-05-15;Email;Электроника;Потенциальные;1;4;1;141;Потерянные
2908;380;7;4729,73;2022-11-26;2023-05-15;Рефералы;Спорт;Потенциальные;3;1;2;312;Потерянные
2909;290;42;12307,03;2022-11-26;2023-05-16;Контекстная реклама;Спорт;Потенциальные;3;4;5;345;Потерянные
2910;440;36;8331,43;2022-11-26;2023-05-16;Контекстная реклама;Дом и сад;Новые;2;4;3;243;Потерянные
2911;7;41;6786,21;2022-11-26;2023-05-16;Email;Одежда;Потенциальные;5;4;3;543;Лояльные клиенты
2912;196;27;4318,60;2022-11-26;2023-05-16;Рефералы;Одежда;Чемпионы;4;3;2;432;Потерянные
2913;421;46;4505,74;2022-11-26;2023-05-16;Рефералы;Книги;Чемпионы;2;5;2;252;Потерянные
2914;568;2;5777,37;2022-11-26;2023-05-16;Контекстная реклама;Электроника;Чемпионы;1;1;2;112;Потерянные
2915;193;25;12541,78;2022-11-26;2023-05-16;Рефералы;Одежда;Потерянные;4;3;5;435;Лояльные клиенты
2916;559;9;14509,84;2022-11-26;2023-05-16;Рефералы;Книги;Лояльные;1;1;5;115;Потерянные
2917;148;53;6607,90;2022-11-27;2023-05-17;Органика;Спорт;Рискующие;4;5;3;453;Потерянные
2918;202;27;5930,62;2022-11-27;2023-05-17;Email;Одежда;Лояльные;4;3;2;432;Потерянные
2919;444;1;12705,93;2022-11-27;2023-05-17;Email;Электроника;Потерянные;2;1;5;215;Нуждающиеся во внимании
2920;419;23;6432,23;2022-11-27;2023-05-17;Органика;Дом и сад;Лояльные;2;3;3;233;Потерянные
2921;427;10;8302,67;2022-11-27;2023-05-17;Контекстная реклама;Дом и сад;Новые;2;1;3;213;Потерянные
2922;479;42;3502,58;2022-11-27;2023-05-17;Социальные сети;Одежда;Потерянные;2;4;2;242;Потерянные
2923;475;52;11165,36;2022-11-27;2023-05-17;Контекстная реклама;Дом и сад;Лояльные;2;5;4;254;Потерянные
2924;126;25;8003,23;2022-11-27;2023-05-17;Органика;Книги;Новые;5;3;3;533;Потерянные
2925;395;54;12145,07;2022-11-27;2023-05-18;Рефералы;Электроника;Чемпионы;2;5;5;255;Потерянные
2926;576;3;11721,95;2022-11-28;2023-05-18;Органика;Спорт;Чемпионы;1;1;4;114;Потерянные
2927;325;6;3264,32;2022-11-28;2023-05-18;Email;Электроника;Лояльные;3;1;2;312;Потерянные
2928;392;6;10748,75;2022-11-28;2023-05-18;Рефералы;Спорт;Лояльные;2;1;4;214;Нуждающиеся во внимании
2929;628;53;12010,81;2022-11-28;2023-05-18;Контекстная реклама;Дом и сад;Чемпионы;1;5;5;155;Нуждающиеся во внимании
2930;440;2;5224,30;2022-11-28;2023-05-18;Рефералы;Книги;Потенциальные;2;1;2;212;Потерянные
2931;204;18;2630,51;2022-11-28;2023-05-18;Email;Спорт;Чемпионы;4;2;1;421;Потенциально лояльные
2932;486;23;89,35;2022-11-28;2023-05-18;Органика;Дом и сад;Потенциальные;2;3;1;231;Потерянные
2933;31;2;6791,01;2022-11-28;2023-05-18;Контекстная реклама;Спорт;Чемпионы;5;1;3;513;Потерянные
2934;388;12;5318,87;2022-11-28;2023-05-19;Социальные сети;Одежда;Рискующие;2;1;2;212;Потерянные
2935;625;22;8345,90;2022-11-29;2023-05-19;Социальные сети;Электроника;Новые;1;2;3;123;Потерянные
2936;434;37;2861,21;2022-11-29;2023-05-19;Органика;Книги;Новые;2;4;1;241;Потерянные
2937;376;20;12902,00;2022-11-29;2023-05-19;Контекстная реклама;Дом и сад;Рискующие;3;2;5;325;Потерянные
2938;344;39;3903,44;2022-11-29;2023-05-19;Контекстная реклама;Книги;Потенциальные;3;4;2;342;Потерянные
2939;443;24;3435,12;2022-11-29;2023-05-19;Рефералы;Электроника;Лояльные;2;3;2;232;Потерянные
2940;579;48;7236,68;2022-11-29;2023-05-19;Органика;Спорт;Лояльные;1;5;3;153;Потерянные
2941;75;20;7507,82;2022-11-29;2023-05-19;Рефералы;Спорт;Новые;5;2;3;523;Потерянные
2942;557;1;3265,52;2022-11-29;2023-05-20;Органика;Книги;Лояльные;1;1;2;112;Потерянные
2943;155;1;4114,32;2022-11-29;2023-05-20;Email;Спорт;Потенциальные;4;1;2;412;Потенциально лояльные
2944;430;17;2587,09;2022-11-30;2023-05-20;Органика;Спорт;Лояльные;2;2;1;221;Потерянные
2945;363;1;10790,98;2022-11-30;2023-05-20;Рефералы;Спорт;Чемпионы;3;1;4;314;Потерянные
2946;448;53;11562,83;2022-11-30;2023-05-20;Контекстная реклама;Одежда;Рискующие;2;5;4;254;Потерянные
2947;234;52;6961,81;2022-11-30;2023-05-20;Органика;Дом и сад;Новые;4;5;3;453;Потерянные
2948;563;45;10725,60;2022-11-30;2023-05-20;Контекстная реклама;Дом и сад;Лояльные;1;5;4;154;Потерянные
2949;262;30;11052,23;2022-11-30;2023-05-20;Email;Электроника;Потенциальные;3;3;4;334;Потерянные
2950;125;41;2117,22;2022-11-30;2023-05-21;Социальные сети;Спорт;Лояльные;5;4;1;541;Потерянные
2951;245;47;14494,36;2022-11-30;2023-05-21;Социальные сети;Книги;Рискующие;4;5;5;455;Чемпионы
2952;542;3;12324,43;2022-12-01;2023-05-21;Рефералы;Спорт;Чемпионы;1;1;5;115;Потерянные
2953;485;46;3107,03;2022-12-01;2023-05-21;Органика;Электроника;Потерянные;2;5;2;252;Потерянные
2954;122;11;2833,17;2022-12-01;2023-05-21;Email;Спорт;Новые;5;1;1;511;Потенциально лояльные
2955;125;24;1928,63;2022-12-01;2023-05-21;Email;Одежда;Новые;5;3;1;531;Потерянные
2956;549;22;2118,76;2022-12-01;2023-05-21;Контекстная реклама;Электроника;Потенциальные;1;2;1;121;Потерянные
2957;170;44;11235,02;2022-12-01;2023-05-21;Рефералы;Дом и сад;Чемпионы;4;4;4;444;Лояльные клиенты
2958;124;45;7071,33;2022-12-01;2023-05-21;Email;Дом и сад;Лояльные;5;5;3;553;Потерянные
2959;35;26;11754,87;2022-12-01;2023-05-22;Органика;Одежда;Лояльные;5;3;4;534;Потерянные
2960;87;13;11206,51;2022-12-01;2023-05-22;Email;Дом и сад;Потерянные;5;2;4;524;Потерянные
2961;201;1;9088,96;2022-12-02;2023-05-22;Социальные сети;Одежда;Потерянные;4;1;4;414;Новые клиенты
2962;369;24;10311,18;2022-12-02;2023-05-22;Рефералы;Дом и сад;Потерянные;3;3;4;334;Потерянные
2963;77;10;324,42;2022-12-02;2023-05-22;Контекстная реклама;Дом и сад;Потенциальные;5;1;1;511;Потенциально лояльные
2964;59;35;4711,08;2022-12-02;2023-05-22;Органика;Спорт;Чемпионы;5;4;2;542;Потерянные
2965;431;24;9585,44;2022-12-02;2023-05-22;Социальные сети;Электроника;Потенциальные;2;3;4;234;Рискуем потерять
2966;638;28;189,71;2022-12-02;2023-05-22;Email;Дом и сад;Рискующие;1;3;1;131;Потерянные
2967;500;36;543,01;2022-12-02;2023-05-23;Рефералы;Электроника;Рискующие;2;4;1;241;Потерянные
2968;109;16;12785,73;2022-12-02;2023-05-23;Рефералы;Электроника;Лояльные;5;2;5;525;Потерянные
2969;278;40;10276,17;2022-12-02;2023-05-23;Органика;Дом и сад;Рискующие;3;4;4;344;Лояльные клиенты
2970;68;16;4017,28;2022-12-03;2023-05-23;Контекстная реклама;Электроника;Потенциальные;5;2;2;522;Потерянные
2971;69;17;10335,04;2022-12-03;2023-05-23;Социальные сети;Одежда;Новые;5;2;4;524;Потерянные
2972;165;51;11897,23;2022-12-03;2023-05-23;Контекстная реклама;Книги;Рискующие;4;5;4;454;Чемпионы
2973;489;54;4636,57;2022-12-03;2023-05-23;Органика;Одежда;Потенциальные;2;5;2;252;Потерянные
2974;305;15;588,76;2022-12-03;2023-05-23;Органика;Дом и сад;Новые;3;2;1;321;Потерянные
2975;365;16;13995,05;2022-12-03;2023-05-24;Социальные сети;Одежда;Новые;3;2;5;325;Потерянные
2976;379;15;5210,44;2022-12-03;2023-05-24;Рефералы;Книги;Потерянные;3;2;2;322;Потерянные
2977;343;34;1641,90;2022-12-03;2023-05-24;Рефералы;Одежда;Потерянные;3;4;1;341;Потерянные
2978;554;11;7403,26;2022-12-03;2023-05-24;Социальные сети;Электроника;Рискующие;1;1;3;113;Потерянные
2979;354;1;11538,59;2022-12-04;2023-05-24;Контекстная реклама;Дом и сад;Чемпионы;3;1;4;314;Потерянные
2980;416;15;3363,63;2022-12-04;2023-05-24;Социальные сети;Электроника;Потерянные;2;2;2;222;Потерянные
2981;109;26;4078,88;2022-12-04;2023-05-24;Рефералы;Электроника;Рискующие;5;3;2;532;Потерянные
2982;563;51;3678,59;2022-12-04;2023-05-24;Контекстная реклама;Дом и сад;Рискующие;1;5;2;152;Потерянные
2983;497;4;14875,51;2022-12-04;2023-05-24;Email;Дом и сад;Чемпионы;2;1;5;215;Нуждающиеся во внимании
2984;341;43;3001,19;2022-12-04;2023-05-25;Контекстная реклама;Спорт;Рискующие;3;4;1;341;Потерянные
2985;383;5;8654,03;2022-12-04;2023-05-25;Рефералы;Книги;Потенциальные;3;1;3;313;Потерянные
2986;533;35;13882,71;2022-12-04;2023-05-25;Органика;Электроника;Чемпионы;1;4;5;145;Потерянные
2987;300;13;2246,10;2022-12-04;2023-05-25;Контекстная реклама;Электроника;Потенциальные;3;2;1;321;Потерянные
2988;139;10;14564,27;2022-12-05;2023-05-25;Контекстная реклама;Дом и сад;Новые;4;1;5;415;Потерянные
2989;359;11;14214,78;2022-12-05;2023-05-25;Органика;Дом и сад;Чемпионы;3;1;5;315;Потерянные
2990;499;18;13274,35;2022-12-05;2023-05-25;Рефералы;Одежда;Новые;2;2;5;225;Потерянные
2991;385;34;3257,62;2022-12-05;2023-05-25;Email;Электроника;Потерянные;3;4;2;342;Потерянные
2992;604;39;9529,12;2022-12-05;2023-05-26;Email;Электроника;Лояльные;1;4;4;144;Нуждающиеся во внимании
2993;280;41;11425,33;2022-12-05;2023-05-26;Социальные сети;Дом и сад;Лояльные;3;4;4;344;Лояльные клиенты
