property_id,city,district,property_type,total_area,living_area,kitchen_area,rooms,floor,total_floors,year_built,renovation_type,balcony,parking,metro_distance,center_distance,school_rating,hospital_distance,shopping_mall_distance,park_distance,crime_rate,air_quality_index,noise_level,price
PROP_001733,Екатеринбург,Спальный район,Вторичка,25.0,19.4,18.8,1,4,12,1975,Без ремонта,True,True,,1.1,4.6,2.7,1.6,3.5,8.5,7.8,2.4,1680000
PROP_001734,Екатеринбург,Центр,Новостройка,40.0,25.7,10.9,2,7,12,2022,Евроремонт,True,False,,2.2,7.0,1.3,2.1,3.4,2.9,1.8,2.1,9560000
PROP_001735,СПб,Спальный район,Элитное,90.5,63.8,11.8,3,1,3,2023,Евроремонт,True,True,4.0,11.9,9.9,3.8,0.8,1.5,3.3,5.5,7.6,29580000
PROP_001736,СПб,Промышленный,Новостройка,25.0,17.8,15.8,1,7,25,2020,Косметический,True,False,1.4,39.0,10.0,0.5,2.1,5.7,1.2,3.8,5.8,3340000
PROP_001737,СПб,Центр,Вторичка,77.7,58.7,12.8,3,1,12,1976,Без ремонта,False,False,0.1,0.5,3.0,0.6,2.5,1.4,6.7,1.9,8.1,13240000
PROP_001738,Екатеринбург,Окраина,Новостройка,51.2,34.9,19.3,2,19,20,2018,Евроремонт,True,True,,26.0,3.7,5.9,6.5,5.9,1.8,3.6,6.2,2620000
PROP_001739,Москва,Деловой район,Вторичка,35.5,28.2,13.7,2,2,5,1990,Косметический,True,False,0.8,3.6,4.8,2.4,0.9,1.0,3.6,10.0,4.3,9490000
PROP_001740,СПб,Деловой район,Вторичка,103.9,79.3,8.5,4,15,16,2001,Косметический,True,False,0.8,10.1,10.0,2.5,2.4,6.7,1.1,2.7,4.3,19860000
PROP_001741,Екатеринбург,Спальный район,Вторичка,55.7,42.1,13.3,3,7,9,1972,Без ремонта,True,False,,23.0,1.9,0.4,3.2,5.0,3.6,1.0,1.2,3320000
PROP_001742,СПб,Центр,Вторичка,65.4,51.6,16.0,3,2,5,1963,Без ремонта,False,False,0.8,0.5,6.4,4.1,0.5,5.8,1.0,4.0,3.1,15950000
PROP_001743,Москва,Спальный район,Новостройка,45.9,33.0,9.3,2,20,20,2017,Косметический,True,False,3.3,22.1,5.9,11.1,5.2,2.1,1.1,1.9,2.0,9400000
PROP_001744,Екатеринбург,Спальный район,Новостройка,47.9,33.0,11.7,2,4,25,2018,Без ремонта,True,False,,9.0,3.7,0.7,5.8,0.6,1.1,2.9,1.0,3970000
PROP_001745,Екатеринбург,Центр,Вторичка,44.1,26.6,8.5,2,1,9,1963,Без ремонта,True,False,,2.1,4.2,2.1,1.0,12.2,7.1,2.4,8.2,3600000
PROP_001746,СПб,Промышленный,Новостройка,60.4,42.3,6.1,3,12,12,2021,Евроремонт,False,True,1.6,14.4,7.9,2.8,1.6,4.6,4.7,1.0,1.7,10090000
PROP_001747,СПб,Деловой район,Элитное,92.3,67.6,16.2,4,3,8,2015,Евроремонт,False,False,3.5,10.9,2.0,7.6,0.5,7.4,4.4,4.1,5.5,28890000
PROP_001748,Москва,Окраина,Новостройка,38.6,29.8,12.7,2,14,16,2021,Евроремонт,False,True,5.3,34.4,10.0,11.4,4.7,7.0,1.0,10.0,3.1,7670000
PROP_001749,Москва,Деловой район,Новостройка,119.0,75.9,6.2,3,1,20,2024,Евроремонт,True,False,1.0,1.4,7.6,1.3,3.6,12.8,9.2,6.0,2.1,55400000
PROP_001750,СПб,Окраина,Элитное,110.7,69.9,6.8,3,2,8,1948,Без ремонта,True,True,1.8,28.9,5.6,4.4,0.6,3.2,9.0,10.0,8.2,9470000
PROP_001751,СПб,Центр,Вторичка,76.0,52.6,9.2,3,5,5,2012,Косметический,True,False,0.1,0.5,3.5,11.8,2.1,3.9,3.5,1.2,4.0,18780000
PROP_001752,СПб,Спальный район,Элитное,118.8,80.0,7.1,3,2,3,1916,Косметический,True,False,1.1,30.7,4.9,3.7,2.2,4.9,4.9,4.4,7.8,15340000
PROP_001753,Екатеринбург,Деловой район,Вторичка,101.1,76.0,8.3,3,1,12,1991,Косметический,False,False,,2.2,3.6,1.0,3.1,1.9,5.5,9.8,8.9,8460000
PROP_001754,Екатеринбург,Окраина,Вторичка,149.0,108.0,18.2,5,8,16,2011,Евроремонт,True,True,,36.9,3.1,3.0,0.3,0.2,1.0,3.0,4.1,5600000
PROP_001755,СПб,Центр,Новостройка,32.5,25.6,19.1,1,4,16,2024,Косметический,True,False,0.4,0.5,5.3,2.2,0.5,3.7,5.1,1.3,4.0,10250000
PROP_001756,Москва,Деловой район,Новостройка,79.9,59.0,16.0,3,8,16,2019,Без ремонта,True,True,0.9,4.4,5.1,6.5,0.7,1.6,6.7,5.7,1.5,31630000
PROP_001757,Москва,Центр,Новостройка,37.4,27.6,14.6,2,2,20,2019,Евроремонт,True,False,1.2,2.8,5.3,2.3,3.1,7.3,4.5,10.0,5.9,21330000
PROP_001758,СПб,Деловой район,Новостройка,48.9,31.0,13.8,2,7,12,2015,Косметический,True,False,1.4,10.3,3.7,8.4,2.0,0.6,1.2,2.2,2.9,11860000
PROP_001759,Казань,Центр,Вторичка,26.3,16.8,15.7,1,10,16,2004,Без ремонта,True,False,,2.0,5.4,3.8,2.6,2.7,1.0,3.0,2.5,3590000
PROP_001760,СПб,Центр,Новостройка,36.0,25.6,7.2,2,16,20,2021,Евроремонт,True,False,0.4,0.9,10.0,3.9,6.8,2.2,1.8,6.8,3.8,19100000
PROP_001761,СПб,Спальный район,Вторичка,59.6,44.9,11.0,3,3,9,1984,Без ремонта,False,False,3.5,10.6,3.4,0.8,7.7,1.6,1.5,,4.7,5490000
PROP_001762,Екатеринбург,Деловой район,Вторичка,57.4,45.9,14.7,3,12,16,1961,Без ремонта,True,True,,7.4,6.2,2.7,2.4,14.3,1.5,1.9,5.8,4960000
PROP_001763,Москва,Окраина,Вторичка,44.0,32.4,11.7,2,11,12,2012,Евроремонт,True,False,0.6,28.4,3.6,3.4,3.7,11.5,3.4,4.0,4.6,3560000
PROP_001764,Москва,Спальный район,Вторичка,86.9,59.7,15.1,3,3,9,1983,Без ремонта,True,True,1.0,9.8,3.9,5.1,3.4,11.1,1.4,5.5,5.0,13190000
PROP_001765,Новосибирск,Деловой район,Вторичка,98.9,69.5,18.9,3,14,16,2004,Без ремонта,False,False,3.4,1.5,3.8,6.9,2.8,9.8,1.0,4.3,4.9,9810000
PROP_001766,Москва,Спальный район,Новостройка,189.7,114.3,13.1,4,13,16,2021,Косметический,False,False,0.9,29.7,3.6,4.6,3.8,2.6,1.4,4.7,3.3,32110000
PROP_001767,Екатеринбург,Спальный район,Элитное,80.0,50.3,6.1,4,3,8,1927,Без ремонта,True,False,,12.0,4.4,6.8,0.5,1.5,6.2,7.1,1.0,8430000
PROP_001768,СПб,Спальный район,Новостройка,63.7,39.3,15.8,3,6,16,2018,Без ремонта,False,True,1.3,21.9,10.0,2.2,1.8,2.9,4.4,5.5,4.3,8730000
PROP_001769,Казань,Центр,Вторичка,32.2,24.6,9.1,1,4,16,2000,Без ремонта,True,False,,3.3,10.0,5.0,0.6,4.0,3.9,9.5,3.6,3840000
PROP_001770,СПб,Спальный район,Вторичка,25.0,19.1,14.9,1,8,9,2012,Евроремонт,True,True,0.7,14.3,4.2,2.0,4.9,0.5,2.8,2.7,4.7,2930000
PROP_001771,Екатеринбург,Центр,Новостройка,47.5,34.8,11.7,2,11,12,2023,Евроремонт,True,False,,0.5,8.3,6.9,0.1,5.5,1.3,10.0,8.4,11140000
PROP_001772,Новосибирск,Деловой район,Новостройка,55.0,43.2,8.7,2,12,16,2021,Евроремонт,True,False,3.9,9.8,3.5,1.3,1.4,0.0,1.1,2.1,10.0,7870000
PROP_001773,Екатеринбург,Окраина,Вторичка,28.2,18.5,16.1,1,6,9,1991,Без ремонта,True,True,,11.2,2.5,1.6,4.7,5.4,3.0,1.0,3.7,1000000
PROP_001774,Новосибирск,Окраина,Вторичка,25.0,18.0,9.5,1,7,12,1986,Косметический,True,False,2.7,42.0,6.4,3.7,15.2,18.0,3.2,9.5,1.6,1000000
PROP_001775,Москва,Спальный район,Вторичка,101.0,62.1,6.8,3,7,9,1974,Косметический,True,True,1.1,34.3,5.5,1.1,2.5,8.1,1.8,2.4,5.3,12820000
PROP_001776,СПб,Спальный район,Вторичка,38.6,30.1,17.5,2,9,9,1971,Косметический,False,False,2.5,28.0,10.0,1.9,1.3,0.1,1.0,3.1,3.9,3260000
PROP_001777,СПб,Промышленный,Вторичка,57.9,35.7,18.4,3,14,16,1973,Без ремонта,True,False,1.0,50.0,10.0,6.0,2.3,2.7,2.1,1.6,1.0,4900000
PROP_001778,Екатеринбург,Деловой район,Новостройка,25.0,17.7,17.9,1,20,20,2024,Косметический,True,True,,5.9,6.0,1.9,2.6,7.8,2.7,5.3,2.0,4830000
PROP_001779,СПб,Окраина,Вторичка,62.2,40.5,15.4,3,1,16,1977,Косметический,True,False,0.8,23.2,10.0,0.5,0.6,4.8,3.1,3.4,3.1,3590000
PROP_001780,Москва,Спальный район,Новостройка,146.8,98.5,11.6,6,6,20,2018,Косметический,True,False,4.2,4.5,10.0,2.0,2.0,0.6,4.6,10.0,10.0,29480000
PROP_001781,Казань,Деловой район,Новостройка,28.5,18.8,16.5,1,8,16,2019,Косметический,False,False,,8.0,2.3,2.0,1.9,0.9,2.2,2.2,2.4,3080000
PROP_001782,Москва,Промышленный,Новостройка,50.8,33.4,7.0,2,5,20,2020,Евроремонт,True,False,1.2,13.9,8.5,5.3,3.2,0.0,2.1,4.3,1.0,10530000
PROP_001783,Москва,Центр,Новостройка,38.7,29.2,7.6,2,1,16,2016,Евроремонт,True,False,0.1,2.2,10.0,4.5,3.2,1.9,1.2,1.0,5.4,17750000
PROP_001784,СПб,Центр,Вторичка,40.0,31.7,12.1,2,6,9,1990,Евроремонт,True,False,0.1,2.5,2.7,2.5,4.4,3.2,1.6,10.0,8.3,11150000
PROP_001785,Москва,Окраина,Новостройка,25.0,15.3,15.8,1,11,12,2023,Евроремонт,True,False,2.3,50.0,10.0,0.5,2.8,1.1,5.1,5.4,10.0,2840000
PROP_001786,Москва,Спальный район,Элитное,129.8,92.8,14.1,5,1,8,1932,Без ремонта,False,False,0.2,32.2,2.8,5.9,1.7,2.0,1.0,6.1,1.0,32660000
PROP_001787,Новосибирск,Окраина,Вторичка,31.6,22.6,6.7,1,3,5,1966,Косметический,False,False,4.4,32.8,6.6,5.8,13.6,10.1,1.0,8.4,2.9,1040000
PROP_001788,Москва,Промышленный,Новостройка,61.4,48.6,19.3,3,12,20,2016,Евроремонт,True,True,1.0,35.7,8.5,2.3,2.4,2.2,5.2,4.7,2.6,9740000
PROP_001789,Москва,Промышленный,Новостройка,57.8,42.7,9.9,3,4,16,2021,Евроремонт,True,True,0.5,50.0,9.4,7.6,3.6,1.7,1.0,1.9,7.0,13240000
PROP_001790,Казань,Промышленный,Элитное,80.0,63.2,12.5,3,6,8,1907,Без ремонта,False,True,,27.0,1.3,5.3,1.3,6.5,3.1,2.7,4.4,5340000
PROP_001791,Казань,Спальный район,Вторичка,25.0,18.1,9.7,1,3,5,1962,Евроремонт,True,True,,6.8,3.3,3.6,1.4,6.0,2.5,5.6,10.0,1650000
PROP_001792,Москва,Спальный район,Новостройка,74.7,59.3,18.4,3,7,12,2016,Косметический,False,False,1.1,25.3,3.6,1.3,3.6,2.8,2.6,4.9,6.2,12690000
PROP_001793,Казань,Промышленный,Элитное,80.0,57.4,8.7,3,12,12,2011,Косметический,True,True,,19.8,4.7,8.3,7.3,1.9,3.2,1.8,1.2,7090000
PROP_001794,Москва,Центр,Вторичка,25.0,15.9,10.8,1,5,5,1982,Косметический,True,True,0.3,1.1,3.9,3.6,0.5,4.3,5.6,1.2,7.5,8920000
PROP_001795,Москва,Промышленный,Новостройка,25.0,18.7,14.1,1,2,25,2017,Евроремонт,True,True,2.9,18.5,9.2,3.3,0.7,1.2,2.0,1.0,3.2,5710000
PROP_001796,Екатеринбург,Центр,Новостройка,35.9,22.9,9.7,2,11,16,2016,Косметический,True,False,,3.9,9.3,7.8,2.6,1.7,1.0,5.1,2.4,7440000
PROP_001797,СПб,Спальный район,Вторичка,81.2,63.3,8.0,3,7,12,1962,Без ремонта,True,True,2.1,9.8,5.8,3.5,1.9,2.1,4.3,4.4,3.0,9270000
PROP_001798,Москва,Деловой район,Новостройка,56.9,41.9,6.2,3,14,20,2022,Евроремонт,True,True,2.1,0.6,4.5,8.5,2.6,2.2,2.3,1.0,1.2,24540000
PROP_001799,СПб,Центр,Новостройка,101.3,80.3,14.6,3,9,12,2023,Евроремонт,True,False,0.8,3.1,8.4,3.5,0.4,0.9,1.5,4.3,10.0,40440000
PROP_001800,Москва,Деловой район,Новостройка,31.4,23.9,17.6,1,16,20,2021,Евроремонт,True,False,2.0,8.7,5.1,1.0,3.2,4.6,4.4,5.7,4.1,9990000
PROP_001801,Новосибирск,Спальный район,Вторичка,25.0,16.2,18.8,1,1,12,1985,Евроремонт,False,False,1.2,23.7,9.7,4.8,0.8,5.3,4.2,4.0,3.1,1410000
PROP_001802,Москва,Центр,Вторичка,89.7,60.5,10.3,4,11,12,1965,Косметический,False,False,0.1,0.7,7.6,10.3,3.1,3.3,1.0,9.6,3.9,29970000
PROP_001803,Москва,Центр,Новостройка,25.0,15.1,11.4,1,14,20,2022,Евроремонт,True,True,0.2,0.5,1.2,4.3,2.6,2.0,1.0,1.2,1.8,15350000
PROP_001804,СПб,Окраина,Вторичка,50.8,32.9,8.9,2,5,5,2013,Косметический,True,False,0.7,17.4,2.2,2.7,1.5,2.4,1.0,1.7,1.4,3920000
PROP_001805,Москва,Деловой район,Вторичка,30.1,24.1,12.4,1,4,5,1984,Косметический,True,False,1.6,3.3,1.4,0.5,2.4,1.6,4.4,5.3,2.3,7530000
PROP_001806,Казань,Окраина,Вторичка,25.0,15.6,8.5,1,8,9,2005,Косметический,True,False,,12.0,3.5,4.3,1.1,0.4,2.7,3.1,2.2,1000000
PROP_001807,Екатеринбург,Центр,Новостройка,110.1,77.1,19.5,3,19,25,2021,Косметический,True,False,,1.0,7.3,2.2,3.1,4.1,1.0,2.4,2.1,17980000
PROP_001808,Новосибирск,Деловой район,Новостройка,78.9,62.8,12.9,3,8,12,2024,Евроремонт,True,False,1.2,3.5,10.0,1.3,2.1,2.1,1.0,7.6,1.5,16200000
PROP_001809,Москва,Окраина,Новостройка,75.7,49.2,12.7,3,10,16,2019,Косметический,True,False,1.8,48.6,2.6,2.6,10.6,4.3,7.9,1.0,1.0,6300000
PROP_001810,Москва,Промышленный,Вторичка,31.0,21.2,8.0,1,9,9,1971,Косметический,True,False,1.2,37.5,,2.5,1.3,0.5,5.5,3.9,2.3,2390000
PROP_001811,Москва,Промышленный,Вторичка,44.8,33.0,19.8,2,6,12,1987,Евроремонт,True,False,0.4,7.2,6.1,7.8,2.0,2.9,2.9,2.3,2.7,6330000
PROP_001812,Москва,Деловой район,Вторичка,45.6,31.2,12.2,2,8,9,1975,Косметический,True,True,1.0,4.6,1.1,1.8,1.1,3.3,1.0,1.7,2.6,12610000
PROP_001813,СПб,Промышленный,Новостройка,25.0,19.5,13.7,1,3,25,2021,Евроремонт,False,True,1.3,12.0,2.3,0.9,2.9,5.8,1.0,2.2,3.0,4470000
PROP_001814,Казань,Спальный район,Новостройка,51.3,39.8,6.1,2,2,25,2015,Евроремонт,True,False,,26.8,1.0,7.9,1.2,1.1,5.8,6.1,6.9,3180000
PROP_001815,СПб,Спальный район,Новостройка,68.6,51.2,7.3,3,4,12,2016,Евроремонт,True,False,0.5,14.3,4.1,1.3,7.9,8.6,2.5,5.1,1.0,10430000
PROP_001816,Новосибирск,Спальный район,Вторичка,37.6,27.8,8.1,2,1,12,1972,Без ремонта,True,True,2.7,6.5,3.8,3.3,2.9,1.3,1.9,2.3,1.0,2670000
PROP_001817,Казань,Промышленный,Вторичка,25.0,19.8,18.1,1,6,9,1993,Косметический,True,False,,7.8,6.5,0.2,3.4,3.3,2.4,3.9,4.9,1150000
PROP_001818,Новосибирск,Деловой район,Новостройка,81.5,62.1,18.7,4,15,16,2016,Косметический,True,False,3.0,4.0,8.7,3.5,2.9,9.6,4.1,1.0,1.8,12260000
PROP_001819,Казань,Промышленный,Вторичка,41.7,28.1,8.9,2,4,12,1974,Косметический,False,False,,35.6,4.8,1.6,5.3,1.6,3.7,2.0,2.9,1320000
PROP_001820,Екатеринбург,Окраина,Новостройка,86.4,65.1,7.1,4,12,25,2024,Косметический,True,False,,45.5,9.7,4.0,1.2,1.9,1.0,3.3,3.1,3760000
PROP_001821,Москва,Спальный район,Новостройка,174.5,117.1,10.2,4,15,16,2023,Евроремонт,True,False,0.8,22.4,3.0,6.1,7.4,1.5,4.5,2.8,3.4,35500000
PROP_001822,Новосибирск,Окраина,Новостройка,43.3,30.1,11.5,2,14,25,2018,Евроремонт,True,False,2.7,21.6,4.2,6.1,2.8,4.0,1.7,2.2,5.2,2350000
PROP_001823,СПб,Спальный район,Вторичка,82.1,50.8,15.3,3,5,9,1967,Без ремонта,True,False,1.7,12.0,6.7,2.1,1.9,7.0,2.9,,3.8,7450000
PROP_001824,Казань,Центр,Новостройка,45.6,35.7,8.7,2,18,20,2017,Без ремонта,True,False,,0.7,5.3,4.5,1.2,2.2,3.4,3.2,3.3,6280000
PROP_001825,Москва,Окраина,Вторичка,50.8,40.5,7.5,2,7,12,1990,Косметический,True,True,1.0,35.6,2.2,7.4,3.5,6.4,1.0,2.8,5.3,3010000
PROP_001826,Москва,Деловой район,Вторичка,30.2,21.3,14.0,1,13,16,1983,Косметический,True,True,0.7,10.0,6.5,5.3,3.0,0.7,10.0,1.0,6.1,6240000
PROP_001827,Новосибирск,Центр,Вторичка,86.7,58.1,13.7,3,2,16,1984,Без ремонта,True,False,0.1,1.6,2.5,5.4,3.2,2.9,2.2,1.0,5.8,8510000
PROP_001828,Екатеринбург,Окраина,Новостройка,25.0,16.8,17.3,1,23,25,2021,Евроремонт,True,True,,22.9,3.8,2.1,1.9,2.8,2.6,2.4,2.4,1730000
PROP_001829,Новосибирск,Промышленный,Вторичка,25.0,16.4,19.4,1,4,9,2004,Без ремонта,True,False,3.5,48.2,,6.6,1.3,1.3,1.0,1.7,3.0,1180000
PROP_001830,Москва,Окраина,Вторичка,62.8,41.7,11.3,3,10,12,1997,Без ремонта,False,False,1.3,31.4,5.0,3.2,0.1,1.7,1.0,1.0,3.0,4310000
PROP_001831,СПб,Деловой район,Элитное,82.8,64.4,17.3,3,4,5,2024,Косметический,True,True,0.6,3.7,10.0,1.8,5.1,3.5,1.8,5.5,7.6,44400000
PROP_001832,СПб,Спальный район,Вторичка,87.2,67.2,18.0,3,1,16,1984,Без ремонта,False,True,4.4,12.1,8.0,3.7,3.2,6.2,2.3,10.0,1.7,10720000
PROP_001833,СПб,Центр,Элитное,109.9,84.7,17.9,4,1,5,2023,Евроремонт,True,True,2.0,0.5,4.5,2.5,2.2,3.8,2.3,1.0,1.7,67650000
PROP_001834,Москва,Спальный район,Новостройка,34.7,25.6,19.7,1,25,25,2023,Косметический,True,True,0.5,3.8,1.8,0.6,1.2,5.8,3.2,6.9,2.8,8870000
PROP_001835,Казань,Окраина,Вторичка,25.0,15.0,7.1,1,3,5,1994,Косметический,False,True,,37.4,10.0,1.5,1.4,8.2,4.0,4.1,4.4,1000000
PROP_001836,Новосибирск,Окраина,Вторичка,53.5,39.5,17.5,2,11,12,1966,Косметический,True,True,0.1,38.9,10.0,4.0,1.1,3.1,4.3,6.2,1.5,1670000
PROP_001837,Москва,Промышленный,Вторичка,122.8,83.4,6.1,6,8,12,2002,Евроремонт,False,False,1.9,23.9,2.4,4.2,5.5,3.1,4.9,5.1,2.2,16230000
PROP_001838,Новосибирск,Спальный район,Новостройка,95.5,75.8,18.3,4,11,20,2024,Евроремонт,True,False,1.0,33.0,6.0,9.9,1.8,3.9,1.8,1.4,2.3,8250000
PROP_001839,Москва,Деловой район,Вторичка,25.1,15.7,9.5,1,2,16,1963,Косметический,True,True,1.1,1.8,8.3,2.1,1.9,1.4,1.2,6.1,1.0,8080000
PROP_001840,Казань,Окраина,Элитное,150.0,107.4,12.5,5,5,5,2020,Косметический,True,False,,42.2,10.0,4.5,2.5,1.5,1.2,6.4,3.3,10470000
PROP_001841,Казань,Центр,Вторичка,31.0,20.8,18.1,1,3,5,1996,Без ремонта,True,False,,7.6,6.0,1.5,4.9,0.4,1.5,1.7,5.6,2940000
PROP_001842,Москва,Спальный район,Новостройка,58.7,44.7,6.1,3,7,12,2015,Косметический,True,False,2.5,12.0,6.1,3.4,3.5,9.4,5.0,3.8,3.4,10810000
PROP_001843,Москва,Спальный район,Вторичка,25.0,19.9,17.7,1,5,12,1964,Косметический,True,True,2.2,20.6,2.9,4.8,1.4,1.5,1.0,2.0,1.5,3890000
PROP_001844,Екатеринбург,Промышленный,Новостройка,41.9,32.9,13.4,2,10,25,2024,Косметический,True,False,,17.8,10.0,5.8,0.4,1.9,1.2,1.3,1.6,3520000
PROP_001845,СПб,Деловой район,Вторичка,49.3,36.0,8.4,2,8,12,1977,Без ремонта,True,False,1.4,10.6,1.2,3.3,0.6,1.0,1.7,5.5,6.8,6720000
